score	file	line	text	context
4	005.胡适和三个人.txt	293	走错了道路	……胡适之先生红楼梦考证，列拙著于《附会的红学》之中。谓之“走错了道路”；谓之“大笨伯”、“笨谜”；谓之“很牵强的附会”；我实在不敢承认。意者我亦不免有“敝帚千金”之俗见。然胡先生之言，实有不能强我以承认者。
3	005.胡适和三个人.txt	293	很牵强的附会	……胡适之先生红楼梦考证，列拙著于《附会的红学》之中。谓之“走错了道路”；谓之“大笨伯”、“笨谜”；谓之“很牵强的附会”；我实在不敢承认。意者我亦不免有“敝帚千金”之俗见。然胡先生之言，实有不能强我以承认者。
3	005.胡适和三个人.txt	293	敝帚千金	……胡适之先生红楼梦考证，列拙著于《附会的红学》之中。谓之“走错了道路”；谓之“大笨伯”、“笨谜”；谓之“很牵强的附会”；我实在不敢承认。意者我亦不免有“敝帚千金”之俗见。然胡先生之言，实有不能强我以承认者。
4	005.胡适和三个人.txt	307	卯字号人物	蔡元培与胡适的立身行事，可说有许多巧妙的配合或不谋而合。例如蔡与胡均为卯年生（属兔），蔡为丁卯、胡为辛卯，同被称为北大“卯字号人物”；又蔡为北大校长，胡为北大教授，后也为北大校长；蔡为中央研究院院长，胡为院士，后也为中央研究院院长；蔡为国语研究会会长（民国六年），胡为会员；蔡为大学院院长（民国十六年），胡为大学委员会议委员；蔡为全国教育会议议长（1928年）...
7	005.胡适和三个人.txt	309	平心降格的公认‘好政府’一个目标，作为现在改革中国政治的最低限度的要求	蔡元培、胡适又曾联名发表过文字。民国十一年直奉战争后不久，蔡元培等十六人，联名在胡适主编的《努力周报》第二期上，发表了《我们的政治主张》，希望国中的优秀分子“平心降格的公认‘好政府’一个目标，作为现在改革中国政治的最低限度的要求”。而下手的第一步，就是要求自命为“好人”的人们出来过问政治，“同心协力的拿这共同目标来向国中的恶势力作战。”这篇政治主张，由北大校...
5	005.胡适和三个人.txt	309	同心协力的拿这共同目标来向国中的恶势力作战。	蔡元培、胡适又曾联名发表过文字。民国十一年直奉战争后不久，蔡元培等十六人，联名在胡适主编的《努力周报》第二期上，发表了《我们的政治主张》，希望国中的优秀分子“平心降格的公认‘好政府’一个目标，作为现在改革中国政治的最低限度的要求”。而下手的第一步，就是要求自命为“好人”的人们出来过问政治，“同心协力的拿这共同目标来向国中的恶势力作战。”这篇政治主张，由北大校...
3	005.胡适和三个人.txt	309	好人	蔡元培、胡适又曾联名发表过文字。民国十一年直奉战争后不久，蔡元培等十六人，联名在胡适主编的《努力周报》第二期上，发表了《我们的政治主张》，希望国中的优秀分子“平心降格的公认‘好政府’一个目标，作为现在改革中国政治的最低限度的要求”。而下手的第一步，就是要求自命为“好人”的人们出来过问政治，“同心协力的拿这共同目标来向国中的恶势力作战。”这篇政治主张，由北大校...
4	006.《胡适语粹》序目.txt	17	宗教·迷信	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
4	006.《胡适语粹》序目.txt	17	东西文化	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
4	006.《胡适语粹》序目.txt	17	中国前途	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
4	006.《胡适语粹》序目.txt	17	教育·知识人	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
4	006.《胡适语粹》序目.txt	17	方法论·国故	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
3	006.《胡适语粹》序目.txt	17	哲学·思想史	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
3	006.《胡适语粹》序目.txt	17	社会·经济	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
3	006.《胡适语粹》序目.txt	17	文学·语文	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
3	006.《胡适语粹》序目.txt	17	人物	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
4	006.《胡适语粹》序目.txt	29	精神文明	八五、东西文化之别；八六、物质文明是精神的；八七、所谓“精神文明”；八八、妖言；八九、精神文明的基础；九〇、物质的文明；九一、西洋近代文明的特色；九二、心灵上的要求；九三、唯物属谁；九四、纸上文章与实际表现；九五、新宗教；九六、求知；九七、东方人的“精神生活”；九八、圣神；九九、人力车；一〇〇、认错；一〇一、全盘西化；一〇二、文化变动；一〇三、中国本位；一〇...
4	006.《胡适语粹》序目.txt	29	精神生活	八五、东西文化之别；八六、物质文明是精神的；八七、所谓“精神文明”；八八、妖言；八九、精神文明的基础；九〇、物质的文明；九一、西洋近代文明的特色；九二、心灵上的要求；九三、唯物属谁；九四、纸上文章与实际表现；九五、新宗教；九六、求知；九七、东方人的“精神生活”；九八、圣神；九九、人力车；一〇〇、认错；一〇一、全盘西化；一〇二、文化变动；一〇三、中国本位；一〇...
4	006.《胡适语粹》序目.txt	49	整理国故	二六二、学问之道；二六三、札记；二六四、名学浅说；二六五、名学方法；二六六、名词争论；二六七、证据；二六八、方法与材料；二六九、成见；二七〇、四字诀；二七一、概括论断；二七二、先信而后考；二七三、不苟且；二七四、沙狄的方法；二七五、少年中国的逻辑；二七六、疑古的态度；二七七、述学；二七八、原料；二七九、副料；二八〇、史料的审定；二八一、审定史料方法；二八二、...
3	006.《胡适语粹》序目.txt	61	分类编印	胡适在《胡适文集》编印后十七年，自己本就感到个人文字有“分类编印”的必要，他曾说：
3	006.《胡适语粹》序目.txt	63	四部合印本自序	……大概在民国三十七年，亚东图书馆因为缺乏资本，缺乏纸张，不能重印文存，所以把三部文存的纸版同版权出卖给商务印书馆。当时我本想从这四部书，一百五十多万字里，选出一些文字来，分类编印出版。例如《中国旧小说考证》可以成一部小书，《中国佛教史研究》也可以成一部小书，《中国文学革命运动的史料与理论》也可以成一部小书，《中国思想史杂论》也可以成一部小书。但不久赤祸就笼...
8	006.《胡适语粹》序目.txt	65	圣人不空出，贤者不虚生	如今，二十二年又过去了。除了《胡适选集》外，我们还看不到“分类编印”胡适遗著的痕迹，更看不到详细分类编印的痕迹。胡适本人早已墓草久宿，胡适遗著的分类编印，也早已不是他“个人小问题”。这部《胡适语粹》的编印，也许正是上述这一现象的一点抗议、一点功德。读者看了本书，如果能悲愤这一抗议、体念这一功德，那么对胡适而言，也正是“圣人不空出，贤者不虚生”了！
4	006.《胡适语粹》序目.txt	65	个人小问题	如今，二十二年又过去了。除了《胡适选集》外，我们还看不到“分类编印”胡适遗著的痕迹，更看不到详细分类编印的痕迹。胡适本人早已墓草久宿，胡适遗著的分类编印，也早已不是他“个人小问题”。这部《胡适语粹》的编印，也许正是上述这一现象的一点抗议、一点功德。读者看了本书，如果能悲愤这一抗议、体念这一功德，那么对胡适而言，也正是“圣人不空出，贤者不虚生”了！
3	006.《胡适语粹》序目.txt	65	分类编印	如今，二十二年又过去了。除了《胡适选集》外，我们还看不到“分类编印”胡适遗著的痕迹，更看不到详细分类编印的痕迹。胡适本人早已墓草久宿，胡适遗著的分类编印，也早已不是他“个人小问题”。这部《胡适语粹》的编印，也许正是上述这一现象的一点抗议、一点功德。读者看了本书，如果能悲愤这一抗议、体念这一功德，那么对胡适而言，也正是“圣人不空出，贤者不虚生”了！
4	007.残存日记中的爱国者.txt	13	兹特正式对日宣战，昭告中外所有一切条约协定合同，有涉及中日间之关系者一律废止。	所以，从严格的时间上算，7月7日，只是北方将士在卢沟桥抗日，是北方将士用流血造成事实上的一个明确起点。有人以为中国政府从这时候向日本宣战，是完全不了解内情的。中国政府向日本宣战，乃远在四年以后，时间是1941年12月9日，是日本偷袭珍珠港的第二天，中国打了四年仗，到这一天，才宣布：“兹特正式对日宣战，昭告中外所有一切条约协定合同，有涉及中日间之关系者一律废止...
3	007.残存日记中的爱国者.txt	13	中国为酷爱和平之民族，过去四年余之神圣抗战，原期侵略者之日本于遭受实际之惩创后终能反省。在此时期，各友邦亦极端忍耐，冀其悔祸。	所以，从严格的时间上算，7月7日，只是北方将士在卢沟桥抗日，是北方将士用流血造成事实上的一个明确起点。有人以为中国政府从这时候向日本宣战，是完全不了解内情的。中国政府向日本宣战，乃远在四年以后，时间是1941年12月9日，是日本偷袭珍珠港的第二天，中国打了四年仗，到这一天，才宣布：“兹特正式对日宣战，昭告中外所有一切条约协定合同，有涉及中日间之关系者一律废止...
3	007.残存日记中的爱国者.txt	13	不料残暴成性之日本执迷不悟	所以，从严格的时间上算，7月7日，只是北方将士在卢沟桥抗日，是北方将士用流血造成事实上的一个明确起点。有人以为中国政府从这时候向日本宣战，是完全不了解内情的。中国政府向日本宣战，乃远在四年以后，时间是1941年12月9日，是日本偷袭珍珠港的第二天，中国打了四年仗，到这一天，才宣布：“兹特正式对日宣战，昭告中外所有一切条约协定合同，有涉及中日间之关系者一律废止...
3	007.残存日记中的爱国者.txt	17	慷慨陈词	1937年7月16日开始的庐山谈话会，是以文化界人士“慷慨陈词”为主。七七事变第三天，北方文化界名流胡适到了南京，7月11日到了庐山。谈话会共有一百五十八人参加，第一期谈了四天半（7月16日到7月20日上午）。四天半中，胡适说了很多话。胡健中在场，送了他本家宗兄一首诗：
6	007.残存日记中的爱国者.txt	39	东亚局势已入最后关头	7月20日以后的局势，开始密锣紧鼓。21日，桂系人物联名拥护蒋委员长庐山谈话；22日，日本机械化部队秘密开进华北；23日，上海日侨回国，中共宣言支持蒋委员长庐山谈话；24日，上海日军借口有人失踪，布岗闸北；25日，蒋委员长接见美国大使，告诉他“东亚局势已入最后关头”；26日，北方将士佟麟阁等一千六百人战死。27日，胡适在日记里写道：
3	007.残存日记中的爱国者.txt	41	何梅协定	精卫先生约第二期谈话会的一部分人聚餐，在聚餐之前有两点钟的谈话，我亦在被邀之列，今天谈的是对日外交问题。精卫宣读中央寄来的一个长文件，叙述1935年5月至7月9日的几次军事谅解——即所谓“何梅协定”的历史。我极力劝他请中央发表此件。
3	007.残存日记中的爱国者.txt	75	编辑后记	胡适南来参加庐山谈话会，他的心情，是未尝不主战的。七七以后第五天，他在《独立评论》的“编辑后记”里，表示对“卢案”的意见：
3	007.残存日记中的爱国者.txt	83	必须抵抗	看了胡适这种“必须抵抗”“不能有所割让”的言论，我们若比照他几年来的“不主战”态度，发现颇有研究的价值。
3	007.残存日记中的爱国者.txt	83	不能有所割让	看了胡适这种“必须抵抗”“不能有所割让”的言论，我们若比照他几年来的“不主战”态度，发现颇有研究的价值。
3	007.残存日记中的爱国者.txt	83	不主战	看了胡适这种“必须抵抗”“不能有所割让”的言论，我们若比照他几年来的“不主战”态度，发现颇有研究的价值。
8	007.残存日记中的爱国者.txt	85	对日作战！必要的话，就战至亡国灭种！	胡适为人，理智而冷静，温源宁在《文人画像》里描绘：“在他呵呵的笑声中，及他坦白的眼光中，我们看不见他的灵魂深处。他不像志摩，不会有沉痛的悲哀与热狂的情绪。”胡适这种性格，远在他青年留美时候，就定形了。他那时候，就提倡“理智的爱国主义”。日本在1915年，向中国提出二十一条的时候，留美学生就纷纷主战，“对日作战！必要的话，就战至亡国灭种！”胡适忍不住站出来，劝...
6	007.残存日记中的爱国者.txt	85	在他呵呵的笑声中，及他坦白的眼光中，我们看不见他的灵魂深处。他不像志摩，不会有沉痛的悲哀与热狂的情绪。	胡适为人，理智而冷静，温源宁在《文人画像》里描绘：“在他呵呵的笑声中，及他坦白的眼光中，我们看不见他的灵魂深处。他不像志摩，不会有沉痛的悲哀与热狂的情绪。”胡适这种性格，远在他青年留美时候，就定形了。他那时候，就提倡“理智的爱国主义”。日本在1915年，向中国提出二十一条的时候，留美学生就纷纷主战，“对日作战！必要的话，就战至亡国灭种！”胡适忍不住站出来，劝...
4	007.残存日记中的爱国者.txt	85	理智的爱国主义	胡适为人，理智而冷静，温源宁在《文人画像》里描绘：“在他呵呵的笑声中，及他坦白的眼光中，我们看不见他的灵魂深处。他不像志摩，不会有沉痛的悲哀与热狂的情绪。”胡适这种性格，远在他青年留美时候，就定形了。他那时候，就提倡“理智的爱国主义”。日本在1915年，向中国提出二十一条的时候，留美学生就纷纷主战，“对日作战！必要的话，就战至亡国灭种！”胡适忍不住站出来，劝...
4	007.残存日记中的爱国者.txt	85	百万雄师	胡适为人，理智而冷静，温源宁在《文人画像》里描绘：“在他呵呵的笑声中，及他坦白的眼光中，我们看不见他的灵魂深处。他不像志摩，不会有沉痛的悲哀与热狂的情绪。”胡适这种性格，远在他青年留美时候，就定形了。他那时候，就提倡“理智的爱国主义”。日本在1915年，向中国提出二十一条的时候，留美学生就纷纷主战，“对日作战！必要的话，就战至亡国灭种！”胡适忍不住站出来，劝...
8	007.残存日记中的爱国者.txt	87	虽千万人，吾往矣	胡适的理智的爱国主义，在当时被朋友臭骂，骂做“汉奸”。但胡适是“哪有先生不说话”的，他在举国滔滔的时候独持异议，并且冷静的苦口婆心的表达出异议，不论内容对不对，基本上，却是一种心智真诚，一种“虽千万人，吾往矣”的大勇。
4	007.残存日记中的爱国者.txt	87	哪有先生不说话	胡适的理智的爱国主义，在当时被朋友臭骂，骂做“汉奸”。但胡适是“哪有先生不说话”的，他在举国滔滔的时候独持异议，并且冷静的苦口婆心的表达出异议，不论内容对不对，基本上，却是一种心智真诚，一种“虽千万人，吾往矣”的大勇。
7	007.残存日记中的爱国者.txt	89	在那个无可如何的局势里，认为还可以为国家尽一点点力。	胡适回国以后，中国日本的和战问题，一直在山重水复中演变着。1931年九一八事变后，局面愈来愈恶化，胡适、丁文江、蒋廷黻、傅斯年等创办《独立评论》，希望书生论政，“在那个无可如何的局势里，认为还可以为国家尽一点点力。”
3	007.残存日记中的爱国者.txt	91	不期望有完全一致的主张，只期望各人根据自己的知识，用公平的态度，来研究中国当前的问题。所以尽管有激烈的辩争，我们总觉得这种讨论是有益的。	《独立评论》的特色之一是，创办人并“不期望有完全一致的主张，只期望各人根据自己的知识，用公平的态度，来研究中国当前的问题。所以尽管有激烈的辩争，我们总觉得这种讨论是有益的。”
8	007.残存日记中的爱国者.txt	93	我们也许应该准备等候四十八年，在一个国家的千万年生命上，四五年或四五十年算得什么？	开场白固然说得很好，实行起来，倒也颇不容易。“激烈的辩争”引起多次的对立：武力统一问题上，胡适与蒋廷黻对立；民主独裁问题上，胡适与丁文江对立；对日和战问题上，胡适与傅斯年对立。对日本，傅斯年主张宁为玉碎主义，但胡适力持慎重。1933年“塘沽协定”，傅斯年极表反对，胡适却认为“1871年法国割地两省给普鲁士，过了四十八年，才收回失地”。“国家的生命是千年万年的...
6	007.残存日记中的爱国者.txt	93	国家的生命是千年万年的生命	开场白固然说得很好，实行起来，倒也颇不容易。“激烈的辩争”引起多次的对立：武力统一问题上，胡适与蒋廷黻对立；民主独裁问题上，胡适与丁文江对立；对日和战问题上，胡适与傅斯年对立。对日本，傅斯年主张宁为玉碎主义，但胡适力持慎重。1933年“塘沽协定”，傅斯年极表反对，胡适却认为“1871年法国割地两省给普鲁士，过了四十八年，才收回失地”。“国家的生命是千年万年的...
3	007.残存日记中的爱国者.txt	93	激烈的辩争	开场白固然说得很好，实行起来，倒也颇不容易。“激烈的辩争”引起多次的对立：武力统一问题上，胡适与蒋廷黻对立；民主独裁问题上，胡适与丁文江对立；对日和战问题上，胡适与傅斯年对立。对日本，傅斯年主张宁为玉碎主义，但胡适力持慎重。1933年“塘沽协定”，傅斯年极表反对，胡适却认为“1871年法国割地两省给普鲁士，过了四十八年，才收回失地”。“国家的生命是千年万年的...
3	007.残存日记中的爱国者.txt	93	塘沽协定	开场白固然说得很好，实行起来，倒也颇不容易。“激烈的辩争”引起多次的对立：武力统一问题上，胡适与蒋廷黻对立；民主独裁问题上，胡适与丁文江对立；对日和战问题上，胡适与傅斯年对立。对日本，傅斯年主张宁为玉碎主义，但胡适力持慎重。1933年“塘沽协定”，傅斯年极表反对，胡适却认为“1871年法国割地两省给普鲁士，过了四十八年，才收回失地”。“国家的生命是千年万年的...
3	007.残存日记中的爱国者.txt	93	1871年法国割地两省给普鲁士，过了四十八年，才收回失地	开场白固然说得很好，实行起来，倒也颇不容易。“激烈的辩争”引起多次的对立：武力统一问题上，胡适与蒋廷黻对立；民主独裁问题上，胡适与丁文江对立；对日和战问题上，胡适与傅斯年对立。对日本，傅斯年主张宁为玉碎主义，但胡适力持慎重。1933年“塘沽协定”，傅斯年极表反对，胡适却认为“1871年法国割地两省给普鲁士，过了四十八年，才收回失地”。“国家的生命是千年万年的...
8	007.残存日记中的爱国者.txt	99	富贵不能淫，贫贱不能移，威武不能屈	胡适的理智而冷静性格，形成了他做人做事做文章的基础，他认为大丈夫的条件，除了“富贵不能淫，贫贱不能移，威武不能屈”外，还得加上一条——“时髦不能动”。光赶时髦是不成的，要先通得过自己理智而冷静的判断才成，得先通过自己内心这一关：
3	007.残存日记中的爱国者.txt	99	时髦不能动	胡适的理智而冷静性格，形成了他做人做事做文章的基础，他认为大丈夫的条件，除了“富贵不能淫，贫贱不能移，威武不能屈”外，还得加上一条——“时髦不能动”。光赶时髦是不成的，要先通得过自己理智而冷静的判断才成，得先通过自己内心这一关：
5	007.残存日记中的爱国者.txt	103	那一带有些人喜欢看独立评论，最大的原因是他不唱高调	当他听说江南“那一带有些人喜欢看独立评论，最大的原因是他不唱高调”的时候，他解释：
7	007.残存日记中的爱国者.txt	109	故君子名之必可言也，言之必可行也。君子于其言，无所苟而已矣。	孔子曾说：“故君子名之必可言也，言之必可行也。君子于其言，无所苟而已矣。”言之必可行也，这就是“无所苟”，这就是自己对自己的话负责任……作政论的人更不可不存这种“无所苟”的态度。因为政论是为社会国家设想，立一说或建一议都关系几千万或几万万人的幸福与痛苦。“一言或可以兴邦，一言也可以丧邦。”所以作政论的人更应该处处存哀矜敬慎的态度，更应该在立言之前先想象一切可...
7	007.残存日记中的爱国者.txt	109	一言或可以兴邦，一言也可以丧邦。	孔子曾说：“故君子名之必可言也，言之必可行也。君子于其言，无所苟而已矣。”言之必可行也，这就是“无所苟”，这就是自己对自己的话负责任……作政论的人更不可不存这种“无所苟”的态度。因为政论是为社会国家设想，立一说或建一议都关系几千万或几万万人的幸福与痛苦。“一言或可以兴邦，一言也可以丧邦。”所以作政论的人更应该处处存哀矜敬慎的态度，更应该在立言之前先想象一切可...
8	007.残存日记中的爱国者.txt	111	一言或可以兴邦，一言也可以丧邦	正因为“立一说或建一议都关系几千万或几万万人的幸福与痛苦”，正因为“一言或可以兴邦，一言也可以丧邦”，所以话不能乱说，不能人云亦云的赶时髦，要在事先“想象一切可能的结果”，想通以后，要有勇气站出来，批评别人的高调或低调，不怕朋友离心，不怕学生反目，不怕举国滔滔，骂自己是“汉奸”！
6	007.残存日记中的爱国者.txt	111	立一说或建一议都关系几千万或几万万人的幸福与痛苦	正因为“立一说或建一议都关系几千万或几万万人的幸福与痛苦”，正因为“一言或可以兴邦，一言也可以丧邦”，所以话不能乱说，不能人云亦云的赶时髦，要在事先“想象一切可能的结果”，想通以后，要有勇气站出来，批评别人的高调或低调，不怕朋友离心，不怕学生反目，不怕举国滔滔，骂自己是“汉奸”！
5	007.残存日记中的爱国者.txt	111	想象一切可能的结果	正因为“立一说或建一议都关系几千万或几万万人的幸福与痛苦”，正因为“一言或可以兴邦，一言也可以丧邦”，所以话不能乱说，不能人云亦云的赶时髦，要在事先“想象一切可能的结果”，想通以后，要有勇气站出来，批评别人的高调或低调，不怕朋友离心，不怕学生反目，不怕举国滔滔，骂自己是“汉奸”！
6	007.残存日记中的爱国者.txt	115	这屋子里没有汉奸！	就在蒋校长那次召集的学生大会上，我们见到适之先生的气度和他那种民主精神。当时他继孟邻先生之后上台训话，一开口，台下就起了哄。反对他的（多半是左倾学生），踏脚、嘶叫，用喧闹来盖他的演讲。拥护他的（多半是右派）用更高的声音来维持秩序，来压制反对者的喧哗。顿时会场上紧张起来，形成了对垒的两派，他的声浪也就在这两派的叫嚣中起伏着，断断续续的送入我们的耳鼓。这是篇苦口...
5	007.残存日记中的爱国者.txt	115	汉奸！	就在蒋校长那次召集的学生大会上，我们见到适之先生的气度和他那种民主精神。当时他继孟邻先生之后上台训话，一开口，台下就起了哄。反对他的（多半是左倾学生），踏脚、嘶叫，用喧闹来盖他的演讲。拥护他的（多半是右派）用更高的声音来维持秩序，来压制反对者的喧哗。顿时会场上紧张起来，形成了对垒的两派，他的声浪也就在这两派的叫嚣中起伏着，断断续续的送入我们的耳鼓。这是篇苦口...
5	007.残存日记中的爱国者.txt	117	倭不度德量力，敢与上国抗衡，实以螳臂当车，以中国临之，直如摧枯拉朽！	中日甲午战争那一次，所有“狂热主义者”，不管打得过打不过日本，一律主战。主战是时髦，谁不主战谁就是汉奸！因为“倭不度德量力，敢与上国抗衡，实以螳臂当车，以中国临之，直如摧枯拉朽！”但是李鸿章深通大势，至少比“狂热主义者”深通大势，力持慎重，知道战而不胜，倒霉的是自己国家。可是举国滔滔，非战不可，李鸿章只好战。结果赔款割地，丢了台湾。李鸿章被日本刺客打得血流满...
3	007.残存日记中的爱国者.txt	117	李二先生是汉奸！	中日甲午战争那一次，所有“狂热主义者”，不管打得过打不过日本，一律主战。主战是时髦，谁不主战谁就是汉奸！因为“倭不度德量力，敢与上国抗衡，实以螳臂当车，以中国临之，直如摧枯拉朽！”但是李鸿章深通大势，至少比“狂热主义者”深通大势，力持慎重，知道战而不胜，倒霉的是自己国家。可是举国滔滔，非战不可，李鸿章只好战。结果赔款割地，丢了台湾。李鸿章被日本刺客打得血流满...
3	007.残存日记中的爱国者.txt	123	不主战	卢沟桥事变的发展，使胡适的“不主战”态度面临考验，他感到“等候四十八年”的基础，已经根本动摇。所以他在最后两期的《独立评论》里，主张“必须抵抗”、主张“不能有所割让”，不再主张委曲求全。
3	007.残存日记中的爱国者.txt	123	等候四十八年	卢沟桥事变的发展，使胡适的“不主战”态度面临考验，他感到“等候四十八年”的基础，已经根本动摇。所以他在最后两期的《独立评论》里，主张“必须抵抗”、主张“不能有所割让”，不再主张委曲求全。
3	007.残存日记中的爱国者.txt	123	必须抵抗	卢沟桥事变的发展，使胡适的“不主战”态度面临考验，他感到“等候四十八年”的基础，已经根本动摇。所以他在最后两期的《独立评论》里，主张“必须抵抗”、主张“不能有所割让”，不再主张委曲求全。
3	007.残存日记中的爱国者.txt	123	不能有所割让	卢沟桥事变的发展，使胡适的“不主战”态度面临考验，他感到“等候四十八年”的基础，已经根本动摇。所以他在最后两期的《独立评论》里，主张“必须抵抗”、主张“不能有所割让”，不再主张委曲求全。
3	007.残存日记中的爱国者.txt	133	头一个举手赞成	第二天，7月31日，蒋委员长发表《告抗战全军将士书》，当天中午，他请胡适、梅贻琦、张伯苓等吃饭。在席上，蒋委员长表示决定抗战到底，他估计至少可支持六个月。张伯苓“头一个举手赞成”。这位南开大学的老校长，流着眼泪，非常坚定的说：
7	007.残存日记中的爱国者.txt	137	我立刻告知他们，不可攻击张自忠。张自忠是爱国的。二十九军是抗日的。	这时候，希望能够挽挽浩劫的胡适，感到很难说话，不便说话。他只提出一个建议，建议蒋委员长影响南京、上海等地的舆论界，不可在报纸上攻击张自忠将军。他说，在国际法上，一个大都市被敌人侵入、占领，做市长的，为了保全市民的生存权和财产权而和敌人订立临时性的条款，是合法的。他说他相信张自忠将军是爱国的，二十九军也是爱国的。南方当体谅北方军人的苦心谋国，不可乱攻击他们是“...
6	007.残存日记中的爱国者.txt	137	胡先生这个建议，使南京、上海等地的报纸不再攻击张自忠，张自忠非常感动，这跟他后来殉国的行为有极大关系。所以，胡先生这个建议，真可说‘害死’张自忠了。	这时候，希望能够挽挽浩劫的胡适，感到很难说话，不便说话。他只提出一个建议，建议蒋委员长影响南京、上海等地的舆论界，不可在报纸上攻击张自忠将军。他说，在国际法上，一个大都市被敌人侵入、占领，做市长的，为了保全市民的生存权和财产权而和敌人订立临时性的条款，是合法的。他说他相信张自忠将军是爱国的，二十九军也是爱国的。南方当体谅北方军人的苦心谋国，不可乱攻击他们是“...
7	007.残存日记中的爱国者.txt	149	外交路线不可断，外交事应寻高宗武一谈，此人能负责任，并有见识。	我不便说话，只能在临告辞时说了一句话：“外交路线不可断，外交事应寻高宗武一谈，此人能负责任，并有见识。”他说：“我知道他。我是要找他谈话。”
5	007.残存日记中的爱国者.txt	149	我知道他。我是要找他谈话。	我不便说话，只能在临告辞时说了一句话：“外交路线不可断，外交事应寻高宗武一谈，此人能负责任，并有见识。”他说：“我知道他。我是要找他谈话。”
4	007.残存日记中的爱国者.txt	173	松井虽然这样说，但恐怕不必到南京，打到芜湖一带就行了。	杉山陆相答道：“松井虽然这样说，但恐怕不必到南京，打到芜湖一带就行了。”
3	007.残存日记中的爱国者.txt	185	汪兆铭对高宗武之言即表赞同之意，蒋委员长则对高之建议既不赞成，也不反对，高宗武遂采取行动。	据龚德柏《汪兆铭降敌卖国秘史》记录，高宗武的建议提出后，“汪兆铭对高宗武之言即表赞同之意，蒋委员长则对高之建议既不赞成，也不反对，高宗武遂采取行动。”
8	007.残存日记中的爱国者.txt	191	你真多事，	西义显于〔8月〕10日早晨会见松冈洋右，说明来意。松冈默然听其报告后，大声斥曰：“你真多事，”松冈说明他的意见，谓现在大势已去，无法挽回。
