source_file	line	text
006.论国民党的美感.txt	33	□是也。任何第一流的知识分子，他必须是反对形态的、批评形态的、异议形态的、你说东我就说西形态的。因为他深刻知道：在寻求真理、维护真理的过程中，从反对、批评、异议、你东我西来着眼，太重要了。尤其在一党独大众口一声的情势下，更该如此。想想看，当苏格拉底独自面对众口一声，敢于为十个将军辩护的时候；当伽利略独自面对众口一声，敢于提出地球转动学说的时候，如能有一个声音，从众口一声中脱声而出，转来支持他们，表达出反对、批评、异议、你东我西的声援，该是多么重要的事。因为在当时，苏格拉底和伽利略的唱反调都被抹杀过，但他们的反调，毕竟都是真理。真理从唱反调而来，真理的发扬光大，又有赖于第二个、第三个乃至第N个唱反调的人，前仆后继，薪尽火传。
006.论国民党的美感.txt	35	■除了由他们引出来的什么“反感”“恶感”“好感”一大堆外，还有没有什么别的感呢？比如说，他们有没有“快感”呢？
006.论国民党的美感.txt	39	■那他们还引起什么感来呢？噢，会不会有“美感”呢？
006.论国民党的美感.txt	41	□他们中的雄性完全没有，你看他们如何破坏古物就知道了。现在报上说苏南成如何破坏古物，其实何必光骂苏南成？苏南成是师承有自的，你到仁爱路中山南路口看看那原有的台北东门，好好的古迹，就被他们改头换面得面目全非，他们还写什么《景福门回忆录》呢！真是焚琴煮鹤！他们实在是破坏自然与古今景观的能手。（横贯公路开完了，国民党一定要沿路来番命名和勒石的污染，做这新骈文句子的文宣大将就是当时救国团的组长柏杨！柏杨跟国民党的渊源，由此可见！）为什么要不断的破坏呢？因为他们有一种奇怪的“美感”，一种不中不西又洋又土的“美感”，这种要命的“美感”，加上意识里的“阿房宫症”，就整天大兴土木，益增其丑起来了。他们雄性中的“美感”，光此一事，就可以领教全部了。
006.论国民党的美感.txt	49	□算了吧！有一点美学训练的人就知道，“美感”就是“美感”，“美感”是不能“脱轨”的。可是国民党喜欢给“美感”“和菜戴帽”，说什么“苦涩的美感”、什么“隐藏的美感”、什么“脱轨的美感”，这种心态，就是“中国式民主”的心态，民主就是民主，民主哪来什么中国式？
006.论国民党的美感.txt	51	■照你这么说，他们的“美感”也有问题了？
006.论国民党的美感.txt	53	□当然有问题。法国雕刻家罗丹（Auguste Rodin）说，人们的不幸都在于要跟着蠢人涂抹自然的本来面目，“呜呼新女性”本来是可以有提升的机会的，可是她们的偏执狂最后毁掉了她们自己，最后只好追随蠢人，在东门的景福门、西门的西门町去摇旗呐喊，去涂抹自然的本来面目。木偶戏中人和木偶对话，人问木偶：“你为什么这样笨？”木偶说：“因为有人教我。”看了整个这一群这一党的专辑，不过如此而已！
007.我的皮肉生涯.txt	11	■你太矛盾了吧？听说你是且战且救人的？
007.我的皮肉生涯.txt	43	■：听说大陆上点名捧台湾的许多作家，可是不捧你，不捧真正反国民党的英雄你，最主要的原因是什么？
007.我的皮肉生涯.txt	45	□：听我的朋友许以祺说，是中共感到无法捧李敖，捧李敖就捧出了国民党。因为会泄露出国民党有某种程度的言论自由。中共无法想象，怎么一个人坐牢出来，就可以开记者会发表《天下没有白坐的黑牢》，那是不可思议的！
007.我的皮肉生涯.txt	49	□不是台湾有言论自由，是对一些玩命的人而言，有一些特殊的、暂时的自由，直到有朝一日，玩命的人再坐牢为止。我有今天的地位，请别忽略我付了多少代价、多少皮肉受苦的代价吧！“立地成委”的孟绝子（祥柯），在《钟鼓锣》杂志创刊号写的那篇《本是同根生》，有一段说我被刑求的经过，非常值得一看。孟绝子特别提到我所受到的刑求中的一个故事。他说：“有一天李敖对我说：‘他们把三支原子笔夹在我左手四根手指中间，再强行用我的右手紧握四根手指。并对我说，李先生，这不是我们折磨你，是你自己的右手在使你的左手痛苦，所以不能恨我们。我笑笑，说，我不恨你们，也不恨我的右手，我只怪原子笔。’”
007.我的皮肉生涯.txt	53	□也算有吧。《孟子》上说：“是何异于刺人而杀之，曰：‘非我也，兵也！’（不是我杀你，是武器杀你！）”岂不正是这种理论吗？明朝吕坤写《呻吟语》，说：“挞人者，挺也。而受挞者不怨挺；杀人者，刃也。而受杀者不怨刃。”应感谢当时他们没要我接受吕坤这种理论，他们很大度，居然让我埋怨起原子笔来了。
007.我的皮肉生涯.txt	59	■所以你说，你这一行，干的是“皮肉生涯”？
007.我的皮肉生涯.txt	61	□是的。写文章会写得皮肉受苦，此非皮肉生涯而何？今天清早华视晨间新闻后，有特别报导，其中一段说：“共匪的手段是用我们自己的手，来折磨我们自己、打击我们自己。”看了电视，我第一个反应是要写信去抗议：——“怎么？你们竟说我们的国民党是‘共匪’？这还得了吗？”
008.党外人士不够小.txt	5	□当然我是，我从1961年出道起，已经混了二十一年，受过无数次的打击与封锁，如今还能混，并且是每月畅销书的作家，若非“奸雄”，孰克臻此？这还用说吗？谁能像我这样能混？
008.党外人士不够小.txt	7	■有人说你是党外的先知，你是吗？
008.党外人士不够小.txt	25	□比如说，要搞政治，就得有一项功夫，就是“小”。什么是“小”呢？《水浒传》王婆对西门庆说做花花公子五条件：第一是“潘”，要有美男子潘安的漂亮；第二是“驴”，要有驴的大鸡巴；第三是“邓”，要有财神爷邓通的钞票；第四是“小”，要有体贴的巧妙；第五是“闲”，要有闲工夫。合在一起，叫“潘驴邓小闲”。
008.党外人士不够小.txt	29	□“小”之为用大矣！要搞政治，粗心是不行的。今天党外人士在这一方面，做得好的很少很少，大部分都表现得现实而草率，有求于你，就热情澎湃；所求既遂或不遂，就鬼影不见了，用北方俗话说，这叫“用人朝前，不用人朝后”，一派现实作风，令人讨厌。他们的大病在不知道人与人的关系不是即溶咖啡式的，人与人的关系要靠持续不断的细心、关切、照顾和礼貌，可是许多党外人士全没学会这些。这种作风，是不能搞政治的。搞政治固然要把握大方向，但是细心、关切、照顾和礼貌等“小”功夫也不可忽视。“小”是诚意，是使人觉得他被尊重、使人感到你推心置腹。成功的搞政治的人，必然在把握大方向之后，又能以“小”感人。当然你要不搞政治，也许就不必如此，你可以自私而任性，在做人上，贝多芬是很菜的人，但他仍是成功的音乐家。但要做成功的政治家，不会“小”是不行的。
008.党外人士不够小.txt	41	□你说对了，有时候也是，“以不教教之，是谓教也”。当我不肯“小”的时候，也就“小”在其中了。曾国藩那么庄敬的人，忽然随便到“洗脚戏门生”，目的何在，还不是一清二楚吗？
009.选举问题总解答.txt	19	□谁要靠竞选来出头呢？至少有些人是绝对不适合的、有些人是绝对不愿干的。我认为竞选是最浪费生命的，也是最烦人的。想想看，你要到处奔波，向那些小市民说破嘴，这种生活，我一小时都干不来。不但我干不来，我只要想到别人在那样干，我都替他们委屈。例如苏秋镇，照理他光凭他的“政绩”就足可坐在家里老太爷一样当选的，但是他仍未免要花去很多时间“暂与俗人偕”，大概这种“必要的浪费”，就是“民主政治”吧？
009.选举问题总解答.txt	21	■你这就是说，你一辈子若靠选举出头，你就没希望？
009.选举问题总解答.txt	23	□是的，不但我没希望，从诸葛亮到基辛格，都没希望。大哲学家罗素玩票搞过一次竞选，结果一败涂地。能“将将”的人，你叫他“将兵”，这是大材小用、大材误用。我李敖不是那种诉诸十字街头的人来品评我的人。
009.选举问题总解答.txt	25	■但是外面说可惜国民党用《选罢法》封杀李敖，否则李敖如果出来竞选，他可以很轻易的高票当选。
009.选举问题总解答.txt	27	□即使有这种情况，我也不会去竞选。我在给罗小如的信里说：“在这种到处鸟粪的岛上，孟胡子居然还要在体制内做他们的国会议员，你说孟胡子该不该打？所以对孟胡子，我真‘爱恨交并’，一方面未尝不盼他做体制内改革（因为改革得好，总比不改革好一点），一方面又盼他根本不承认这种体制（一切先改革了体制再说！），至少我个人，我是属于后者的，所以我说过在国民党当道时候，我就要甘心做无政府主义者，做‘安那其’（anarch，这个字ch发k的音，30年代以前的文人却把它发出其的音），我是不屑于同国民党做任何形式的合作的。承认它的体制，即使反对它，也会有余憾的。所以古代的不合作主义者，第一条就是不奉他所厌恶的政权的正朔，只有这样，才算彻底。这点意思，在这岛上，了解的人恐怕不多了，此国民党三十三年大力宣传之功也，三十三年的外压力，足以使匹夫匹妇产生内屈服了。所以大家都习惯性的不疑有他了、习惯性的承认国民党的体制了，老百姓是混蛋，由此可证。”——正因为我“甘心做无政府主义者”，所以，我可以坦白告诉你，国民党体制内的任何名位，送我做，我都不屑于做！更别提我去竞选什么了。
009.选举问题总解答.txt	31	■《苏俄在中国》里有这样的话：“马克思主义是反对议会政治的。”“但在一个自由国家里，共党并不是不参加议会。列宁在1920年说道：‘布尔什维克参加过最反动的国会。经验告诉我们：这种参加，对于布尔什维克准备第二次革命（指十月革命）不但是有益的，并且是必要的。’但是我们要知道，共党参加议会，不是赞成议会政治，而是为了破坏议会。列宁说得非常明白：‘我们参加国会，不但无害于无产阶级，而且使我们更容易向群众证明，为什么这种国会必须解散。’”说句纯假设：如果你参加了国民党的议会却可以“破坏”它，你参加不参加？
009.选举问题总解答.txt	33	□还是不参加，我有我目的和手段一致的方法去“破坏”国民党，我不是搞政治的人，所以我比任何搞政治的人都光明正大。国民党过去抓我、刑求我，他们在刑房里朝我大吼大叫，说：“你在我们眼中，是玻璃缸里的金鱼，我们把你看得一清二楚！”其实，他们在吹牛，他们从来没把我看得一清二楚，他们一直以为我是搞政治的，以为我在抢他们口里的一根骨头，因而对我像四脚动物那样连发喉音不已，其实他们全弄错了。唐朝的诗人说：“无心与物竞，鹰隼莫相猜。”但是特务们不能不“相猜”，他们不“相猜”，就没饭吃了。
009.选举问题总解答.txt	35	■既然你自己立场如此明确，你却“出面”——不，“背后”影响选举，《前进广场》有一篇《政见台下的党外老大》，以“党外老大”看你，说“李敖对选举有相当影响力”，这是何道理？
009.选举问题总解答.txt	37	□我曾以孟祥柯为例，写信给罗小如，我说：“不过，话说回来，孟胡子如当选上立法委员，倒是一大鲜事：他会把那些老混蛋们气死一半。孟胡子的戏路极多，前途不可限量。基于这一点理由，基于玩世、讽世这一方面的理由，孟胡子倒应该当选，因为他会使‘敌人叫，我们笑’。”请你特别注意“基于玩世、讽世这一方面的理由”。正因为有这一方面的理由，所以，我虽判断孟祥柯并无当选的世俗条件，我还是支持他，我愿看他在竞选过程里有排泄感。
009.选举问题总解答.txt	41	□对了，我就比较来真的了。我认为他们出来，都各有一定的、特殊的意义。
009.选举问题总解答.txt	59	□虽然苏秋镇一个人便足以做万人敌，虽然苏秋镇一位立委便可包办所有质询而有余，但是，在国民党封锁职权的大前提下、在国民党绝无诚意实行民主政治的大前提下，苏秋镇的一切努力，也是表示象征意义和保留历史记录而已，换句话说，纵使苏秋镇发挥得淋漓尽致，也不过事倍功半。这一事实，清楚告诉了我们：在国民党统治之下，根本没有“与虎谋皮的先决条件”，党外人士若以为当了国会议员，就要真的斯文起来、立法起来，那就太天真了！别忘了党外人士参加选举，并不该志在选举；党外人士进入立法院，也不该志在立法，可别舍本逐末了！
009.选举问题总解答.txt	63	□目标是有大小之分的，分“大目标”与“小目标”。“小目标”是认为与虎可以谋皮，抢到了鸡骨头就真的以为鸡骨是鸡肉了，或以为能吃到鸡骨就心满意足了，因而就志在做“谨言慎行”的“杰出表现”了，志在立法了。“大目标”则不以此为足。“大目标”不把选举当做目的，也不以当选为荣为庆，当选后也要照邓维贤所说：“不能一样做那么斯文的政治游戏。”“大目标”是利用选举和职权来表达别的，表达更高层次的象征、杯葛、不合作，表达战斗与不屈，表达苏秋镇式的剽悍，表达美丽岛式的接力、抗议与哀愁。……总之，凡是有更高层次的意义，我们都要用这种管道来发挥；凡是有意在言外、言近旨远的默契，我们都要靠这种奔波去串连，只有这些，也只为了这些，才是我们介入选举进入议会的真正意义！在这种真正意义下，我们才会恍然大悟：为什么要用许国泰取代张德铭。张德铭再好，也不会“重建桃园的光荣与新路”、也不会“开创自由民主的远景与坦途”，何况他根本也不够好。
009.选举问题总解答.txt	65	■照你说来，参加选举与进入立法院，难道不是实行民主吗？
009.选举问题总解答.txt	71	■这样说来，大家忙选举忙了半天，在你看来，忙的不是实行民主？
009.选举问题总解答.txt	73	□当然不是。因为在体制上，就先没具备实行民主的公道规则。公道规则不是别的，就是允许成立政党。民主的运作程序，已经演进到代议政治，必须靠政党展开它的功能，因为只有政党才能提供全面的民意与政策，并提供推动它们的领导班子，进而接掌政权，退而表达监督、合作或反对。这种规则，无异是政治学上的“定律”，全世界的政治学者或学政治者，无不相信这一“定律”。可怪的是国民党的内政部长——学政治学出身的林洋港，却公然提出千古怪论，说：“虽然我们目前不允许组新党，但无党籍人士仍有参政的管道，可以自由参选、服公职，而党外人士亦可自由沟通，并无任何限制。”这就显然违反政治学上的“定律”了。林洋港显然在抹杀其他政党的运作功能，而要党外人士表演个人向组织斗争！他所谓党外人士在“不允许组新党”的情况下“仍有参政的管道”，只要一想，就知道这算哪门子管道！——现在是什么时代了，岂可在实行民主上要个人单打独斗？这种实行民主的规则，未免太荒谬了！国民党订了万年国会的规则、订了临时条款的规则、订了戒严法的规则、订了党禁报禁的规则、订了钳制民主无微不至的选罢法规则、订了这个规则、订了那个规则，在规则之外，又发动不中立的军警力量、政团力量、教育力量、帮口力量、财经力量……把任何公平竞争的民主规则一一掐死，这样子的规则，又何来公道之可言呢？你看选举一开始，国民党就用报纸、电视为国民党自己强打强播，抹杀党外人士的存在，这叫什么公道呢？它一方面不许你办报、不许你成立电视台；一方面在它控制的报纸上、电视上只宣传他们自己，这样子的公平与道德，哪里是实行民主，别让它骗也别骗自己吧！
009.选举问题总解答.txt	77	■你说国民党只宣传他们自己，但是他们也宣传康宁祥、张德铭等“康系”人物啊，你注意到了吗？
009.选举问题总解答.txt	79	□我早就注意到了。11月18日，选举第一天开始，《联合报》就登出康宁祥“正逐渐化解‘新生代’对他的威胁，并全力反扑，目前当选是成定局”。这样子铁口直断的捧场，国民党对自己党员都不敢如此肉麻的！19日的《联合报》上，索性点名批判“李敖等人”，说“李敖等人”批康的不是。……其他各报，有意突出康宁祥，也都呼之欲出。至于对张德铭，更是爱“欲”能助了。19日的《联合报》上说，“张德铭与许国泰互相抨击”，但却以七比一的篇幅，不公正的报导内容；同一天的《中国时报》上，更以一面倒的大篇幅，说张德铭“对他参选的意愿，以及党外人士应走的方向，做了非常中肯的说明”。……这些“是成定局”“非常中肯”等字眼，都是超乎客观处理新闻的原则的。
009.选举问题总解答.txt	87	□真是层出不穷，并且已到了全无原则的地步。你看19日《联合报》《中国时报》刊出的张德铭出卖党外、攻击“美丽岛”的话，你就不难发现他们为了要恋栈名位、为了要当选，已经到了多么不择手段、自失立场的地步！你再看这次康宁祥在政见登记上又放水，把党外中央后援会推出的“十大共同政见”第一条就给抹掉，抹掉的手法，和国民党党中央完全若合符节、完全原案，这和1978年选举时，正好碰上美国承认中共，康宁祥“有先见之明的立即宣布自动停止竞选”，和国民党党中央完全若合符节、完全原案，前后对照起来，你作何感想？国民党对这样一个天字第一号的好帮手，哪里还不眉开眼笑呢？而党外人士被“康系”人物这样一次又一次的出卖、一波又一波的放水，却还不大彻大悟，而不知赶走他们，这样子的党外人士，不是费希平式的浑人，又是什么呢？15日《中国时报》写党外“十大共同政见”第一条给国民党打退票的事，说：“党外阵营获悉中央选委会的决定之后，产生了许多微妙的反应。他们认为，中央选委会对候选人政见做如此慎重其事的决定，是前所未有的举动。尤其某位被认为政治讯息最灵通的党外候选人没有把这条政见列入，更是令他们觉得‘不寻常’。”党外人士在费希平这种浑人的胡乱带头下，结果就是被康宁祥一耍再耍，我真不知道他们还要上多少次当，才觉悟呢！
009.选举问题总解答.txt	91	■国民党报上说：“放水派忍气吞声？康宁祥不再沉默！”“康系”刊物也说：“康宁祥说话了！”康宁祥印了一本《危机与希望》，里头点名骂李敖等等，你看到了吗？
009.选举问题总解答.txt	93	□这是一本思路不清、文笔欠通的书，难怪它销路很惨。我把这书新写的部分翻了一下，发现没有新见解，反倒有不少新的泄气资料。例如他说：“张化民是二次世界大战时，大陆上的一个知识青年，大战结束后跟国民党来到台湾，因为他的政治理想和坚持原则的态度，不能为国民党所容忍，因此屡次遭受逮捕，这是一个由唐山来的知识青年，在台湾所受到的不公平待遇，我也表示相当的关心，以及我支持他的态度。”但是，事实上，张化民第三次被捕是为了帮康宁祥忙、为了以外省人身份为康宁祥助选。张化民被捕后，康宁祥一点“关心”、一点“支持”都没有，直到周渝看不过去了，在《美丽岛》杂志社贴了“大字报”责问康宁祥，黄信介看了“大字报”，说：“怎么贴到我们杂志社来了，该转贴到康宁祥的《八十年代》杂志社啊！”康宁祥听说以后，才赶忙为张化民来了一纸声明。真相说破，原来如此而已！张化民被关到绿岛后，我请史非非托人送去一万元，对张化民因帮助康宁祥而受难，聊尽关怀之意，而康宁祥自己，却未闻有任何表示。——为康宁祥助选的下场，竟一至如此！
009.选举问题总解答.txt	95	■康宁祥在这书里说后援会“决策与决议，全体参与讨论和决议者，都应该受到团体纪律的约束。如或不然，容我严厉地说，党外这个群体只不过是一群口喊民主，但行动起来却是各自为政不受约束的虚伪民主主义者”。现在康宁祥自己在“十大共同政见”上，显然不受“团体纪律的约束”，他算不算“虚伪的民主主义者”呢？
009.选举问题总解答.txt	97	□他不算，又有谁算呢？最讽刺的，康宁祥这种行径，还源远流长的呢！以去年9月28日中山堂党外人士集会为例，集会曾公开发表声明，声明中公然“就教于全国同胞”，要“依据宪政精神，适应现状，制定国家基本法，取消临时条款”的，并且“呼吁海内外同胞共同促其实现”的，不料六个月过后，康宁祥自己却单独行动，向国民党交心表态了，他竟跟着孙运璿，走“充实临时条款”的路子了。中山堂“取消临时条款”的共鸣，言犹在耳，康宁祥怎么又支持起“充实临时条款”，忠岂忘心起来了呢？这不是又一次放水、又一次出卖党外，又是什么呢？康宁祥这种不受“团体纪律的约束”的行径，可真太多了！最妙的是，他居然还攻击起周清玉来，说：“近两年来党外的此一尝试及努力，虽然获得了部分效果，不过显然还是有很多问题尚待克服。其中不能适应群体活动者仍所在多有，而共同集会做成的决议却无法遵守的情况，也给党外内部造成不少困扰。譬如‘九二八中山堂集会’，该次大会的内容与程序，甚至会中要发表一份‘共同主张’之事，皆经北市八位党外市议员和其他中央民代共同决议，可是最后在会议进行时，却又跑出另外一个‘共同声明’。散发这张‘共同声明’者，本身即是参与讨论和决议者之一。”康宁祥这段话，比起他自己的作为来，又怎么解释呢？其实周清玉的“共同声明”，只是“美丽岛受难人共同声明”，并非中山堂集会人士共同声明，两者全无冲突之处，康宁祥故意予以曲解，这种卑鄙行径，从他这本大著中，我们都一一领教到了。
009.选举问题总解答.txt	101	■康宁祥在书中说：“日本人统治台湾五十年，以及国民党来台湾四十年，总共九十年当中，一个由本土政治社会培养出来的政治人物，像这样长期、持续一年多不断被批评，如果不是绝后，也是空前的了。对于一个政治人物被要求这么高，我想这种待遇，今天在台湾应该是蒋经国先生才有这个条件与资格。然而这个事情会落在我康宁祥的头上，我觉得对我个人这是过分的恭维，也是一种意外的礼遇。”对这些话，你有何反应？
009.选举问题总解答.txt	103	□我的反应就是一身鸡皮疙瘩。这种自我往脸上贴金，可真贴得太拙劣了。当然，这是康宁祥的笨军师司马文武的杰作。10月8日的《前进广场》上，“封面故事”刊出司马文武的谈话，说：“近代史上从来没有任何一个政治人物，在一年之中连续受到那么多鞭策，那是老康的幸运。”请看这是何等自我贴金之言！“康系”人物只会贴金说他们一年来连续享受多少“礼遇”、多少“幸运”，却不想想，一年之中，康宁祥做了多少出卖党外的事？你不做这些出卖党外的事，又有谁高兴浪费笔墨来批判你？一年之中康宁祥被我们查出来的出卖党外事件，具体一点的，至少就有三十件，我已公布在《民主人》第二十期里了，对这些糗事，“康系”人物不知引以为耻，反倒引批评之言以为荣，这种脸皮的厚度，真可直追苏南成了。
009.选举问题总解答.txt	105	■康宁祥说这是“对于一个政治人物被要求这么高”，因而引以为荣吧？
009.选举问题总解答.txt	107	□“要求这么高”吗？看看康宁祥又怎么说的！19日《联合报》上，有这样的消息说：“立委候选人康宁祥竞选办事处前的看板上，昨天贴出一封署名（一个支持者）写给他的信，信中说，部分党外杂志对康宁祥的批评，是‘利用公器遂行私欲’。信上说，李敖等人的‘批康’，让他感到寒心，使他对党外失望；并且说：‘不要把他（康宁祥）当做完美的人，而应把他看做一个普通人，肯定他过去努力的贡献，从这个层面上检讨他的不足，期许他更上层楼。’”看到了吧！“康系”已经要求我们不要把他“当做完美的人，而应把他看做一个普通人”。其实，我们什么时候对康宁祥高层面的要求过了？我们从来没有这样奢望过。相反的，我们只是要求他做“普通人”而已。我们要求他像“普通人”一样诚恳，可是老康权诈；我们要求他像“普通人”一样谦虚，可是老康傲慢；我们要求他像“普通人”一样宽宏，可是老康自私；我们要求他像“普通人”一样热情，可是老康冷酷。20日《联合报》上登黄天福谈话，说：“他（黄天福）是第一个替林义雄特赦提出质询的立委，也是为方素敏女士回国之事第一个质询的立委，他对林家始终非常关心，不像某位候选人平常漠不关心，现在才拼命和方素敏拉关系。他说，他去年到美国访问时，曾问方素敏为何出国前不让大家知道，方告诉他，她在台时曾访问‘一个人’，征求意见，但他（某位候选人）不愿意理她。”黄天福指的这“某位候选人”的这种行径，都不是“普通人”的行径，都是“利用公器遂行私欲”的政客的行径，对这种行径的“康系”人物，我们必须觉醒，必须发愿不再受他们的骗，我们绝不投票给国民党，也绝不投票给他们。
009.选举问题总解答.txt	117	□邓维桢先就我的一些文章，选编了一本《战斗是检验党外的唯一标准》（狮谷出版），是10日出的，我又出了一本《开枪·斗牛·蛋》，是《李敖千秋评论号外》第二期（桂冠出版），是20日出的，我还会再出一本《鸡骨·泡沫·抢》，是《李敖千秋评论号外》第三期（桂冠出版），30日以前可以上市——如果不被查扣的话。
010.李敖答问之一.txt	5	■《政治家》开“李敖答问”，你说你有“大学问”“大头脑”“大文章”“大气魄”“大人格”，以上五点“出言无状”，是你成为巨灵的主要特色，基于这五点主要特色，愿在你的“昆山之圃”中，以每周答问的轻松方式，让读者看看你的“璆琳琅玕”。我们知道你的“璆琳琅玕”中，有很多“大秘密”，希望你顺便多提供一点你知道的“大秘密”，好不好？
010.李敖答问之一.txt	11	■五四运动后的香火，在国民党丢掉大陆后，只靠胡适在延续了（国民党虽然吸收了一些五四健将，可是他们都卖身投靠国民党了），后来有殷海光。你在十多岁的中学时候，就见了胡适；你二十多岁的时候，胡适就特别看重你，写信给你、送书给你、寄钱给你。显然你是中国大陆以外唯一一个上承五四人物的人物了。你可说是思想界的明星、天王巨星，无人可望项背。但在你的思想中，有些五四气息的，是不是有点落伍了？
010.李敖答问之一.txt	13	□胡适晚年，很喜欢引用清朝学者李塨（恕谷）的一段话：“交友以自大其身；求士以求此身之不朽。”意思是说，交朋友的目的在造成自己生前的势力；但是寻找知己与接班人的目的却在造成自己身后的势力。胡适引用这段话的心意，我想和他个人的遭遇不无关系。胡适名满天下，又喜欢交朋友，所以一直活在热闹的气氛里，但是这种车水马龙的热闹，是虚荣的、虚幻的，聪明如胡适，不会不知道。所以他在热闹之余，未尝不存“求士”之心。我想，在这种心意里，我是胡适特别另眼看待的一位，我想我也是唯一不负他期许的一位。其他的人呢？他们只是“胡适合会”的“标会”者，他们在胡适倒下以后，就什么也不是了。当然在五四精神方面，他们更一点也没有了。二十年前，五四健将罗家伦对我大夸我的文章多sharp（罗家伦声带有异，发音沙沙作响，好像公火鸭似的，他念sharp这个字，因有sh的音，更是沙沙，非常好笑，我至今不能忘记），其实他也可以sharp啊！可惜他整天做官（国史馆馆长）、办党、写毛笔字，所以一点也没当年五四的影子。至于五四气息，如果你仔细查看一下五四运动的历史，你会惊讶的发现，许多方面，我们今天其实比不上五四，我们今天能五四，就不错。今天台湾这些曲学阿世、没有脊梁的知识分子，他们侈言超越五四，“下五四的半旗”（此余光中之言）！其实这些只对李敖适用，他们又有什么资格？所以，五四对落伍的台湾而言，一点也不落伍——台湾需要五四！
010.李敖答问之一.txt	19	□我觉得大家都犯了“追新闻屁”的毛病。“追新闻屁”是当政者制造新闻，让大家去追、去挖、去猜、去透视权力核心、去探讨接班动向。……结果把那么多的时力与贯注，都放在国民党那些宫廷内斗上、家族政治上、你来我往上，这多不值得！其实国民党是一丘之貉，谁得宠上台，谁失宠下台，还不他妈的一样？从这方向看，根本早就有了结论，那个结论就是屁。对结论明知是屁，大家又跟着费什么神？做什么跟屁虫？我第一次做政治犯时候，国民党年复一年，不准我看报，可是重大的消息，我一件也没漏掉：尼克松、宣布访问中国大陆，是我在浴室边的一块碎报上得知的；国民党被赶出联合国，是一位好心肠的老士官卫兵告诉我的；日本承认中共，是看守所牙医替我看牙时在耳边说的。……我年复一年不看报，最后一年，可以看报了。我把几年报纸，找来一翻，以看大事记一般的浏览一过，只花几个小时，就把几年的大事一览无余了，这样岂不也很好？何必花那么多的时间，去按日追踪新闻的流程呢？留下这些时间，做有意义的、读有意义的、写有意义的，岂不更好吗？美国以前的国务卿杜勒斯，就对新闻报章不多花时间，我觉得他真发现了好习惯。我认为党外人士与党外刊物，在国民党的新闻屁上，不要花太多时间去追，除非你能追出个名堂，否则千篇一律，人云亦云，跟国民党变成了函数关系，那多没出息啊！所以你问我对最近国民党人事动态有何看法，我的答复就是屁屁屁，不值得花时间的。我们要多揭发黑暗，少追踪黑屁。多揭发案件上的黑暗，少追踪人事上的黑屁。
010.李敖答问之一.txt	23	■最近尤清在监察院难以施展，声言要辞职，2月8日下午和他选举人省议员傅文政协商后，认为目前尚未至“最后关头”，已暂时打消辞意，将“勉为其难”的继续留在监察院，“以更大的智慧突破当前的困境”了。你有什么看法？
010.李敖答问之一.txt	25	□去年6月16日《民主人》第十期上有李宁访问尤清的对话。李宁问：“李敖认为你应该利用监委的声望去做监委以外的事。因为你应该知道你在监察院是无能为力的，你连一个附署提案的人数都凑不足。”当时尤清答复说：“外边的人是很难了解监察院内部细节的，我认为我既然担任了监委这个角色，我就应该在这个位置上尽可能去发挥作用。”我想尤清和我，究竟谁的判断正确，到了今天，完全证实了。尤清实在不该在监察院里摸索这么久才摸清楚，才感到对这个院和院中的老混蛋失望，他早就该虚心接受比他高明的意见。尤清有很好的造型，但我总觉得他辜负了我们对他的期许和冀望。美丽岛律师们是优秀的辩护群，但是到目前为止，他们付出的代价，不是甘地式的（甘地最初是为战士辩护的律师，后来弃律师不做，自己也去做了战士）；相对的，在许多方面，他们换得的收获，却是华国锋式的（所谓坐直升机竄起的），名实之间与收支之间，难免有不相称之处，结果暴得大名有之、傥来奇利有之，应有的牺牲与回馈，却有待多加努力。我盼望尤清多加努力，给我们像样的成绩。如果太久下来，老是这样，那就不是尤清了（尤清是我的小学弟，又是有雅量的人，我说他几句重话，他不会见怪。尤清的太太曹子勤正义感极为明确，又勇敢、爽快，没有政治人物的习气，我总觉得她比尤清更适合做监察委员。所以，合理的“玩笑”是：尤清该大干一票后去坐牢，改由太太出来表率，这才是天作之合）。
010.李敖答问之一.txt	31	□非也。别忘了二十多年前的《自由中国》杂志吧！《自由中国》从1949年11月20日出刊，到1960年9月1日最后一期，前后连续出版了十一年，一期也没到装订厂抢过、从来也没罚停刊过，今天我们有这种福气吗？今天国民党会允许一个反对它的刊物这样长寿、这样安全上垒吗？1979年8月《八十年代》出版《反对党问题》，只是就《自由中国》的老文章，加以选集而已，可是国民党都不放过，要迎头查禁，和二十年前的对比一下，你就知道1979年的言论自由，其实赶不上1959年的。——替国民党打分数，可以，不过得查查事实与证据，否则这好分数，就是假的。至于说我和一些党外刊物为什么言论那样大胆，原因很简单，这是因为我们不要命的缘故。尤其我李敖，有李敖的例子，充分显示了你国民党抓李敖、关李敖、刑求李敖、管训李敖、感化李敖、斗倒李敖、斗臭李敖……忙了一二十年，最后的结果是：李敖还是李敖，你国民党的一套全都无效，李敖不怕你，李敖还是跟你干！所以，李敖今天的一点点言论自由，绝非国民党宽大的结果，而是李敖不要命的结果。你总不能把一个人的不要命，说成是言论自由吧？
010.李敖答问之一.txt	35	■为什么一般人以为是怎样怎样的观点，经你一说，就三言两语，说出了另一种新观点，而使一般的观点破碎动摇，你为什么有这种本领？我们很奇怪。
