file	line	context
013.长袍心理学.txt	31	这四是“没有西装派”。此派正好与前一派相反，前一派因西装太多，尼龙、奥龙、达克龙……五颜六色，宽条窄条，穿得厌了，所以才穿长袍傲同性而引异性；此派却因一条龙也没有；且西装之为物，日新月异，宽领窄领，三钮二扣，变化无穷，除非财力雄厚，否则休想跟上时代而当选服装最佳的男人。若穿长袍，就无这种麻烦了，大可隆中高卧，以不变应万变，任凭别人的料子龙来龙去，老憎反正是一龙也不龙，至多以聋报之。而且，清高的阴丹士林是从不褪色的，正如我们固有文化的万古常新，放之四海而皆准，俟诸百世而不惑，长袍小物可以喻大，“去蛇反转变成龙”，袍之既久，自怜之态砉然消失，路过短衣窄袖的西装店，反倒望望然而去之，只见他把咽下去的口水朝玻璃窗上一吐，仰天长啸曰：“予岂好袍哉？予不得已也！”
013.长袍心理学.txt	35	李子述长袍心理学竟，乃临稿纸而叹曰：
013.长袍心理学.txt	37	昔孔圣曾有“微管仲，吾其披发左衽矣”之叹，管仲有恩于道袍，千载史有定评。从曹孟德割须断袍之日起，长袍遂有式微之兆。曹操死后一千七百年，华夏衣冠竟不幸沦于夷狄，自右衽而变中衽，自长衣而易短装，流风所被，长袍竟被贬为国家常礼服，且在裁缝公会会长眼中，俨然吴鲁芹所谓之“小襟人物”矣！岂不哀哉痛苦哉！余深信长袍不该绝，深愿我血性之中国本位者，于胡服笔挺之际，从速响应何凡之呼吁，以李敖为楷模，以于右任（“余右衽”）为依归。诗云：“岂曰无衣？与子同袍！”千载袍风，此其时矣！三原右老，可同袍矣！此时不同，还待何时？寄语读者，快看齐矣！
014.红玫瑰.txt	29	但是梦幻压迫我，它逼我飘到六合以外的幻境，在那里，走来了她的幽灵，于是我们生活在一起，我们同看日出、看月华、看眨眼的繁星、看苍茫的云海；我们同听鸟语、听虫鸣、听晚风的呼啸、听阿瑞尔（Ariel）的歌声，我们在生死线外如醉如酲；在万花丛里长眠不醒，大千世界里再也没有别人，只有她和我；在她我眼中再也没有别人，只有玫瑰花。当里程碑像荒冢一般的林立，死亡的驿站终于出现在我们的面前，远远的尘土扬起，跑来了《启示录》中的灰色马，带我们驰向那广漠的无何有之乡，宇宙从此消失了我们的足迹，消失了她的美丽，和她那如海一般的目光。……
014.红玫瑰.txt	47	“佛经上说‘有情来下种，因地果还生’，我们或许能在这棵小花身上看到几分哲理。明年，也许明年，它仍旧会开的。……”
014.红玫瑰.txt	71	余欢若云浮。And happy is the lover，
015.旧天子与新皇帝.txt	17	王气南移，第一个目标是金陵，这是东晋帝王的国都，上承三国时代的孙权，下延到宋齐梁陈四朝，正所谓六朝金粉。虽然那几百年过后，王气又一度北移，有回光返照之势，可是毕竟留不住了，每个术士家、星占家都承认：
015.旧天子与新皇帝.txt	33	元朝的顺帝像一只被打破了头的乌龟，缩着头，守着北京一隅，再也没有关外蛮子那种“立马吴山第一峰”的气概了，他只想保住他北方那点老巢，只要汉人南人不向北打，他就满意了。他最爱听宫女们成群歌舞，看她们那隔着轻纱的腰肢款摆着，唱着：
015.旧天子与新皇帝.txt	41	“延彻尔”是蒙古话，翻成汉语是“大快乐”。
016.无为先生传.txt	5	先生不知何许人也，亦不详其姓字，但知家世无为，兄弟三人，长兄无智，次兄无能，先生行三。人们说他来自庄子里面的“无何有之乡”，并且，最重要的是，他是一个无声无臭的无为主义者。
016.无为先生传.txt	7	先生的双亲也是无为主义者，所以无为先生的无为作风可以说是遗传的。他的双亲本来没有要生无为的积极意思，可是花落偶然结子，无为先生就在无所谓的气氛下生出来了。他的父亲是王充孔融的信徒，很相信“父母于子无恩”的理论，不但如此，他甚至觉得做父母的有时候对儿女感到抱歉，因为他自己就是一个无立锥之地的穷措大，无衣无褐无路求生，却又生了这么一个“无愁天子”，实在更无计可施了。
016.无为先生传.txt	9	幸亏无为先生的父亲深信黄老哲学，老子说“我无为而民自化”，他却说“我无为而儿自活”，他相信只要做父母的无为而活，做儿女的就一定会无忝所生。
017.充员官.txt	5	“充员官”，我们可以先来一番素描：白白的、傻傻的，一副近视眼镜，经常总是遮在低戴的帽檐底下，背有点儿驼，走起路来大摇大摆，谈吐之间总是脱不掉他在大学时代的那种书袋气，站在队伍前面，慌手慌脚，喊口令像踩了鸡脖子，一点没有叱咤风云的味儿。
017.充员官.txt	11	晚上，一个老头儿托梦给我，向我耳语说：“古之欲带兵者，不可不知为将之道。”真怪，这老头儿是谁呢？长长的胡子很像我爷爷，可是我爷爷只拿过刀子，从未摸过枪杆，更别提六韬三略了。但是老头儿懂得兵法的又有谁呢？我想来想去，终于想到那个指使张良捡鞋的黄石公。对了，一定是他！他老子儿自知他的“兵法”早已被时代淘汰了，除了我们这些学历史的，很少再有人翻他的老账了，所以他才不顾时空的阻隔，特地来开导本人一番。第二天一早，我便向连长请假，跑到书店里，去寻找“为将之道”的书。李德哈达的《战略论》与带兵无关；约米尼的《战争艺术》又太深了。选来选去，找到一本艾森豪威尔的传记。当我读到艾森豪威尔统率有史以来最大的军队，所直接指挥的不过只是三个人的时候，我不禁把大腿一拍，喟然叹曰：“为将之道，尽于是矣！”
017.充员官.txt	15	但是我曾问我自己，我真的成功了么？我有点儿惭愧，我觉得我付出的太少，收回的却太多。在我退伍的头天晚上。“官长部”和“士兵部”都分别款待我，觥筹交错，礼物云集。派克笔、领带夹、外岛特产、战士玉照……我有生以来从未收到这么多的东西。这使我深感不安，因为他们每位都花了四分之一的月饷！这是我二十五年来所不易看到的热情，“悲歌慷慨之士”在我出身的“高等学府”里，已经是教科书上的名词。教育好像是一架冷冻机，接近它的时间愈久，人就变得愈冷淡，太多的理智恰像泰戈尔形容的无柄刀子，也许很实际很有用，但是太不可爱了！不过在军队里，我却不难看到这种有古任侠风的“悲歌慷慨之士”，我喜欢和他们吸烟痛饮，也高兴和他们争吵狂欢。我失掉了我自己，有多少次，我和他们融化在一起，我也学习着粗犷与质朴、感染着刻苦与天真，但我恨我学不到他们的膂力，也学不到那孤注一掷的豪迈胸怀。
018.修改《医师法》与废止中医.txt	21	从扁鹊以降，中国历史上代有名医：如淳于意、张机、华佗、王叔和、皇甫谧、葛洪、褚澄、陶弘景、徐之才、巢元方、孙思邈、钱乙、张元素、罗知悌、戴思恭、张介宾、喻昌、陆懋修……这些历朝各代的“歧伯”“雷公”都曾成为中国病人们的偶像，他们的所谓“歧黄妙术”也占据了每一个病人的心房。直到洋鬼子的洋船出现，病人们才开始矛盾起来。
018.修改《医师法》与废止中医.txt	35	1913年的9月11号，汪大燮做了教育总长。他这任总长虽只不过做了五个月零九天，但是他却主张了一项德政——废去中医。那是民国三年1月间，所谓京师医学会的代表们，涌进教育部，请求为他们的“北京（中医）医学会”立案。汪大燮态度强硬，回答他们说：“我决定今后把中医废除，中药也不用。你们请求立案，我办不到。”这下子中医们着慌了，乃纠合各地同业，组成了所谓“（中医）医药救亡请愿团”，由余德埙率领，浩浩荡荡直奔国务院而来。他们向国务院及各部告状，希望保存中医中药，可是国务院告诉他们说：
018.修改《医师法》与废止中医.txt	61	上面这个明智的议案是1929年2月提出的，到了3月17号，中医们开始发难了，他们奔走呼号，向政府请愿取消中央卫生委员会的这个提案，并且把这天定为所谓“国医节”。
018.修改《医师法》与废止中医.txt	81	到了1929年1月15号，卫生部对1922年的双轨立法还不满意，所以颁布了《医师暂行条例》。这个条例开宗明义就说：“在医师法未颁布以前，关于医师之认许，依本条例之规定行之。”这是很明白的说出它是来代替《医师法》的。在这二十五条的条例里，根本就没有中医的字样，无怪乎惹得中医和中医卫道者们吹了胡子。九个月后，所谓“全国医师联合会”出来，以现行《医师暂行条例》不合国情窒碍难行，呈由行政院令交卫生部核办。这下子政府失败了，在立法院法制委员会的“审查”之下，确认该《医师暂行条例》为专为西医而设，当将条例标题改为《西医条例草案》，改过后，还要“修正”才成，最后三读之下，就出现了《西医条例》，在1930年5月27日正式公布。事实上，这个条例和前面的《医师暂行条例》并没多大出入，只不过是一种改装，特别局限在“西医”而已。
018.修改《医师法》与废止中医.txt	83	三年以后，中医和中医卫道者们又来了。他们觉得《西医条例》也不是好东西，为了给它点颜色看，非再来个《中医条例》不可。于是在1933年5月中，中央政治会议第三百六十次会议里，石瑛等二十九个委员首揭义旗，提出了所谓《国医条例原则》九项，草案二十六条。这些原则与草案转到了立法院法制委员会里，就一变而成《中医条例草案》，前后争了三年，终于在1936年1月22号由政府公布，这就是大名鼎鼎的《中医条例》。
018.修改《医师法》与废止中医.txt	91	1943年的9月22号，政府公布了《医师法》。这个《医师法》成立的近因，是国民参政会上参议员孔庚促成的。修订的方法是将《西医条例》和《中医条例》来一次中西合璧的大“凑”合。从任何角度看，这次“凑”合都为中国立法史留下了可耻的纪录。它告诉了我们，政府和立法机构为了“俯顺”所谓“舆情”，居然牺牲了现代化的原则，牺牲了科学医学，牺牲了不能折扣的医疗行政！
018.修改《医师法》与废止中医.txt	127	这是一个极为重要的关键所在，有了这种体认，我们才会知道我们天天痛骂的密医伪药，实在包含中医中药在内。因为人人都知道所谓“密医”的“密”，并不是潜伏的“密”，而是不合科学医学法则的郎中。这种郎中，不但不“密”，反倒天天在报上大做其广告！同时人人也都知道所谓“伪药”，是不合乎科学方法验证的药物，凡是“科学”没尝过的药物，不管是神农尝过也好、黄帝尝过也罢，都要算是“伪药”。当然这种确认是为中医和中医卫道者绝不承认的，但这就好比一个伪政权和伪政权的拥护者绝不承认他们是冒牌的一样。我们绝不因为他们承认我们的西医或政权为合法，就说他们合法——这是不能交换的！
018.修改《医师法》与废止中医.txt	165	吴基福先生到底是长者，他像每一个深受科学医学训练的医生一样，对所谓“中医”、“国医”、“汉医”、“儒医”、“江南世代儒医”，采取一种缄默的抗议。我个人所接触到的西医们，台大医学院的学生们，他们也同样具有着吴基福先生的风度——一种在我看来微嫌消极的风度。吴基福先生在五十九号文星《从霍乱谈到“变法”》里，曾要求：
018.修改《医师法》与废止中医.txt	175	总之，《医师法》的修改必须从根本上动手术，不能妄想妥协或苟安，更不可有一般所谓“先做重点修改，余者回大陆后再行之”的官样文章。
018.修改《医师法》与废止中医.txt	209	由于《医师法》同中医的种种问题，我不能不同时责备咱们自由中国的舆论界，诚恳的希望主持报纸社论的人，切实想想你们诸君的责任是什么？在立法院通过“筹设中医学校”案以后，你们诸君竟没有一篇不肯媚世的社论、没有一段风骨嶙峋耿介拔俗的意见，这是你们最大的耻辱！你们主持舆论的人，岂可以人云亦云的与世推移吗？岂可以写几块豆腐块的讥讽就算向社会交卷了吗？岂可以对国计民生思想趋向的重大问题随便议论吗？社会上这一类的问题要层出不穷的，你们若自觉所受的思想方法训练不足以解释许多社会现象，你们就不应该乱抒己见。许多可怜的小百姓们等待你们去向导，许多颟顸的立法委员们需要你们去鞭策，他们又要修改《医师法》了，如何设法把他们导入正途，这是你们舆论家的责任。
018.修改《医师法》与废止中医.txt	227	〔后记〕当我写这篇文字的时候，我早就预料到所谓中医和中医的卫道者们要对我展开围剿，因为这是他们一贯的对付异己者的“祖传秘方”。果然不出所料，他们赶办了一个《革新中医》月刊，由所谓“中华民国中医药学会”理事长担任发行人，常务理事担任社长兼主编，开始在这个刊物里哇哇大叫，在《庆祝中华民国五十二年国医节特刊》里，他们警觉似地说：
018.修改《医师法》与废止中医.txt	257	今日医界风气的最大症结在于“医格”的低落，社会上的“非法医师”、“国粹式密医”（中医之京派者）、“春药式密医”（中医之海派者）、“柜台式密医”、“内功式密医”、“大刀式密医”……到处把医界风气搅得一团糟，使一般小百姓有时认不清真正正派的医生，没有尊敬他们的习惯，更没有尊敬护士的习惯。所以我认为，培养今日医界风气的基本方法，在于洁身自爱的医生们严格维持“医格”的尊严，不降志、不妥协、不畏人言，先在医界里有了所谓“自清”运动，风气总是会慢慢好转的。
019.几条荒谬的法律.txt	11	退庭以后，我仔细研究他的履历，发现他从闽变叛国时荣任所谓“中华共和国人民革命政府”文化委员会的委员开始，三十年来，从来就没有过什么律师的头衔，而他这次出庭，居然表演本人既是律师却又另请一个律师的手法，这不是奇怪么？
019.几条荒谬的法律.txt	73	立委（律师）不懂法律的一个活证，莫过于这次胡秋原先生的所谓“诽谤案”，他在庭上的狂妄陈词（如口口声声称呼对方不叫“李敖”而叫“李诽谤”，结果被法官喝止。他的黄陂土音几乎把“李诽谤”三字读成“李匪帮”，尤其令人“恐怖”）；他在自诉状中的措辞和引用法条，（如他竟引用起刑法第三百一十三条，这是完全不合现代法理的；又引用前大理院统字第五〇〇号解释，更是不通之至！）……处处都暴露了这位“胡律师”的法学程度，为“胡律师”计、为立法委员的体面计，我奉劝胡秋原先生赶紧把Quentin Reynolds的“Courtroom”或Louis Nizer的“My Life in Court”等书读一读，好好进修一下，自律一番。否则的话，真未免太对不起那几条荒谬法律所庇护的特权了！
019.几条荒谬的法律.txt	203	所谓简任推事检察官，依法院组织法三十四条之规定，包括最高法院推事、最高法院检察署，在公务员服务法第十四条规定：
020.老年人和棒子.txt	7	休将白发唱黄鸡！
020.老年人和棒子.txt	9	——苏轼《浣溪沙》
020.老年人和棒子.txt	17	“如何使青年接上这一棒”？这是一个古老的问题。《庄子》天道篇的后面，记载那个斲轮老手对桓公说的几句话，实在很有余味：
020.老年人和棒子.txt	33	第一种老年人拿的是一根“莫须有的棒子”，他们根本就没接到过这根棒，也许接到过后又丢了，他们除了麻将牌的技术外，大概什么也交不出来，他们最大的特色就是装老糊涂（我还看不到一个真正糊涂的老年人），他们的人生观是“但愿空诸所有，慎勿实诸所无”，他们永远不会退化，因为根本就没有进化，他们数十年如一日，那一日就是早睡早起一日三餐，《五代史记》汉家人传记太后李氏向周太祖唠叨说：
020.老年人和棒子.txt	41	第二种老年人拿的是一根“落了伍的棒子”。一般说来。老年人可訾议的地方不是落伍，而是落了伍却死不承认他落伍，落伍是当然的，可是死不承认就是顽固了。《左传》里记石碏虽然自承：“老夫耄矣！无能为也！”但是他的内心深处，恐怕还是有点酸性反应，尤其在青年时代有过惊天动地的事业的人，到了老年“一官匏系老冯唐”，酸劲儿就更大。康有为刚出山的时候，叶德辉、王益吾们咬定他是洪水猛兽，写了《翼教丛编》去骂他，可是二十年后，跑在时代前面的康有为被潮流卷到后面去了；我认识的一位同盟会时代的老革命党，当年是飞扬跋扈的豪健人物，六十年下来，他竟变成一个整天吃斋念佛写毛笔字的老人了。好像愈是在青年时代前进的人，愈是在老年到来冥顽不灵的人。1918年的十月里，梁巨川以六十岁的年纪投水殉清，当时二十七岁的胡适曾写《不老》一文评论这件事，他说少年人
020.老年人和棒子.txt	57	老年人对死亡感到恐惧，他发现什么东西都将在突然间不属于他，他不愿看到任何东西离他远去，因此人一到了老年，就显得贪心而小气，他们一方面殊求无厌；一方面“印刓敝忍不能予”，他们充满了舍我其谁的自信，一点没有成功不必在我的雅量，总觉得他一遽归道山天下就无人救了！国失干城了！青年人失导师了！学问成绝学了！图书馆没馆长了！所以他们什么都想一把抓，什么都想求近功，孔夫子早就看到这一点，因此他劝老年人“戒之在得”，换成白话说，就是：“你们这些憨老汉还是休息休息吧！还是松开手，把棒子递给青年人吧！”但是话虽这么说，贪得之心即使连说大道理的圣人也在所难免，即以劝人“戒之在得”的本人而论，孔丘说他“道不行，乘桴浮于海”，可是跟他出国的，他却限制名额只要子路，子路的身体足可以参加接力赛跑，可是孔子仍嫌他“无所取材”，《礼记》中记孔圣临死前“负手曳杖，消摇于门”，这个“曳”字用得太好了，杖者棒也，棒者名器，不可以假人，放乎哉？不放也！棒交不下去，一个“曳”字写尽了他那失望而未绝望的心情，当子贡跑进去的时候，孔子感叹“尔来何迟也”！这是一个七十三岁的老教育家最后的哀呼！
020.老年人和棒子.txt	59	我们只看到老年人在体力上需要“杖而后能行，扶而后能立”，但我们却很难想象一根棒子的抽象意义对他们是何等重大，他们老了，需要青年人来扶，但他并不完全放心，他还是要紧抓着棒子，一来呢，棒者，男孩子之所喜，女孩子之所欲也，有棒在手，倚之以吊青年人胃口，自然不难达到“少者怀之”的境界；二来呢，有棒子可增加他的自我信任和安全感，“姚兴小儿，吾当折杖以笞之！”这是何等老当益壮的口气！三来呢，你这年轻人，苟生异心若萌歹念而不好好扶老子，老子就给你一棒子！（老实说，凡是“博我以文，约我以礼”的人，都是能够“击我以棒”的人，其实这还算是好的，等而下之的，有些老前辈们，为了怕青年人有朝一日抢去了他们的棒子，他们索性先给青年人一棒子，那些专门浇青年人凉水、扯青年人后腿、说青年人样样不行的，就属此类。）
020.老年人和棒子.txt	81	有些急进派的年轻人实在看不惯，他们对“老罴当道卧”的局面感到难以容忍，他们未尝不想自己去另外找棒子，可是老年人慢腾腾地“跑”在前面，既碍了路，又挡住视野，于是年轻人想到还是干脆去抢棒子，可是，怪事就在这儿，十次有九次，他碰到的是一位饭斗米肉十斤的腹负将军，或是一位狡猾无比的痴顽老子，除了被饱以老拳外，连接棒预备队的资格也要丢掉了。经书上说“老者不以筋力为礼”，可是打起人来，他们就有劲了！
020.老年人和棒子.txt	83	王阳明说：“不有老成，其何能国？”《诗经》里说：“虽无老成人，尚有典型。”一些古代的“年老成德之人”的确给了我们不少的典型，在古希腊时代，主庇西特拉图（Pisistratus）怒问智者梭伦（Solon）：“你仗着什么，竟这样勇敢的反抗我？”梭伦平静地答他道：“老年。”这些老骨头们的高风亮节真使我们倾倒！一个人到了“七十老翁何所求”的年纪，以他的身份、地位与安全性，若还“以耽沉之利，欲役老朽之筋骸”，该是一件多么可耻、多么懦夫、多么不可饶恕的事！
020.老年人和棒子.txt	91	王先生站在一个中年人的立场，他当然可以原谅青年人，可是青年人若站在一个爱真理胜于爱老师的立场，他不能不对莎士比亚笔下full of care的老先生说几句“不知忌讳”的话，也正如王先生所说的：
020.老年人和棒子.txt	97	我发现在曾老先生的“五端”外，还有“外一端”，正是“青年所希冀者”，那就是老年人要我们听话，希望老年人也“垂听”一下我们的声音。虽然培根（Francis Bacon）早就说我们不适于判断，可是我们毕竟是一个窝里的人，毕竟一同参加这场接力赛，不要总是以为你们看我们都看得那么准，你们总该想想我们在用什么颜色的眼睛在看你们，至少你们该想一次。
020.老年人和棒子.txt	127	〔和议时，秦〕桧使所亲谕敦复曰：“公能曲从。两地旦夕可至。”敦复曰：“吾终不为身计误国家，况吾姜桂之性，到老愈辣，请勿言。”桧卒不能屈。
020.老年人和棒子.txt	157	从陆机的旧赋里，我们仿佛看到一批批的英气耿介声盖士林的青年人，他们一个个都从青丝老到了白发，他们还算是高明的人，虽然显得老惫，还能勉强维持最后一道防线，不太肯胡来，他们的“老气”不复以达工部所谓“横九州”的地位了，只好以望七之年，去做“横秋”的壮举了！老朽昏愦卖身投靠的一辈我们不必说，即以最开明一代的老先生而论，从写《人权与约法》时代的胡适之到写《容忍与自由》时代的胡适之；从《人权论集》时代的梁实秋到《远东英汉字典》时代的梁实秋，我们多少可以看出他们转变的痕迹，弗洛斯特在他那首《预防》（Precution）里，说他年轻时不敢做一个急进派，因为怕他年老时变成一个保守派，我并非说胡适之与梁实秋已变成保守派，我是说，他们今日的“稳健”比起当年那种生龙活虎意气纵横的气概，是不大相称的！
021.张天师可以歇歇了！.txt	13	看了这条消息，我不能再忍耐了！我必须要说：张天师可以歇歇了！不但张天师可以歇歇了，其他一切拿百姓钱、吃祖宗饭的人——不管他是孔子之裔也好、曾子之后也罢——都可以歇歇了！
021.张天师可以歇歇了！.txt	15	我说张天师可以歇歇，并不是说他不必立子嗣、延烟火，他自己生不出儿子，想找个别人的儿子过继，这是他的自由，我不能干涉，就如同他要登坛作法、炼汞烧丹，我不能干涉一样。但是他为了过继个儿子，竟要政府移转预算，用老百姓的税捐来延续他们那“一道青烟”，这就未免得寸进尺了！因为张天师六十三代以来，一直是老子生儿子，儿子生孙子，生生不息的，很少“及身而绝”的前例，故向历朝各代的政府讨便宜，政府懔于传统，没有话说；但是这回就说不过去了，过继别人的儿子，照我们现代的法理，显然已经没有“血缘”的关系，显然已失掉了他们血液里的“道性”，显然不该再拿政府每月四千块的干薪——显然不值得内政部“慎重考虑”了！
021.张天师可以歇歇了！.txt	21	二、张修——《三国志·魏书·张鲁传》注：“（张）修为五斗米道……使病者家出米五斗以为常，故号曰‘五斗米师’，实无益于治病，但为淫妄……”
021.张天师可以歇歇了！.txt	27	张天师既然逐渐确定，自然要附会出个体面的祖宗来。首先他们抬出来老子，可是老子姓“李”，是我们本家，只适合做祖师爷，不适合做祖宗。于是他们向上追，直追到历史上第一个姓“张”的大名人——张良（子房），算是认了亲。所以宋人陈元静在《汉天师家传》里指出：
021.张天师可以歇歇了！.txt	39	过了不久，所谓“嵩山道士”寇谦之出来了，他居然打动了北魏太武帝和大臣崔浩，君臣二人乃如赵翼所说：
021.张天师可以歇歇了！.txt	43	这下子老道们可抖了！他们一下子得君行“道”，浩浩荡荡，打垮了所有的佛教，烧光了所有的寺庙，活埋了百分之八十的和尚，为张天师奠定了空前的威严（446）。这种威严在三百年后笼罩在一个皇帝身上，那就是杨贵妃的负心郎唐明皇。唐明皇在中国文化上送了两个划时代的礼物：第一、他弘扬了平剧，给梨园子弟开创了先河；第二、他册赠了张天师，使“汉天师子孙嗣真教”，明定了道教教主的世袭，称他们为“太师”。在这里，张家的天师们又占了我们李家老子的便宜，因为唐代的皇帝姓李，老子也姓李，老子又被道教抬来做祖师爷，所以，李家的皇帝对张家的教主自然另眼看待。果然，一世纪后，唐武宗补足了“三武之祸”（845），让张天师的师徒们来了一次绝后的表演——拆掉了四万个佛庙，强迫二十六万个和尚和尼姑还俗。三十九年后（884），唐僖宗封张天师为“三天扶教大法师”。于是，张天师名至实归地迈进了宋朝。
021.张天师可以歇歇了！.txt	57	第一、所谓“张天师”，是连专制帝王都不屑承认的名目，可是民主时代的内政部却糊里糊涂的承认了；
021.张天师可以歇歇了！.txt	59	第二、所谓“天师府”，是连专制时代的帝王都不准设立的“府”，可是民主时代的内政部却莫名其妙的设立了；
021.张天师可以歇歇了！.txt	61	第三、所谓“体恤其忠贞”，试问大陆来台的同胞谁的“忠贞”不值得“体恤”？拿另外的“忠贞”的同胞的税捐来“体恤”另外“忠贞”的教主，这是什么逻辑？
021.张天师可以歇歇了！.txt	63	第四、所谓“预算”、“津贴”，不管是占国家总预算里多么微小的一部分，也不能乱编乱给。在开明的现代化的民主政治里，没有理由用国库的钱来养一个宗教偶像，《中华民国宪法》第十三条中明定“人民有信仰宗教的自由”，但却没有明定“人民有赡养教主的义务”。
021.张天师可以歇歇了！.txt	71	这个“天师问题”乍看起来，是一个芝麻大的小问题，是个每年四万八千块预算的小问题，但是它所引申出来的意义却并不小。因为在模式上，它是与“孔圣问题”、“孟子问题”、“曾子问题”、“活佛问题”等完完全全一样的——完全一样的一个花公家钱、吃祖宗饭的问题。
022.十三年和十三月.txt	7	那时候我十四岁。在战乱中，小学毕业文凭都没来得及领，却进了两次初一（最初在北平市立第四中学，只读了一个多月，就逃难了；到了上海，改入市立缉椝中学，读了不满一学期，又再逃难），到台湾后，我跳班考进省立台中第一中学初中二年级，读到高二完了，高三上念了十几天，就因痛恶中学教育制度的斲丧性灵，自愿休学在家。我父亲是1926年在北京大学毕业的，充分具备着北大那种“老子不管儿子”的自由精神，他随我的便，轻松的说：“好！你小子要休学，就休吧！”
022.十三年和十三月.txt	41	可是，很快的，大学的生活使我深刻了解所谓高等教育的一面，它令人失望的程度比中等教育尤有过之，尤其是我身历其境的文法学院，其荒谬、迂腐已经到了不成样子的地步，六七个大学外文系的大一英文的教师甚至搞不清William Saroyan是谁；而法律系的一些师生，却连Hugo La Fayette Black都不知道！
022.十三年和十三月.txt	77	第一号棒子打过来的是某国立大学文学院院长所声言的：“李敖骂我们不交棒子！其实李敖有什么东西？我们要交，也不交给李敖！”这话由朋友转述给我，我听了，忍不住好笑，我说：“交棒子的意思是上一辈退位，这一代抬头，岂是狭义的给我李敖一杯羹？我李敖也许如他所说一无所有，如果有，那我唯一的东西就是证明他们的东西不是东西！也许我可以用莎士比亚Othello里那句I am nothing if not critical来骂我自己吧！”
022.十三年和十三月.txt	87	最先猜是胡适，后来觉得不像是胡适，乃是胡适的第二代，是胡适的学生姚从吾；后来又不是姚从吾，是姚从吾的学生殷海光，而殷海光就是《自由中国》杂志上的反调分子！后来又觉得殷海光也不对；于是又拉出一个吴相湘，最后，吴相湘为流弹打着，躺在地上变成了“社会贤达”，他们好像有点抱歉了；于是，“祸首”转移，又变成了陶希圣！
022.十三年和十三月.txt	93	这就是我所亲自领教的上一代的君子们对我的可耻手段。这种手段，不管是“传统派”的、“超越派”的，乃至“托洛斯基派”的，都是异曲同工的大合唱！
022.十三年和十三月.txt	95	真是合唱！想当年胡秋原和徐复观互骂，现在他们又眉来眼去了！郑学稼和任卓宣斗嘴，现在他们又眉目传情了！他们这些同床异梦的人儿如今按捺住性子举行“联合战线”，目的说破了，不过在打击李敖和他们选定的背后靠山而已！我看他们带了一批喽啰一窝蜂地写文章、一窝蜂地下馆子、一窝蜂地涌进司法大厦，我真忍不住窃笑！恍然大悟我活了二十七年，今天才知道什么叫做“疑神疑鬼”！他们这样子乱棒围剿、恶言栽诬，我只觉得他们可怜。我在答吴心柳先生的信里，曾这样的批评他们说：
022.十三年和十三月.txt	107	不错，就算这一世代中的“太保太妹”“不能想像那世代人所干的事”，但是我们却知道“国家的需要”似乎也不是“那世代人”的盲动与乱来，那一世代的英雄们曾为国家乱播了一阵种子，如今他们虽然表面上以“浪子”回头的姿态出现，并警告这一世代说：“老子过去的事不准研究！研究就是帮助敌人，破坏团结！老子就要告你诽谤！”但是这一世代的青年人并不在乎这些，他们知道，他们是清白的，他们没为国家做过孽！他们今日的缺乏营养与气魄，是战乱流离的必然结果，这个责任，要由上一代来负！
