file	line	text	context
001.“缇萦救父”表示了什么？.txt	67	切左脚趾	第二、所谓“其除肉刑”，并不是不跟你算账了，账还是要算的。《史记》只写到“其除肉刑”，《汉书》却补足“其除肉刑，有以易之”。易了什么？易了不再是身体刑吗？不是。易的还是肉刑，一种新确定的肉刑。以墨刑来说，墨刑易为“髡钳，为晨旦、舂”。“髡”是削去头发，“钳”是脖子上戴上铁圈，“晨旦”是男犯人白天守寇虏，晚上筑长城；“舂”是女犯人磨米，每人要这样做五年。以劓刑刖刑来说，劓刑易为“笞三百”，“笞”是用竹子打屁股（女人屁股不好给人看，改为打背）；刖刑易为“笞五百”（但以“切左脚趾”的罪为限。“切右脚趾”的罪，反倒要从重易为死刑）。虽然还不脱皮肉受苦的身体刑，但总算不切不割，落个血肉相连下场。表面上看，该是不幸中的大幸，感谢政府德政无比，可惜的是，毛病就出在这儿。因为“笞”这种刑，看来轻，实际一点也不轻，反倒重得要命。常常笞一阵，人已气绝了。研究报告是：“外有轻刑之名，内实杀人！”“文帝乃重刑，非轻之也！”
001.“缇萦救父”表示了什么？.txt	67	切右脚趾	第二、所谓“其除肉刑”，并不是不跟你算账了，账还是要算的。《史记》只写到“其除肉刑”，《汉书》却补足“其除肉刑，有以易之”。易了什么？易了不再是身体刑吗？不是。易的还是肉刑，一种新确定的肉刑。以墨刑来说，墨刑易为“髡钳，为晨旦、舂”。“髡”是削去头发，“钳”是脖子上戴上铁圈，“晨旦”是男犯人白天守寇虏，晚上筑长城；“舂”是女犯人磨米，每人要这样做五年。以劓刑刖刑来说，劓刑易为“笞三百”，“笞”是用竹子打屁股（女人屁股不好给人看，改为打背）；刖刑易为“笞五百”（但以“切左脚趾”的罪为限。“切右脚趾”的罪，反倒要从重易为死刑）。虽然还不脱皮肉受苦的身体刑，但总算不切不割，落个血肉相连下场。表面上看，该是不幸中的大幸，感谢政府德政无比，可惜的是，毛病就出在这儿。因为“笞”这种刑，看来轻，实际一点也不轻，反倒重得要命。常常笞一阵，人已气绝了。研究报告是：“外有轻刑之名，内实杀人！”“文帝乃重刑，非轻之也！”
001.“缇萦救父”表示了什么？.txt	67	外有轻刑之名，内实杀人！	第二、所谓“其除肉刑”，并不是不跟你算账了，账还是要算的。《史记》只写到“其除肉刑”，《汉书》却补足“其除肉刑，有以易之”。易了什么？易了不再是身体刑吗？不是。易的还是肉刑，一种新确定的肉刑。以墨刑来说，墨刑易为“髡钳，为晨旦、舂”。“髡”是削去头发，“钳”是脖子上戴上铁圈，“晨旦”是男犯人白天守寇虏，晚上筑长城；“舂”是女犯人磨米，每人要这样做五年。以劓刑刖刑来说，劓刑易为“笞三百”，“笞”是用竹子打屁股（女人屁股不好给人看，改为打背）；刖刑易为“笞五百”（但以“切左脚趾”的罪为限。“切右脚趾”的罪，反倒要从重易为死刑）。虽然还不脱皮肉受苦的身体刑，但总算不切不割，落个血肉相连下场。表面上看，该是不幸中的大幸，感谢政府德政无比，可惜的是，毛病就出在这儿。因为“笞”这种刑，看来轻，实际一点也不轻，反倒重得要命。常常笞一阵，人已气绝了。研究报告是：“外有轻刑之名，内实杀人！”“文帝乃重刑，非轻之也！”
001.“缇萦救父”表示了什么？.txt	67	文帝乃重刑，非轻之也！	第二、所谓“其除肉刑”，并不是不跟你算账了，账还是要算的。《史记》只写到“其除肉刑”，《汉书》却补足“其除肉刑，有以易之”。易了什么？易了不再是身体刑吗？不是。易的还是肉刑，一种新确定的肉刑。以墨刑来说，墨刑易为“髡钳，为晨旦、舂”。“髡”是削去头发，“钳”是脖子上戴上铁圈，“晨旦”是男犯人白天守寇虏，晚上筑长城；“舂”是女犯人磨米，每人要这样做五年。以劓刑刖刑来说，劓刑易为“笞三百”，“笞”是用竹子打屁股（女人屁股不好给人看，改为打背）；刖刑易为“笞五百”（但以“切左脚趾”的罪为限。“切右脚趾”的罪，反倒要从重易为死刑）。虽然还不脱皮肉受苦的身体刑，但总算不切不割，落个血肉相连下场。表面上看，该是不幸中的大幸，感谢政府德政无比，可惜的是，毛病就出在这儿。因为“笞”这种刑，看来轻，实际一点也不轻，反倒重得要命。常常笞一阵，人已气绝了。研究报告是：“外有轻刑之名，内实杀人！”“文帝乃重刑，非轻之也！”
001.“缇萦救父”表示了什么？.txt	71	看到人被打死了，该打的数目还没打完，还在打，朕甚怜之！	大慈悲家汉文帝德政的缺德，很快就被他的继承人汉景帝看出来了。景帝一上台，就宣布开幕大优待，笞五百的，六折优待，改为笞三百；笞三百的，六七优待，改为笞二百。于是普天同庆，举国试行，但行了十二年，笞死的还是累累不绝。景帝又下诏说：“看到人被打死了，该打的数目还没打完，还在打，朕甚怜之！”于是再来期中大减价，笞三百改为六七折笞二百，笞二百改为对折笞一百，特别还规定了执行细节，限制竹子的长宽厚，削平竹子的节，并且禁止打手换手，这样愈打愈累，愈累愈轻，挨打的勉强可活命，修理人的也不容易乘机勒索。尽管这样，老百姓还是吃不消，还是要求“求求你别再宽大了，还是恢复肉刑干脆”。但是，不行，打上瘾来了。两千年下来，汉文帝做仁君，老百姓挨揍。什么五刑八刑九刑，只是名亡不亡的分别，实总是存，只是明暗多少而已。汉文帝以后，墨刑没有了吗？照旧有。如果没了，《后汉书》朱穆为什么要“黥首”？南北朝宋明帝为什么要赐黥两颊？唐末朱全忠为什么要文面？宋朝为什么要刺配...
001.“缇萦救父”表示了什么？.txt	71	求求你别再宽大了，还是恢复肉刑干脆	大慈悲家汉文帝德政的缺德，很快就被他的继承人汉景帝看出来了。景帝一上台，就宣布开幕大优待，笞五百的，六折优待，改为笞三百；笞三百的，六七优待，改为笞二百。于是普天同庆，举国试行，但行了十二年，笞死的还是累累不绝。景帝又下诏说：“看到人被打死了，该打的数目还没打完，还在打，朕甚怜之！”于是再来期中大减价，笞三百改为六七折笞二百，笞二百改为对折笞一百，特别还规定了执行细节，限制竹子的长宽厚，削平竹子的节，并且禁止打手换手，这样愈打愈累，愈累愈轻，挨打的勉强可活命，修理人的也不容易乘机勒索。尽管这样，老百姓还是吃不消，还是要求“求求你别再宽大了，还是恢复肉刑干脆”。但是，不行，打上瘾来了。两千年下来，汉文帝做仁君，老百姓挨揍。什么五刑八刑九刑，只是名亡不亡的分别，实总是存，只是明暗多少而已。汉文帝以后，墨刑没有了吗？照旧有。如果没了，《后汉书》朱穆为什么要“黥首”？南北朝宋明帝为什么要赐黥两颊？唐末朱全忠为什么要文面？宋朝为什么要刺配...
001.“缇萦救父”表示了什么？.txt	71	黥首	大慈悲家汉文帝德政的缺德，很快就被他的继承人汉景帝看出来了。景帝一上台，就宣布开幕大优待，笞五百的，六折优待，改为笞三百；笞三百的，六七优待，改为笞二百。于是普天同庆，举国试行，但行了十二年，笞死的还是累累不绝。景帝又下诏说：“看到人被打死了，该打的数目还没打完，还在打，朕甚怜之！”于是再来期中大减价，笞三百改为六七折笞二百，笞二百改为对折笞一百，特别还规定了执行细节，限制竹子的长宽厚，削平竹子的节，并且禁止打手换手，这样愈打愈累，愈累愈轻，挨打的勉强可活命，修理人的也不容易乘机勒索。尽管这样，老百姓还是吃不消，还是要求“求求你别再宽大了，还是恢复肉刑干脆”。但是，不行，打上瘾来了。两千年下来，汉文帝做仁君，老百姓挨揍。什么五刑八刑九刑，只是名亡不亡的分别，实总是存，只是明暗多少而已。汉文帝以后，墨刑没有了吗？照旧有。如果没了，《后汉书》朱穆为什么要“黥首”？南北朝宋明帝为什么要赐黥两颊？唐末朱全忠为什么要文面？宋朝为什么要刺配...
001.“缇萦救父”表示了什么？.txt	71	劓刵以为别	大慈悲家汉文帝德政的缺德，很快就被他的继承人汉景帝看出来了。景帝一上台，就宣布开幕大优待，笞五百的，六折优待，改为笞三百；笞三百的，六七优待，改为笞二百。于是普天同庆，举国试行，但行了十二年，笞死的还是累累不绝。景帝又下诏说：“看到人被打死了，该打的数目还没打完，还在打，朕甚怜之！”于是再来期中大减价，笞三百改为六七折笞二百，笞二百改为对折笞一百，特别还规定了执行细节，限制竹子的长宽厚，削平竹子的节，并且禁止打手换手，这样愈打愈累，愈累愈轻，挨打的勉强可活命，修理人的也不容易乘机勒索。尽管这样，老百姓还是吃不消，还是要求“求求你别再宽大了，还是恢复肉刑干脆”。但是，不行，打上瘾来了。两千年下来，汉文帝做仁君，老百姓挨揍。什么五刑八刑九刑，只是名亡不亡的分别，实总是存，只是明暗多少而已。汉文帝以后，墨刑没有了吗？照旧有。如果没了，《后汉书》朱穆为什么要“黥首”？南北朝宋明帝为什么要赐黥两颊？唐末朱全忠为什么要文面？宋朝为什么要刺配...
001.“缇萦救父”表示了什么？.txt	83	父亲	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	83	右手拿个棒子的	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	83	父赐子死，尚安复请？	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	83	小杖则受	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	83	鬻妻子	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	83	子弟无私财	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	83	父母之命	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	83	七出	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	83	老子	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	89	列管	以韩信为例。韩信以所谓叛乱罪被处死的时候，他的子女，照现代标准，只是被“列管”、被“特别注意”而已，但在当时，却没这样便宜，他们不但要陪死，还要“具五刑”式惨死，就是说，一个个要墨劓刖宫以后，“笞杀之，枭其首，菹其骨肉于市！”
001.“缇萦救父”表示了什么？.txt	89	特别注意	以韩信为例。韩信以所谓叛乱罪被处死的时候，他的子女，照现代标准，只是被“列管”、被“特别注意”而已，但在当时，却没这样便宜，他们不但要陪死，还要“具五刑”式惨死，就是说，一个个要墨劓刖宫以后，“笞杀之，枭其首，菹其骨肉于市！”
001.“缇萦救父”表示了什么？.txt	89	具五刑	以韩信为例。韩信以所谓叛乱罪被处死的时候，他的子女，照现代标准，只是被“列管”、被“特别注意”而已，但在当时，却没这样便宜，他们不但要陪死，还要“具五刑”式惨死，就是说，一个个要墨劓刖宫以后，“笞杀之，枭其首，菹其骨肉于市！”
001.“缇萦救父”表示了什么？.txt	89	笞杀之，枭其首，菹其骨肉于市！	以韩信为例。韩信以所谓叛乱罪被处死的时候，他的子女，照现代标准，只是被“列管”、被“特别注意”而已，但在当时，却没这样便宜，他们不但要陪死，还要“具五刑”式惨死，就是说，一个个要墨劓刖宫以后，“笞杀之，枭其首，菹其骨肉于市！”
001.“缇萦救父”表示了什么？.txt	91	罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	91	族诛	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	91	连坐	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	91	灭门	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	91	满门抄斩	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	91	夷三族	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	91	夷五族	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	91	诛九族	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	91	诛十族	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	129	犯罪主体	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
001.“缇萦救父”表示了什么？.txt	129	自然人	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
001.“缇萦救父”表示了什么？.txt	129	法人	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
001.“缇萦救父”表示了什么？.txt	129	黄狗偷食，黑狗当灾	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
001.“缇萦救父”表示了什么？.txt	129	人权代位	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
001.“缇萦救父”表示了什么？.txt	129	杀无罪	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
001.“缇萦救父”表示了什么？.txt	129	活当死	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
001.“缇萦救父”表示了什么？.txt	129	不祥制刑之本，而信一时之仁	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
