score	file	line	text	context
8	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	非我族类，其心必异	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
7	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	国策中心这个研究机构纯由研究人员组成，赞助经费的长荣集团完全不过问其研究方向与政策主张，该中心亦未与任何政治团体和政治人物结合，可说是一个独立自主的研究机构	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
6	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	其政策主张容有特定的偏向	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
5	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	一个纯洁而认真的研究机构	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
4	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	国策中心	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
4	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	研究人员	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
4	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	独立自主	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
3	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	特定的偏向	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
3	011.财阀伸手捞国策，总统幕后搞“台独”.txt	13	价值判断	一、《中国时报》虽然口口声声为“国策中心”解释，但也无法否认“其政策主张容有特定的偏向”，这一句话，已经一切都欲盖弥彰。虽然《中国时报》紧接着说，“特定的偏向”乃“全然出自研究人员的价值判断，不可归因为政治意识形态指导的结果”，但是，我们忍不住问，研究人员的聘请，是谁主持的？是什么标准入选的？为什么聘请来的人，研究方向总是那么清一色？“价值判断”总是那么众口...
5	011.财阀伸手捞国策，总统幕后搞“台独”.txt	15	无法逃脱政治的干扰，被无情地卷入政争的乱流中	二、根据上面的说明，可证这个研究机构，它的来路就是怪怪的、它的去向也是怪怪的，说它“无法逃脱政治的干扰，被无情地卷入政争的乱流中”吗？它显然没有这样“纯洁”；相反的，它的设立，其实目的未尝不在“干扰”“政治”、有意“严重侵害其他领域”，而造成“乱流”。《中国时报》说“台湾是一个政治挂帅的社会，泛政治化现象极为严重，近年来更形成泛统独化的现象，许多原本无关统独...
3	011.财阀伸手捞国策，总统幕后搞“台独”.txt	15	台湾是一个政治挂帅的社会，泛政治化现象极为严重，近年来更形成泛统独化的现象，许多原本无关统独的问题，都被有心人士放在统独的哈哈镜下检视、扭曲而变形。……许多基于高尚动机而发的纯洁行为，都惨遭扭曲变形	二、根据上面的说明，可证这个研究机构，它的来路就是怪怪的、它的去向也是怪怪的，说它“无法逃脱政治的干扰，被无情地卷入政争的乱流中”吗？它显然没有这样“纯洁”；相反的，它的设立，其实目的未尝不在“干扰”“政治”、有意“严重侵害其他领域”，而造成“乱流”。《中国时报》说“台湾是一个政治挂帅的社会，泛政治化现象极为严重，近年来更形成泛统独化的现象，许多原本无关统独...
3	011.财阀伸手捞国策，总统幕后搞“台独”.txt	17	被指为有‘台独倾向’，并强指李登辉总统受这个倾向的影响很大，则无疑是以统独为政争工具而发的不负责言论。这种言论伤害了国策中心，也伤害了李总统，实为智者所不取	三、《中国时报》说“国策中心”“被指为有‘台独倾向’，并强指李登辉总统受这个倾向的影响很大，则无疑是以统独为政争工具而发的不负责言论。这种言论伤害了国策中心，也伤害了李总统，实为智者所不取”。不过，看到李登辉与张荣发的秘密关系，与“国策中心”的研究方向对李登辉的影响，真正的“智者”，必然发现并未“强指”。
5	011.财阀伸手捞国策，总统幕后搞“台独”.txt	19	国策中心不幸夭折，将对怀抱理想和热忱的知识分子造成心理的打击	四、《中国时报》说：“国策中心的存废，代表着学术研究和政治干扰之间的拔河，希望在这场拔河赛中，学术的正义将是胜利的一方。”这太美化这些学人所控制的“学术”了。因为事实上，并非“学术研究和政治干扰间的拔河”，而是打着学术旗号的知识分子参与政治与政治之间的拔河，他们只是站在其中一边而已。说“国策中心不幸夭折，将对怀抱理想和热忱的知识分子造成心理的打击”吗？我看不...
3	011.财阀伸手捞国策，总统幕后搞“台独”.txt	19	国策中心的存废，代表着学术研究和政治干扰之间的拔河，希望在这场拔河赛中，学术的正义将是胜利的一方。	四、《中国时报》说：“国策中心的存废，代表着学术研究和政治干扰之间的拔河，希望在这场拔河赛中，学术的正义将是胜利的一方。”这太美化这些学人所控制的“学术”了。因为事实上，并非“学术研究和政治干扰间的拔河”，而是打着学术旗号的知识分子参与政治与政治之间的拔河，他们只是站在其中一边而已。说“国策中心不幸夭折，将对怀抱理想和热忱的知识分子造成心理的打击”吗？我看不...
4	011.财阀伸手捞国策，总统幕后搞“台独”.txt	25	国家政策研究中心	二、证据之二是：长荣公司成立了一个所谓“国家政策研究中心”，收容了一批“台独”学人在里面，整天研究如何去开辟“台独”的道路，并且将研究所得，随时向李登辉“总统”提出报告。由于这个“国策中心”是李登辉“总统”身边唯一的“智囊”机构，这些“智囊”们如果整天向李“总统”提供“台独”之理论基础与推行策略，那么，显然是意图误导李登辉“总统”走向“台独”之路，对台湾而言...
4	011.财阀伸手捞国策，总统幕后搞“台独”.txt	25	国策中心	二、证据之二是：长荣公司成立了一个所谓“国家政策研究中心”，收容了一批“台独”学人在里面，整天研究如何去开辟“台独”的道路，并且将研究所得，随时向李登辉“总统”提出报告。由于这个“国策中心”是李登辉“总统”身边唯一的“智囊”机构，这些“智囊”们如果整天向李“总统”提供“台独”之理论基础与推行策略，那么，显然是意图误导李登辉“总统”走向“台独”之路，对台湾而言...
3	011.财阀伸手捞国策，总统幕后搞“台独”.txt	25	智囊	二、证据之二是：长荣公司成立了一个所谓“国家政策研究中心”，收容了一批“台独”学人在里面，整天研究如何去开辟“台独”的道路，并且将研究所得，随时向李登辉“总统”提出报告。由于这个“国策中心”是李登辉“总统”身边唯一的“智囊”机构，这些“智囊”们如果整天向李“总统”提供“台独”之理论基础与推行策略，那么，显然是意图误导李登辉“总统”走向“台独”之路，对台湾而言...
8	011.财阀伸手捞国策，总统幕后搞“台独”.txt	27	此地无银三百两，隔壁王二不曾偷	三、至于“国策中心”的问题，这本来是一个相当隐秘的组织，社会各界通常都不知道李登辉“总统”身边，竟有一个“台独智囊”随侍在侧。这个整天搞“台独”的“国策中心”自经舆论曝光后，“总统府”、“国策中心”与“台独”报纸似乎都大为紧张，纷纷向外说明：“李总统所获的研究报告，并非全数来自国策中心，国策中心的研究问题也相当广泛，与意识形态无甚关联”，“国策中心是纯民间组...
7	011.财阀伸手捞国策，总统幕后搞“台独”.txt	27	李总统所获的研究报告，并非全数来自国策中心，国策中心的研究问题也相当广泛，与意识形态无甚关联	三、至于“国策中心”的问题，这本来是一个相当隐秘的组织，社会各界通常都不知道李登辉“总统”身边，竟有一个“台独智囊”随侍在侧。这个整天搞“台独”的“国策中心”自经舆论曝光后，“总统府”、“国策中心”与“台独”报纸似乎都大为紧张，纷纷向外说明：“李总统所获的研究报告，并非全数来自国策中心，国策中心的研究问题也相当广泛，与意识形态无甚关联”，“国策中心是纯民间组...
7	011.财阀伸手捞国策，总统幕后搞“台独”.txt	27	国策中心是纯民间组织，并未将李总统导向‘台独’，也没有搞省籍斗争	三、至于“国策中心”的问题，这本来是一个相当隐秘的组织，社会各界通常都不知道李登辉“总统”身边，竟有一个“台独智囊”随侍在侧。这个整天搞“台独”的“国策中心”自经舆论曝光后，“总统府”、“国策中心”与“台独”报纸似乎都大为紧张，纷纷向外说明：“李总统所获的研究报告，并非全数来自国策中心，国策中心的研究问题也相当广泛，与意识形态无甚关联”，“国策中心是纯民间组...
4	011.财阀伸手捞国策，总统幕后搞“台独”.txt	27	国策中心	三、至于“国策中心”的问题，这本来是一个相当隐秘的组织，社会各界通常都不知道李登辉“总统”身边，竟有一个“台独智囊”随侍在侧。这个整天搞“台独”的“国策中心”自经舆论曝光后，“总统府”、“国策中心”与“台独”报纸似乎都大为紧张，纷纷向外说明：“李总统所获的研究报告，并非全数来自国策中心，国策中心的研究问题也相当广泛，与意识形态无甚关联”，“国策中心是纯民间组...
4	011.财阀伸手捞国策，总统幕后搞“台独”.txt	27	台独智囊	三、至于“国策中心”的问题，这本来是一个相当隐秘的组织，社会各界通常都不知道李登辉“总统”身边，竟有一个“台独智囊”随侍在侧。这个整天搞“台独”的“国策中心”自经舆论曝光后，“总统府”、“国策中心”与“台独”报纸似乎都大为紧张，纷纷向外说明：“李总统所获的研究报告，并非全数来自国策中心，国策中心的研究问题也相当广泛，与意识形态无甚关联”，“国策中心是纯民间组...
6	012.李登辉的三民主义阿米巴.txt	5	所谓‘台湾经验’，乃是政府与复兴基地的全体军民，依据三民主义的指导原则，结合传统与现代，兼顾理想与现实，为国家求进步，为个人求尊严，精诚团结，奋励不懈，以智慧与血汗所获得的宝贵经验与成果。	本人曾经指出：“所谓‘台湾经验’，乃是政府与复兴基地的全体军民，依据三民主义的指导原则，结合传统与现代，兼顾理想与现实，为国家求进步，为个人求尊严，精诚团结，奋励不懈，以智慧与血汗所获得的宝贵经验与成果。”本人要特别强调，中华民国在台湾地区四十余年的努力，不是盲目的。我们所依据的，是三民主义的真谛——伦理、民主、科学；我们所秉持的，是三民主义的原则——自由、...
8	012.李登辉的三民主义阿米巴.txt	17	伦理、民主、科学	其实这都是搬弄抽象名词来排列组合的戏法，因为他的宣传中，三民主义的“真谛”，又何尝不是“原则”？因为他把“伦理、民主、科学”，列为“真谛”；又把“自由、民主、均富”，列为“原则”，则其中第二项的“民主”，又属“真谛”、又属“原则”，一个名词，可以二分、可以两属，这叫什么分类呢？这不是信口乱说吗？
8	012.李登辉的三民主义阿米巴.txt	17	自由、民主、均富	其实这都是搬弄抽象名词来排列组合的戏法，因为他的宣传中，三民主义的“真谛”，又何尝不是“原则”？因为他把“伦理、民主、科学”，列为“真谛”；又把“自由、民主、均富”，列为“原则”，则其中第二项的“民主”，又属“真谛”、又属“原则”，一个名词，可以二分、可以两属，这叫什么分类呢？这不是信口乱说吗？
3	012.李登辉的三民主义阿米巴.txt	17	民主	其实这都是搬弄抽象名词来排列组合的戏法，因为他的宣传中，三民主义的“真谛”，又何尝不是“原则”？因为他把“伦理、民主、科学”，列为“真谛”；又把“自由、民主、均富”，列为“原则”，则其中第二项的“民主”，又属“真谛”、又属“原则”，一个名词，可以二分、可以两属，这叫什么分类呢？这不是信口乱说吗？
8	012.李登辉的三民主义阿米巴.txt	19	三民主义的目标——民有、民治、民享	李登辉又谈到“三民主义的目标——民有、民治、民享”，这也是根本有问题的。“民有、民治、民享”，是孙中山译自林肯1863年11月19日的葛底斯堡演说（Gettysburg Address）。不过，孙中山的翻译，简明有余、明确不足，正确的翻译是该把原文 government of the people, by the people, for the people...
8	012.李登辉的三民主义阿米巴.txt	19	民有、民治、民享	李登辉又谈到“三民主义的目标——民有、民治、民享”，这也是根本有问题的。“民有、民治、民享”，是孙中山译自林肯1863年11月19日的葛底斯堡演说（Gettysburg Address）。不过，孙中山的翻译，简明有余、明确不足，正确的翻译是该把原文 government of the people, by the people, for the people...
8	012.李登辉的三民主义阿米巴.txt	19	为人民，但本身并非人民一分子的民主主义者	李登辉又谈到“三民主义的目标——民有、民治、民享”，这也是根本有问题的。“民有、民治、民享”，是孙中山译自林肯1863年11月19日的葛底斯堡演说（Gettysburg Address）。不过，孙中山的翻译，简明有余、明确不足，正确的翻译是该把原文 government of the people, by the people, for the people...
6	012.李登辉的三民主义阿米巴.txt	19	一个职业政客在拉票时的行为	李登辉又谈到“三民主义的目标——民有、民治、民享”，这也是根本有问题的。“民有、民治、民享”，是孙中山译自林肯1863年11月19日的葛底斯堡演说（Gettysburg Address）。不过，孙中山的翻译，简明有余、明确不足，正确的翻译是该把原文 government of the people, by the people, for the people...
3	012.李登辉的三民主义阿米巴.txt	25	民生	虽然如此，孙文为了宣传之便，最后，抛弃了他自己其他的中译，做了简明有余、明确不足的翻译。“民有”“民治”“民享”固不与林肯原义相当，“民族”“民权”“民生”也与“民有”“民治”“民享”并不贴切，至于后来说“自由”“平等”“博爱”又与“民有”“民治”“民享”无异了，乃至国民党进一步宣传说“情”“法”“理”就是“民族”“民权”“民生”了，“伦理”“民主”“科学”...
3	012.李登辉的三民主义阿米巴.txt	25	自由	虽然如此，孙文为了宣传之便，最后，抛弃了他自己其他的中译，做了简明有余、明确不足的翻译。“民有”“民治”“民享”固不与林肯原义相当，“民族”“民权”“民生”也与“民有”“民治”“民享”并不贴切，至于后来说“自由”“平等”“博爱”又与“民有”“民治”“民享”无异了，乃至国民党进一步宣传说“情”“法”“理”就是“民族”“民权”“民生”了，“伦理”“民主”“科学”...
3	012.李登辉的三民主义阿米巴.txt	25	博爱	虽然如此，孙文为了宣传之便，最后，抛弃了他自己其他的中译，做了简明有余、明确不足的翻译。“民有”“民治”“民享”固不与林肯原义相当，“民族”“民权”“民生”也与“民有”“民治”“民享”并不贴切，至于后来说“自由”“平等”“博爱”又与“民有”“民治”“民享”无异了，乃至国民党进一步宣传说“情”“法”“理”就是“民族”“民权”“民生”了，“伦理”“民主”“科学”...
3	012.李登辉的三民主义阿米巴.txt	25	民主	虽然如此，孙文为了宣传之便，最后，抛弃了他自己其他的中译，做了简明有余、明确不足的翻译。“民有”“民治”“民享”固不与林肯原义相当，“民族”“民权”“民生”也与“民有”“民治”“民享”并不贴切，至于后来说“自由”“平等”“博爱”又与“民有”“民治”“民享”无异了，乃至国民党进一步宣传说“情”“法”“理”就是“民族”“民权”“民生”了，“伦理”“民主”“科学”...
8	012.李登辉的三民主义阿米巴.txt	27	伦理、民主、科学	如今，在孙中山死后、在蒋介石死后、在蒋经国死后，李登辉还用这种排列组合的臭八股来蒙混，什么三民主义的“真谛”“原则”“目标”，什么“伦理、民主、科学”，什么“自由、民主、均富”（“均富”是他加的花样），什么“民有、民治、民享”，抽象名词搬弄而来，令人讨厌极了。什么时候了，还掏这一套来自欺欺人，李登辉太可恶了！
8	012.李登辉的三民主义阿米巴.txt	27	自由、民主、均富	如今，在孙中山死后、在蒋介石死后、在蒋经国死后，李登辉还用这种排列组合的臭八股来蒙混，什么三民主义的“真谛”“原则”“目标”，什么“伦理、民主、科学”，什么“自由、民主、均富”（“均富”是他加的花样），什么“民有、民治、民享”，抽象名词搬弄而来，令人讨厌极了。什么时候了，还掏这一套来自欺欺人，李登辉太可恶了！
8	012.李登辉的三民主义阿米巴.txt	27	民有、民治、民享	如今，在孙中山死后、在蒋介石死后、在蒋经国死后，李登辉还用这种排列组合的臭八股来蒙混，什么三民主义的“真谛”“原则”“目标”，什么“伦理、民主、科学”，什么“自由、民主、均富”（“均富”是他加的花样），什么“民有、民治、民享”，抽象名词搬弄而来，令人讨厌极了。什么时候了，还掏这一套来自欺欺人，李登辉太可恶了！
3	012.李登辉的三民主义阿米巴.txt	27	均富	如今，在孙中山死后、在蒋介石死后、在蒋经国死后，李登辉还用这种排列组合的臭八股来蒙混，什么三民主义的“真谛”“原则”“目标”，什么“伦理、民主、科学”，什么“自由、民主、均富”（“均富”是他加的花样），什么“民有、民治、民享”，抽象名词搬弄而来，令人讨厌极了。什么时候了，还掏这一套来自欺欺人，李登辉太可恶了！
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	5	台湾来的总统	我的朋友李敖常常在《求是报》上笔伐“台湾来的总统”李登辉，已经有不少的人向我抗议，指李敖对李登辉充满偏见。当然我也和李敖讨论李登辉的种种，包括李登辉如何摆脱国民党的“白色恐怖”。蒋经国参加苏联共产党的过程，在他生前未曾公布。蒋经国死后，台湾的电视公司才派队到苏联录影，留下纪录片。但是蒋经国在台湾制造的“白色恐怖”仍然未曾揭发。战后台湾，左翼学生运动在各大学蓬...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	5	白色恐怖	我的朋友李敖常常在《求是报》上笔伐“台湾来的总统”李登辉，已经有不少的人向我抗议，指李敖对李登辉充满偏见。当然我也和李敖讨论李登辉的种种，包括李登辉如何摆脱国民党的“白色恐怖”。蒋经国参加苏联共产党的过程，在他生前未曾公布。蒋经国死后，台湾的电视公司才派队到苏联录影，留下纪录片。但是蒋经国在台湾制造的“白色恐怖”仍然未曾揭发。战后台湾，左翼学生运动在各大学蓬...
4	013.从杨廷椅被枪毙到李登辉是共产党.txt	13	劳苦大众	“乌秋寮”有一首寮歌，是采用诗人黄得时的作品，由朱火生作曲，不但富有乡土色彩，也颇能代表当时留日学生愿为“劳苦大众”战斗的意志，歌词如下：
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	13	乌秋寮	“乌秋寮”有一首寮歌，是采用诗人黄得时的作品，由朱火生作曲，不但富有乡土色彩，也颇能代表当时留日学生愿为“劳苦大众”战斗的意志，歌词如下：
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	29	新生台湾建设研究会	留日学生归国委员会共有八千留学生——包括一部分日本征来的工人——回到台湾。在日本等待船只期间，约有二百多名留日学生和工人领袖共同组织“新生台湾建设研究会”，借用泰山的母校明治学院——一所私立中学——为活动地点，召开座谈会和讲座。他们共推东京帝大杰出毕业生朱昭阳为会长。成员之中，思想倾向有的偏左、有的偏右，但是反对殖民地主义的立场将他们结合在一起。回国以后，朱...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	33	叶城松于三十六年10月间，由奸匪李登辉介绍参加匪帮，受杨匪廷椅领导，担任台大法学院支部书记。	李登辉涉案是在李敖获得的官方文件中出现的。官方文件说，“叶城松于三十六年10月间，由奸匪李登辉介绍参加匪帮，受杨匪廷椅领导，担任台大法学院支部书记。”这是1954年2月8日嘉义女子张敏子向情治机关检举张璧坤为共产党而破获的。谷正文在《李登辉究竟有几位？》一文中说，这是第三次破获中共“台大法学院支部”。当时情治机关找不到李登辉而成为漏网之鱼。
6	013.从杨廷椅被枪毙到李登辉是共产党.txt	49	叶城松于三十六年10月间，由奸匪李登辉介绍参加匪帮，受杨匪廷椅领导，担任台大法学院支部书记	我曾指出：李登辉是不可能自动从共产党退党就可被国民党放过的，而是早在做共产党的当时，就“自新”了，他出卖了共产党同志，作为晋身之阶，这在官方秘密出版品中，可以印证。根据“国家安全局”印“机密”文件《历年办理匪案汇编》第二辑第186页到190页，我们可以看到“匪台湾省工委会台大法学院支部叶城松等叛乱案”，这个案子，共有叶城松（三十一岁）、张璧坤（三十岁）、胡沧...
5	013.从杨廷椅被枪毙到李登辉是共产党.txt	49	匪台湾省工委会台大法学院支部叶城松等叛乱案	我曾指出：李登辉是不可能自动从共产党退党就可被国民党放过的，而是早在做共产党的当时，就“自新”了，他出卖了共产党同志，作为晋身之阶，这在官方秘密出版品中，可以印证。根据“国家安全局”印“机密”文件《历年办理匪案汇编》第二辑第186页到190页，我们可以看到“匪台湾省工委会台大法学院支部叶城松等叛乱案”，这个案子，共有叶城松（三十一岁）、张璧坤（三十岁）、胡沧...
4	013.从杨廷椅被枪毙到李登辉是共产党.txt	49	国家安全局	我曾指出：李登辉是不可能自动从共产党退党就可被国民党放过的，而是早在做共产党的当时，就“自新”了，他出卖了共产党同志，作为晋身之阶，这在官方秘密出版品中，可以印证。根据“国家安全局”印“机密”文件《历年办理匪案汇编》第二辑第186页到190页，我们可以看到“匪台湾省工委会台大法学院支部叶城松等叛乱案”，这个案子，共有叶城松（三十一岁）、张璧坤（三十岁）、胡沧...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	49	案情摘要	我曾指出：李登辉是不可能自动从共产党退党就可被国民党放过的，而是早在做共产党的当时，就“自新”了，他出卖了共产党同志，作为晋身之阶，这在官方秘密出版品中，可以印证。根据“国家安全局”印“机密”文件《历年办理匪案汇编》第二辑第186页到190页，我们可以看到“匪台湾省工委会台大法学院支部叶城松等叛乱案”，这个案子，共有叶城松（三十一岁）、张璧坤（三十岁）、胡沧...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	49	奸匪李登辉	我曾指出：李登辉是不可能自动从共产党退党就可被国民党放过的，而是早在做共产党的当时，就“自新”了，他出卖了共产党同志，作为晋身之阶，这在官方秘密出版品中，可以印证。根据“国家安全局”印“机密”文件《历年办理匪案汇编》第二辑第186页到190页，我们可以看到“匪台湾省工委会台大法学院支部叶城松等叛乱案”，这个案子，共有叶城松（三十一岁）、张璧坤（三十岁）、胡沧...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	51	匪台湾省工作委员会学委会李水井等叛乱案	如今，谢聪敏本领高强、锲而不舍，明查暗访这一旧案，从杨廷椅方面有了线索，我再把《历年办理匪案汇编》第二辑第93页到105页有关“匪台湾省工作委员会学委会李水井等叛乱案”的秘密资料择要公布如下。
8	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	台大医、法、工各院支部	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
4	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	北市中学教员支部	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
4	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	师院支部	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
4	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	学生工作委员会	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	台湾省工作委员会	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	兰阳支部	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	铁路支部	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	街头支部	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
3	013.从杨廷椅被枪毙到李登辉是共产党.txt	120	台大校本部支部	李水井，三十一岁，台湾台南县人，日本山口商专毕业。三十六年5月，任教于台北开南商职学校，由匪“台湾省工作委员会”干部王某吸收，参加匪党组织，受王领导。旋转介绍教员黄师廉、郑泽雄及在逃之林迺智等，组成“北市中学教员支部”，自任书记，秘密从事“学运”叛乱活动。历数月后，扩充为两个支部，由卢诚（又名志彬，在逃）、张国雄分任书记，李则升充该两支部负责人。三十八年5月...
