file	line	text
158.20111230《新闻面对面》.txt	83	李敖：先向主持人报告，从去年9月以来到现在我写了5本书，一共195万字，非常的多产。这本书刚刚上市，书名叫做《我梦碎，所以我梦醒》。我们以为我们醒了不是醒，梦没碎就是没醒。周锡玮这种糊涂人，他梦没有碎，所以继续做梦，就这么来的。所以我这本书整个精神我特别写出来：神出，为了吐气；鬼没，为了投影。讥笑，因为我梦醉；赞美，因为你梦醒。那么好的中文！
158.20111230《新闻面对面》.txt	107	李敖：你看看这个当年《亚洲周刊》封面，李敖预测险情，扁可能险胜。
158.20111230《新闻面对面》.txt	115	李敖：2004年这一次，开票前两天都说连战跟宋楚瑜看好，我发表说阿扁可能险胜。这个在香港登出来以后，梁肃戎打电话向我抗议，说：敖之兄，这次连战跟宋楚瑜一定会赢。你怎么讲这种话？我跟梁肃戎说：请看开票结果。开票那天下午，我在书房里看书，我太太打电话来：开票连宋票很多，很好。我说：不要啰嗦，等开完票再告诉我。两颗子弹出来了，败选。当然这里面包括马英九他们暗中操盘的投废票联盟，把他们搞垮了。我们眼光这么敏锐，为什么我说会险胜？就是当你的票跟他的票很接近的时候，他会做票，你要把这个算进去。这是余陈月瑛讲的话，我们跟国民党比赛，不但要赢他，还要超出很多票，否则国民党一做票就做掉了，要超过的票使他做不到，他就认输了。今天就这样子，所以我们这么敏锐的看今天选情，马英九必败。
158.20111230《新闻面对面》.txt	125	谢震武：刚才敖之哥讲的那个过程，有一段你听了会不会触目惊心，他说《亚洲周刊》在2004他就是神准。所以刚才敖之哥重点，尤其在后面那段，说他觉得这次大选，你说马总统会输，因为也差几十万票。
158.20111230《新闻面对面》.txt	141	谢震武：敖之哥，这个所谓讲我投你两次够了，这次我就换别人了。会不会有？
158.20111230《新闻面对面》.txt	153	温绅：我是觉得这个省府员工他其实只有讲对一半，他说他还了两次，其实只有一次，只有当年2000年那一次，2004根本就是连战挂帅。如果他真的讲我真的欠你两次人情，要还你两次了，第二次应该这一次要还，如果照他的逻辑。更何况中兴新村其实本身在宋楚瑜任内，我是觉得真的宋楚瑜他今天如果会被肯定，他的《中兴纪事》确实是让省民或者省府员工觉得与有荣焉。因为我们都知道中兴新村其实从严家淦当省主席的时候，从现在的行政院搬迁过去，当时是怕为了中共打台北的时候整个首都沦陷，省府到时候会群龙无首，所以才搬到现在的中兴新村去落脚。落脚之后，当时的规划，其实中兴新村现在应该变成一所大学，但是我们看国民党执政以后，全部都变了。你现在回顾一下中兴新村的整个建筑，其实它就是一所大学的构造。可是废省之后，冻省审之后，完全把前面的一些前人的努力都割舍掉了。
158.20111230《新闻面对面》.txt	159	李敖：严格说起来不值得重视，因为我们看很多事情要看那窍门那个窍，很多事情都有个窍。好比如古代《庄子》里说庖丁解牛，他为什么拿着刀就游刃有余？解完牛以后，按照淮南子说法，这个刀都不要磨，表示说它在你牛身上走来走去都碰不到骨头，就大卸八块，表示这叫窍门。我们看这些问题都知道窍门，好比说由郁慕明带头的，这窍门是什么？我们一解就解开了，一解开其他都是废话，不值得看的。
158.20111230《新闻面对面》.txt	177	谢震武：敖之哥，马总统在2008年大赢200多万票，到了今天选的确实是有点辛苦，一定是这样嘛，因为紧绷成这个样子。宋的参选，当然对他来说，他自己在《联合报》专访，刚才素如也讲，他自己也讲，你说没有影响或者什么是不可能的。难道宋的参选对他影响会这么大吗？还是因为马在哪一些地方会造成今天估个新北市，当初赢50万票的，现在估个二十几万觉得应该算是不错了。怎么会这样？有些地方估跟当初会差这么多，原因到底在哪？是马的问题还是种的问题？
158.20111230《新闻面对面》.txt	181	李敖：告诉你所谓立法院，我告诉你个秘密好了，现在有多少案子通过？1074个案子没有过关。这时候发生了我儿子的事情，我儿子什么事情？台湾很奇怪，在美国念大学役男可以缓召，到韩国的大学缓召，到非洲念大学可以缓召，到日本也缓召，唯独去大陆不缓召，说是不承认学籍。后来我们承认大陆42个学校的学籍，承认了以后应该缓召了，不缓召，因为兵役法不配合，我儿子回不来，我就火了。
158.20111230《新闻面对面》.txt	185	李敖：我告诉你，我就火了！就找王院长王金平，找副院长，找国民党党鞭，找民进党党鞭，结果到了下午5点钟，过关了，1074个案子，李敖的案子抽出来单独过关，还有1073个不过关。为什么？等一年，等两年，等三年，等到这一届立委都下台了，另外选新的立委重新开始，全部作废。立法是这么黑暗的！我告诉你，蔡英文的《升级条例》几天通过的？8天过关。《调查局条例7天》过关。《国安三法》多久过关？53秒过关。所以这立法我们根本看不起它，什么快什么慢，要过关就过关，不过关就不过关。
158.20111230《新闻面对面》.txt	211	李敖：有的时候事情是真的，可是证据是假的。换句话说，《壹周刊》登的证据可能是捏造的。可是这个事情是真的，她并没有诬赖他。可是细部的那些说的神龙活现，人名地名可能有一部分是这样。
158.20111230《新闻面对面》.txt	227	温绅：这个是谢忠良写的，我想大概是正确的，上一次我提到《国安日报》，《国安日报》是因为《自由时报》搬家，他们搬家搬到新的大楼，把原来的资料室全部清掉，清掉里面，我去捡破烂，就捡到了一份《国安日报》。《国安日报》就是谢忠良他在《自由时报》他写的一些国安局的内幕，那一份资料就变成是他们《自由时报》的资料，是答案。所以这一份到时候我会送给李敖，免得到时候有杀身之祸。因为这《国安日报》是只有总统级可以看，但谢忠良都看得到。
158.20111230《新闻面对面》.txt	251	李敖：他们尽管否认，没人信，它没有公信力，整个情况这样子，像西太后这几个字，西太后说：虽查无实据，然事出有因。整个情况马英九可能知道，也可能不知道。可是当蔡英文说你知道，你就洗不清。
158.20111230《新闻面对面》.txt	257	谢震武：我觉得这件事情不会影响到蓝营或是绿营本来的支持者，但是他可能会对于譬如中间一点的，他可能不喜欢你说不管任何人当选，都不能够有所谓的不管非法监控或什么这些。如果要是您刚这样讲，他就只是事出有因，但是查无实据。可是光这样子一弄上去，马英九不就惨了？
158.20111230《新闻面对面》.txt	263	李敖：我就不相信这话，我告诉你小妹，我就是讲证据的，《我梦碎，所以我梦醒》里面，请看有一个表《“建国百年”的僵尸花费》，每一笔钱都列举出来，什么人会做？我们做这么细的工作，告诉你盛治仁的钱怎么花的，不是说33亿就完了。我告诉你，细账我都公布，我们讲究证据，所以才有公信力，这么来的。
158.20111230《新闻面对面》.txt	271	温绅：《台湾时报》还是蛮有公信力，从那位眼科大夫开始，就算是有……
158.20111230《新闻面对面》.txt	275	温绅：所以是老报纸，但是它主要是高屏地区为主，我想它对南部的选情比较清楚，《时报周刊》是北部。刚刚我们提到为什么会有这个氛围出来？赌盘其实是最灵光了，最灵敏的。我记得好像还甚至有些情治人员插股到这些赌盘里面，因为他们在情治收集的过程……
158.20111230《新闻面对面》.txt	283	温绅：包括国安局有些人都去监听那些号子怎么进场，明天要炒哪一只股，是互相通报。刘冠军就是拿国安密帐去炒股的。所以李敖刚刚在秀他那本书其实不过瘾，应该秀你这本，这一本它是《国民党研究》，我特别找出来，李先生都还拥有国民党的特务信。我们刚刚秀了一大堆报表，其实早就有了。而且那些调查局的人绝对不用真名，像这一位叫金水。
158.20111230《新闻面对面》.txt	289	温绅：金水就是戴笠，他是化名。所以这本书《戴笠和军统》，你看也是金水。然后戴笠的贴身秘书是谁？叫叶霞翟。
158.20111230《新闻面对面》.txt	317	谢震武：好！到底谁的票会是潜藏的，谁到最后真的能够浮上台面，票开出来才是真的，才真的能知道最后谁赢。周锡玮讲那句话是真的，不到最后你真的没有办法定案，因为真的不知道谁当选。今天现场非常谢谢敖之哥，现场所有的来宾，也非常谢谢观众您的收看。接下来请锁定《新闻追追追》。
159.20120103《新闻面对面》.txt	1	20120103《新闻面对面》
159.20120103《新闻面对面》.txt	3	谢震武：您好，欢迎您收看《新闻面对面》，我是谢震武。
159.20120103《新闻面对面》.txt	45	谢震武：所以您上次讲说您估票，还有您对于选举的预测很准，《亚洲周刊》不是都讲过在2004那一次对不对？
159.20120103《新闻面对面》.txt	93	谢震武：敖之哥，昨天《联合报》那篇社论上就讲投宋楚瑜等于投蔡英文，甚或也用到了汪精卫、吴三桂这些词。所以今天宋楚瑜阵营已经去告了。你觉得他讲的那段话在逻辑上面有他的道理吗？
159.20120103《新闻面对面》.txt	95	李敖：我因为住在阳明山，每周6天我看不到报，回来以后再集中起来看。所以这篇社论我没看到，不要看，也知道《联合报》这种报会有什么言论，也可以感觉出来。你们几位把我累死了，翻来覆去都是这些数字，闹得我头昏。谈谈我们橘营的心态，忍耐一下谈一下。《圣经》里面启示录第6章第8节有一句话，Behold A Pale Horse注意那匹灰色马。什么意思？他说骑在马上的名字叫做死，死亡骑在马上面。有一部英文的小说，也是一部电影，叫做Behold A Pale Horse。大家直接翻成说是注意那匹灰色马。这个翻译其实是不地道的，其实它是隐含了死亡的意思。我讲个小故事轻松一下，不要老是这些烦人的数字。以前西班牙内战，共产党已经合法的取得政权。可是佛朗哥将军勾结了天主教的势力，要抢这个合法政权。希特勒支持佛朗哥全体来抢政权，最后有保卫马德里这个故事。最后共产党打败了，很多共产党越过了比利牛斯山，逃亡到法国。有一个共产党领袖到了法国以后，住在贫民窟里面，很潦倒。有一天，一个小孩子出现，他是以前在西班牙被佛朗哥杀掉的战友的小孩子，越过比利牛斯山找他，他说：你找我来干什么？他说：你是我眼里的英雄，我爸爸说你是共产党的英雄，你会帮我爸爸去报仇，我要邀请你回西班牙推翻佛朗哥。可是这个共产党领袖哪里有本领？他很潦倒地住在陋巷里面，根本没这本领。小男孩子不知道，就约他回去。他也答应他了，他说我回去。可是在菲律宾这边马德里的警备总司令他们有个情报，说这个共产党临走的时候跟他妈妈有个约定，就是说要见最后一面，像陈水扁一样会奔丧，人家是奔妈妈丧，陈水扁是奔丈母娘丧。其实丈母娘跟女婿相常不和的。警备总司令有情报，知道有一天他会回来跟他妈妈见最后一面。他妈妈快死了，病在医院里面，他们就把这消息传到了法国，就知道你会回来。结果这小男孩子一说，他也就回来，回到西班牙。进了医院，一进大厅就被乱枪射杀，警备总司令埋伏好，把他干掉。干掉以后，发现情报说他已经知道他妈妈死了，不需要见最后一面了，可是他还是要回来。为什么变成了难题。最后他们不可解，为什么要回来送死？后来才知道他为了这个小男孩子的这个梦，小男孩子以为他是英雄，会回去报仇。好，我做给你看。我梦睡，所以我梦醒。
159.20120103《新闻面对面》.txt	141	陈文茜：其实我希望正亮你们民进党就勇敢的出来说实话，说什么实话？我要推翻九二共识，你不要再否认了。我觉得这段时间以来，李敖他写书《我梦碎，所以我梦醒》，或者是我们常常被迫要上这类节目，我上的好痛苦。我每次讲话时，包括我讲马英九梦想家的事，你们说谎，你们说谎，很讨厌。这个国家没有办法讨论什么事情是这个国家该做的事情，什么事情你没有做好。比如蔡英文可以挑战马英九，你的DRAM没有整合好，今天问题变这么严重。但是他们不是，他们一直在说谎，就是几个诈骗集团在竞选。像蔡英文，你怎么可以否认九二共识？它是一个存在的历史事实。我今天给大家找两个资料，这个资料是今天所有的人都已经看到了辜严倬云所发表的声明。我再告诉大家一个秘密，辜妈妈第一次看到蔡英文，第一场政见会把她过世的先生辜振甫拿出来替她自己背书，说连辜振甫先生生前都说没有九二共识，她就跳起来了。大家劝她说你不懂政治，你不要。第二次这个礼拜五再讲话，就逼出辜严倬云这张声明。我今天就看到有一个台整天只是支持民进党的说辜严倬云是被逼出来，中共逼他的，那我就给大家看这个人是不是中共逼的？这个人名字叫做李远哲。李远哲在2000年10月16号，他在立法院，当时陈水扁组成了一个总统府的跨党派小组，姚立明也是成员，朱惠良也是成员，沈富雄也是成员，萧新煌也是成员，很多人都是成员，蔡英文也是成员。李远哲在当时他提出来最后的看法就是他认为两岸问题应该回到92年一中各表共识。他说他不要用九二共识这句话，因为这句话已经有太多误会了，但是应该回到92年一中各表共识。陆委会主委蔡英文立刻出来否认，她说这只是李远哲个人意见。科学家李远哲说，他是从海基会董事长辜振甫在一篇文章中的陈述得知，当时的确两岸在1992年有一中各表的共识，但只是口头宣誓，没有形诸文字。李远哲说他是一个科学家。科学家的意思是什么？历史事实你不可以否认，你可以反对说我要推翻他。所以我觉得民主进步党就是恶习。为什么？他这本书《我梦碎，所以我梦醒》，他第一个梦的碎就是你们的公投碎，你们的公投让你们可以过了，结果你自己不敢举手。一样的，就说你不要用骗老百姓的方法，说没有九二共识，否认九二共识，蔡英文就应该直接的讲，要不然就说我要台独，要不然就说我要公投，一样的，你就讲我要推翻92年当时会谈的所有共识，你就明白讲，你不要在这个事情上让大家花那么多时间而去找资料，很浪费大家时间。
159.20120103《新闻面对面》.txt	175	陈文茜：民进党其实说中国快倒已经讲很久了。我现在拿一个人叫做蔡英文的谈话，蔡英文在《自由时报》，不是别的报纸。2001年7月13号，北京申请奥运。蔡英文说什么？让我们来检视她对国际政治情势跟两岸的判断能力。她说，如果北京申奥成功，不代表7年之内不会动武。如果申办失败，它可能会借台湾问题打台湾，来转移国内的矛盾。这是蔡英文对两岸问题的判断，我们现在可以回头检验。参加北京奥运，我也是以来宾在机场我碰到了郭正亮。蔡英文再来一个，她说两岸直航加重失业问题，也是蔡英文2003年3月18号讲的，她讲的对吗？她基本上反直航，基本上反对这些事情，然后老百姓把投票给你……
159.20120103《新闻面对面》.txt	179	陈文茜：就是不要回避，不要鬼扯。你说它投资越南台湾，台湾的老板会告诉大家说这是一个不懂经济的人讲的笑话，因为越南天天在罢工（wjm_tcy注：没想到现在越南成了香饽饽，自从特朗普开始大力搞贸易战，吓得企业纷纷跑到越南、印度、墨西哥去了。证明经济的确是不能预测，变数太多了。现在反过来了，陈文茜的《文茜的世界周报》整天引用CNN、《纽约时报》《经济学人》等来讽刺中国，郭正亮反倒是整天吹捧中国了）。
159.20120103《新闻面对面》.txt	241	陈文茜：我出了一本书，叫《只剩一个角落的繁华》。
159.20120103《新闻面对面》.txt	251	李敖：这本书我仔细看过，文茜写的《只剩一个角落的繁华》，写的极好。
159.20120103《新闻面对面》.txt	255	李敖：讲的这些世界金融情况，在一篇篇文章并起来的。可是陈文茜做了一件错事，她浪费了她的才华，她可以写完整的著作。完整著作是由头到尾，像我写《阳痿美国》一样是本著作，不是一篇一篇好文章凑在一起的杂文集。这本书的缺点这不是一个完整的著作，文茜有这个能力用她的才华，用她的文笔去写完整的著作。可是她喜欢斗气，整天上电视，整天嘴巴不饶人。
159.20120103《新闻面对面》.txt	267	李敖：先谈陈水扁，刚才你们拿出来那个数字，陈水扁选票39%，39%什么人当选过？美国的林肯，他的得票率就39%，得票率很低，变成一个好总统；得票率很低，阿扁就变成烂总统。所以成佛、成仙、成魔鬼，还有在于未来的选择。以前美国的报纸叫Outlook《外观报》，它的总编辑叫Abott。他跟他大家讲，他爸爸是传教士，他爸爸告诉他说：儿子你记得，全世界的争执，90%都是名词之争。后来他爸爸死了以后，Abott回忆，他说我现在也老了，我越想我爸爸的数学不好，其实那剩下的10%也是名词之争。九二共识就是名词之争。蔡英文一旦当选了，她可能有一天说出来台湾共识就是九二共识。你以为他那么坚持原则吗？共产党极有弹性，共产党一样的修正到双方磨合为止，我们不要那样的担心，这是我的第二点感想。第三个感想我跟你讲，今天我们面对一个危险，就是马英九落选了，落差的票正好是宋楚瑜拿到的票，大家要怪宋楚瑜。过去在新党我2000选举的时候，25个国安局人员保护我，下面人声嘈杂，一个老兵要找我，他们拦着他，他拼命要找我，结果我下楼跟他见面。老兵很凶，气势汹汹，说：李敖，你参选如果宋楚瑜得的票正好是因为你拿去的票，那个落差害得宋楚瑜不能当选，我就把你杀掉。我李敖多厉害，我说不要杀我，如果我得的票害得宋楚瑜不能当选，我跟你一起自杀，我们拉着手一起自杀。这老兵一听很高兴，就被我骗走了，就这么简单。所以我告诉你，这个现象很容易解决。我是多么清楚的了解我自己，今天为什么当选。我告诉你，你们忘记了当年选市长的时候还有我。
159.20120103《新闻面对面》.txt	283	陈文茜：我想郭正亮其实他想法跟我没什么不同，他是因为参加民进党，我直接这样讲。我要讲的就是基本上来说，全世界经济现在钱哪里可以赚，伊朗我可以赚钱，我也要赚钱，哪里可以赚钱，我就要去赚哪里的钱，我要让我们的孩子下一代有前途可以走。两岸问题在我们10年20年之内都很难解决的。大陆想要统一台湾也不可能，台湾想要独立，民进党也没这个胆量。那李敖的书在《我梦碎，所以我梦醒》里头第一个就是点破，当时在2003年，他讲到当时国民党曾经有一个策略，他讲到当时民进党有一个机会，可以把它的公投法公投台独可以通过。结果当时是2003年的11月要表决的时候，主席念了这么一段话，现在来表决蔡同荣案的，就是可以把公投来表决国旗、国歌、国号、领土变更、国家主权等国家定义议题的，这是2003年11月27号，主席王金平念完了。现场全场国民党的人都弃权，只要民进党举手，这个案子就过了。郭正亮也没举手，民进党没有一个人敢举手。连蔡同荣自己……
159.20120103《新闻面对面》.txt	301	谢震武：好。其实今天在讨论一些议题，包括了你说就算不管扁奔丧很多，他会不会一丝一毫的都会牵动到这次大选，只要有1000个，100个，他的投票意向可能因此做改变。我想可能这次文茜最在意的那个大选的结果，对年轻人会不会造成一些影响，他都可能会产生这样的一些的变动。至于会不会有或产生什么样一些变动，我觉得还是要看到时候发展的情况再做最后的一个论断。今天在节目现场非常谢谢现场所有来宾，也非常谢谢观众您的收看！两位的大作，敖之哥就是《我梦碎，所以我梦醒》。
159.20120103《新闻面对面》.txt	303	李敖：是。《我梦碎，所以我梦醒》现在正在上市，欢迎在买陈文茜的书以前，先买我的书。她这本书叫做《只剩一个角落的繁华》，文章写的极好。
159.20120103《新闻面对面》.txt	305	谢震武：我跟你讲，要用散文的方式写经济议题不容易，就跟我还是在这样尝试，要用故事的方式去写法律的议题一样。我的意思说，如果我的书出来，也希望大家多多支持，好不好？谢谢现场所有来宾，也谢谢观众您的收看。接下来请锁定《新闻追追追》！
160.20120106《新闻面对面》.txt	1	20120106《新闻面对面》
160.20120106《新闻面对面》.txt	3	谢震武：您好，欢迎您收看《新闻面对面》，我是谢震武。
160.20120106《新闻面对面》.txt	47	谢震武：在整个祭文里面，阿扁特别先挑了这一段出来，敖之哥，阿扁在里面说阿珍不爱钱，所以当初总统薪水是她说可以减半的。跟你的印象当中，或听到这个，你觉得尤其对于所谓的这次选战蓝军一点的人，听到这样的状况，他们会有什么感觉？
160.20120106《新闻面对面》.txt	77	李敖：他只谈他好的一面，不谈他见不得人的一面，我认为他也达到这个效果，这是我们必须肯定的。好比说念祭文，在我这种经典出身的人看起来，除非公祭或者家祭，没有念祭文的机会，怎么可以念祭文？就说你法律上叫当事人不适格，至少不适时，不该念祭文。中国的《礼记》里面有一章专门讲奔丧的，规定的规规矩矩的，重要一点就是奔葬的时候，看到星星就出发，天没亮就发出，再看到星星就睡觉。换句话说，奔丧时间以星星出没为准。
160.20120106《新闻面对面》.txt	101	李敖：《中国时报》这个社论当然代表《中国时报》，很恶意的，很可恶的！你怎么说宋楚瑜现在是最后一次呢？如果当选了，就不是最后一次；如果落选了，丘吉尔66岁第一次做首相，77岁第二次做首相，再过4年，宋楚瑜还不到67岁。里根78岁做总统，戴高乐79岁还做总统，不能这样算。我的意思这个报纸跟《联合报》一样的烂报纸，我们不可以采信的。我举个例子给你看，英国的巴特勒讲一句话，他说I do not mind lying, but I hate inaccuracy.他不在乎别人对我说谎，可是他恨你用粗制滥造的谎话来骗我，我恨你，因为你不但骗我，还拿我当傻瓜。
160.20120106《新闻面对面》.txt	123	谢震武：前面讲说《中国时报》这篇短评提到聪明的政客或愚蠢的政客，宋楚瑜这几天感触应该是非常深，敖之哥，他在这两天尤其到马祖去的时候讲的那段话，说选战打到这样，连人味都没有。他讲这段话的时候，你觉得他那个时候心情应该是真的觉得选战打到那种大家伤成这样？
160.20120106《新闻面对面》.txt	149	李敖：我们看《隋唐演义》，就是很多英雄好汉到了城里面了，可是发现官方的阴谋，要把城门千斤闸放下来。结果一个好汉就拖住千斤闸，说你们赶紧跑，别人都跑掉了，他被压死了。哪个好汉今天的名字叫李敖。
160.20120106《新闻面对面》.txt	231	谢震武：OK，选战已经进行到最后的一个礼拜了，接下来这个礼拜，每一天的任何一件事情，都会是最重要的一件事情。所以从明天开始，包括在礼拜六、礼拜天的晚上，晚上8点钟，我们的《新闻面对面》都会跟各位观众准时再见面，包括明天礼拜六，后天礼拜天。当然，下个礼拜一到一直到开票以前，我们全部都会在每天晚上8点到10点为您守候每一刻跟台湾这次选战会最重要的一些关键的一些原因，也希望观众您准时收看。今天现场非常谢谢敖之哥跟我们现场所有的来宾，也非常谢谢观众您的收看。接下来请锁定《新闻追追追》。
161.20120110《新闻面对面》.txt	1	20120110《新闻面对面》
161.20120110《新闻面对面》.txt	3	谢震武：您好，欢迎您收看《新闻面对面》，我是谢震武。
161.20120110《新闻面对面》.txt	67	刘益宏：白色恐怖要让人家感觉到恐怖，现在我发觉你们所谓马英九的白色恐怖没有人怕，刘文雄有在怕吗？黎建南有在怕吗？宋楚瑜有在怕吗？每一个把马英九骂成这个样子，这个像白色恐怖，能操纵司法的头头吗？是有掌握什么特务在修理人家？没有人怕他，一个黑帮老大，没有人怕他，大家可以骂他，他叫黑帮老大吗？
161.20120110《新闻面对面》.txt	111	李敖：转个话题轻松一下，大家看这个照片，这就是云南起义的蔡锷，当时他反对袁世凯，他的一个理由很有趣，他说袁世凯没有人格毫不稀奇，可是我们不反对他，我们就没有人格了；我们不反对他，我们承认这个现实，承认袁世凯可以欺负我们，我们就没有人格了。我李敖至少今天介入这个事情，一个原因是为了人格而战。就是你国民党系统羞辱我们，民进党系统羞辱我们，你们两个大党，两个烂党捉弄我们，所以我们才起来抵抗。不是说你们多坏，而是要表现我们多好，表现我们有人格跟你们对干，我们落选，我们不考虑，这是我们一个重要的观点。今天就犯了很大毛病，老是把人家看得很低，这是不可以的。我特别讲这一句话，我要证明台湾民主是假的。为什么是假的？我讲过了，选举过程还算合理，选举完了以后，一人4年，两党互相交换，政党交换，这不是民主的。所以台湾民主选举是真的，选举完了是假的。第二，我们证明三个党是假的。民进党公投，当时蔡同荣开给我们的公民投票，不准跳票，结果就跳了票。这是彭明敏当时写给我的秘密的信，讲到当年台独这些人在美国如何狗屁倒灶，骗人的事情，秘密的信。当然后来彭明敏跟我搞翻了，这封信就被我发表了，告诉我们台独问题是多么虚假的问题。我们看完这个问题以后才知道，国民党统一问题也是假的。为什么？马英九公开不统不独不武，不统是违反中华民国宪法的，宪法里面明明说为因应国家统一前之需要。可见搞统一是假的，搞台独也是假的，公民投票都不敢的。去年基辛格的书出来了On China，谈到了他见毛泽东那个秘密谈话公布了。毛泽东跟基辛格说：台湾是一个反动分子的岛，我们愿意等100年，不要理它，只不过是1000多万人口的小岛嘛！证明什么？三个党都是假的。民进党不敢台独，国民党不敢统一，共产党也不要统一。所以台湾没有跟共产党作战的问题，只要你不公然台独，可是台湾钱就可以省下来，把搞军购的钱至少6000亿省下来，我们可以搞民生。所以我拥护宋楚瑜就是他正视这个民生的问题。让我讲完第三个问题，证明老共有错。什么有错？你以为在台湾，凭你们跟国民党的老关系，勾结国民党老官僚连战，勾结国民党的新贵马英九，到南部蹲点买香蕉、买芭乐、买鱼、买水果就可以问题。你们太小看台湾了。马英九落选，证明了共产党政策的错误，给北京看。第四点，我要证明四年换人，我们国民党、民进党，你们两个烂党我们挡不住，不是你赢，就是它赢。好了，只能干4年，四年以后给我换人，把你赶下来。所以今年就是要把国民党赶下来，这是我的目的，四年换人。第五个证明少数人有道，亲民党为什么了不起？就是少数。我出去对战，两个党夹杀底下我出来，即使失败了，我也要进来打。
161.20120110《新闻面对面》.txt	123	李敖：不止文天祥。所以我这意思，整个故事最后浓缩在这一个照片上面，这个照片就是刚才我讲过的钢琴家鲁宾斯坦。两个鲁宾斯坦，一个19世纪的鲁宾斯坦，一个20世纪的鲁宾斯坦，他有一次演奏出来以后，被一个贵妇人抓住，拜托大师，无论如何，你要听听我儿子弹的钢琴。他只好到豪宅里面去听贵妇人的儿子弹钢琴，弹了一段给他听。贵妇人就问他：我这儿子弹的怎么样？鲁宾斯坦说：我从来没有听过这么难听的钢琴，弹得太烂了。这个贵妇人高兴的跳起来，立刻把儿子找来：听到没有，你没有弹钢琴的天才，你只能去考联考。大师证明你没有这个天才，你还不死心吗？今天我就是大师，证明了台湾真正的方向，请大家跟着我走。
161.20120110《新闻面对面》.txt	137	李敖：你们看三支原子笔，代表什么？代表这个，我过去在白色恐怖时代被抓进警备总部刑求，这种东西叫做拶指。你看《老残游记》一段话，看见是个小的刑，捏你的指头，可是它十指连心。
161.20120110《新闻面对面》.txt	141	李敖：我就被拶指，放三支原子笔放在这里，然后抓住我的右手放在我左手上面，他们从外面捏我的右手，力量从我的右手到我的左手。然后讲一句话：李先生，不是我们使你痛苦、使你疼，是你的右手使你的左手疼。刑求你还捉弄你，那个时候你说我多厉害，到那个情况底下，肉体背叛了我的精神，可是我精神还存在，我说：我不怪我的右手。他们奇怪说：你怪什么？我说：我怪原子笔。我那个时候还能开玩笑，可是疼的已经不得了了。这就是刚才武哥所说的，我跟国民党有一种历史仇恨，完了，这个事情过去了？没有过去。你们看看这当年美国《华盛顿邮报》的老板，那女老板来见蒋经国，中间的记录就是马英九。马英九记录后来讲到这一段，这马英九亲笔字，结果蒋经国嘴巴里面说出来，跟《华盛顿邮报》的女老板说我们要解除戒严的时候，你看马英九怎么样讲他的感觉。马英九说他像浑身通过一股电流那种感动，觉得蒋经国要解除戒严。我们在坐牢的时候，我没有受过这个刑，谢聪敏他们受过，就是给你身上有电流，他们叫摇电话，就把你手绑上他们刑具的电话机，另外一个手绑在自来水管上通电一摇，这时候你的眼泪、鼻涕、口水、小便、大便都会流出来，这是很惨的一个刑。这就是我们身上通过的电流，跟马英九身上电流完全不一样。而我们在坐牢的时候，马英九干什么？在办《波士顿通讯》，他写文章叫《赠李敖》。干什么？我在牢里面赠我个屁！处决我，还羞辱我。最后一段话你看，说李敖出狱以后参加解救大陆同胞的伟大行列，建立反攻复国的跨海大桥，报答宽宏大量的政府，走向三民主义的光芒。这样子对待我以后，还要报答这个鬼政府，跟他们走向三民主义光芒。现在呢？现在马英九你们跟共匪扯在一起了，也不反攻大陆了，这个责任是不是归我了？我举这个例子，我讲不完的，讲出来以后都是仇恨。怎么解决仇恨？考一句大家的英文，你们都会被我考倒，Honesty is the best policy.都会翻译成城市是最好的政策，就是华盛顿告别总统演说文章里面的一段话。错了！错在哪里？错在两三百年前的honesty意思不是诚实。什么意思？它是恰到好处的意思。所以讲到外交政策，华盛顿说我们要恰到好处才是最好的政策，不是诚实，你跟外国人讲什么诚实？现在我告诉你，我们跟共产党什么关系？不是恰到好处，是恰到坏处。什么叫恰到坏处？就是我使你头疼，使你烦恼。可是我没搞台独，你不能把我怎么样。这是台湾最该走的路，跟北京的关系是恰到坏处。就是我一再讲了美国第三任总统杰斐逊他讲的一句话，他说我们要有一些little rebellion小的叛乱，小的叛乱政府会头疼，会闹的小孩子有糖吃，可是又不能把你怎么样，因为你捣乱嘛！这样对台湾才有利。所以关于两岸政策的问题，不管是蔡英文或者是马英九，都不是稳健的。宋楚瑜是稳健的，他可以做到了这个效果。所以我说宋楚瑜他是我敌人，他不是我的敌人吗？为什么我们能够化敌为友？表示我跟别人不是非报仇不可，林肯就这样子，他说要消灭一个敌人，可是过几天他跟那个政敌手拉手走过去。人家问林肯：说不是敌人吗？你不是要消灭他吗？林肯说：我已经消灭了，他现在变成我朋友了，他不再是敌人了。这就是一个例子。所以我认为到今天为止，我们政治犯的案子多少个我告诉你，29407件，没有一件平反。在大陆共产党的案子，文革时候冤案、假案、错案平反，台湾马英九一件都不平反。证明什么？证明你根本仇视我们，你根本不平反。
161.20120110《新闻面对面》.txt	151	谢震武：非常谢谢敖之哥跟现场所有来宾来到我们的节目现场。接下来请您锁定《新闻追追追》。
162.20130614《康熙来了》.txt	1	20130614《康熙来了》
