file	line	context
009.白露纪.txt	149	1967年春天，在文星被迫改组、和我分手后，文星资料室和我家之间的门也封死了。在官方压力下，文星开始“从良”，编起与政治无关的字典来，成立小组，组员之一，就是“小Y”，那时她是政治大学中文系的学生。在这之前两年，她曾投稿《文星》批评我，她来过文星，可是和我缘悭一面。这次到我隔壁上起班来，一天下班，在路上，我认识了她。她...
009.白露纪.txt	151	△虽然现在已是21号的凌晨，可是在感觉上，19号好像还没过去，十小时零一刻钟的“飘在云里”，使我直到现在，还脱离不了“云层”。今天下午去看修车并试车，我没开，由保险公司的一位朋友代开的，我知道我一开一定又出车祸，因为我不能专心，我满脑袋里都是你。（1967年3月21日清早）
009.白露纪.txt	157	△今天是星期二，再过了星期三、星期四、星期五、星期六，到星期天上午10点钟，又可以看到你了。你不知道我多么想见你，只可惜你不给我多一点的机会，只可恨时间过得太慢，过到今天，才是星期二——距星期天还有四天多的星期二！你说星期天要带武侠去淡水，我已经准备好了……星期天你武侠完毕，可就便入山学道，“云深不知处”，岂不也好？省...
009.白露纪.txt	169	还有什么能比得过看你“谈笑风生”？享受跟你在一起的快乐？跟你在一起的时候，一切“除了‘小Y’”以外的事都云散烟消，你会觉得你飘在云里，浮在水上，飘浮之间，你会感到生命与原始，色彩与天籁。你不再Dirt，在她轻盈的笑谈中，你已被洗练——你是一头“小白驴”。
009.白露纪.txt	189	你，不再是邻居，而我，却是被留在隔壁的守夜者。你的离去，使墙和空气，完全不同。我承担的，是一切你留下的触忆。你给了我属于我的一切，带走的，只是一片彩云。
010.根株纪.txt	5	我主持的《文星》杂志是1965年12月26日被官方封杀的，自此四年的文星风云，慢慢走向落幕。这时我30岁。第二年开始，官方大规模的查禁我的著作，不管是文星出版的，还是我自己出版的，都在封杀之列，同时，由于胡秋原、徐高阮等的陷害，我被警备总部约谈，俨然一“匪谍”矣。这时我31岁。1967年，虽然官方麻烦不断，个人困难重重...
010.根株纪.txt	15	陶渊明诗里说他在长江边种桑树，种了三年，刚要收成的时候，忽然山河变色，桑树“柯叶自摧折，根株浮沧海”，一切成绩，都漂失了，但他并无悔意，因为“本不值高原，今日复何悔”？——本来就不在安全地带种树，又有什么好后悔的呢？这诗旧解都说以桑树喻晋朝，但我觉得喻自己的努力；才是正解。自己的努力，在乱世之中，一切都泡了汤，泡了汤并...
010.根株纪.txt	33	我写《胡适评传》出版后，梁实秋写了一篇《读<胡适评传>第一册》，对我是很捧场的。那时我在文星威风八面，文星势力如日中天，文坛中人，做“敖之颂”者，自余光中以下，颇不乏人；而余光中以上，梁实秋等亦与焉。后来文星被封，最早对文星不够意思的，却又是梁实秋、余光中等正人君子。萧孟能当时在日记中曾痛感于此。梁实秋在文星盛世，与我...
010.根株纪.txt	35	余光中也是文星时认识的朋友，此人是王安石看不起的“福建子”，为人文高于学、学高于诗、诗高于品，但聊天时满有趣，尤善巧思。他为人最喜招朋引类、结党营诗，我在文星时，他极力拉拢我，邀我参加师范大学的“现代诗朗诵会”，奉我为贵宾，介绍到我时，人人争看文化太保真面目，掌声之大，任何人不能比。事后诗人夏菁说：“他这种散文家这样受...
010.根株纪.txt	53	可见王世杰早知李敖是谁，两年后竟用这种语气写日记，显然别有居心。当时中央研究院不接受梁实秋的推荐，真正的原因明明怕立法委员胡秋原等人，但却假托出一个李敖人品上的理由，这是最高学术机关负责人不该有的懦怯，也恰恰反证了人品上出了问题的，原来是他们自己。他们在人品上既未能坚持道德勇气、也未能维护学术尊严，甚至起码的知人论事的...
010.根株纪.txt	57	王世杰如此无耻，居然还有人无耻的捧他，此人即许倬云。许倬云是最善于谄媚权贵的一个怪胎，凡是看过他写《寻真理的李济之先生》的人，或是《追念王雪艇先生》的人，都不难看出他多么会拍权贵马屁！我在文星，也不幸认识了一些人，其中之一，是许倬云。我主持文星时，许倬云巴结我，十分卖力。但为了我写文章批评他的主子李济、沈刚伯（台大文学...
010.根株纪.txt	63	三、夜在许倬云家，互恶声相向，光中在座，颇劝慰。
010.根株纪.txt	67	许倬云那晚想在我面前充老大，结果不欢而散，为他始料所未及。后来他写了一封信给“敖兄”，以帮我出国为饵，意图修好，我懒得理他，因为他信中提到的洋教授，在研究胡适上，其实连做我助教都不配！我才不屑跟这些华洋学人打交道呢！过了三年，因为他又来流言又来媚眼，我有一信给他，其中说：
010.根株纪.txt	71	你又托人转话给我说想暗中帮我出国云云，告诉你，你少来这一套。美国国务院邀我访问我都谢绝掉，谁要你这学界掮客拉皮条？我李敖这辈子，定将守死此地，细看你们横行，并且记录你们的横行。当然你们只迷信权势，不在乎历史，但那是你们的事；我自有我的基督山方法。我只警告你少向我送秋波，也少说诽谤我的话，你若不要“来世报”而要“现世报”...
010.根株纪.txt	73	许倬云大我五岁，他一出娘胎就有四肢萎缩的怪症，这种怪症，一百万中只有六个，而他独占六分之一。按说人生有残疾，是先天的，只怪他爸妈，你提它干嘛？只是他的学生杜正胜马屁文中，提到残疾“对他日后的人生观、治学态度，及对世情万物所怀抱的信念，有着决定性的影响”。既然如此和他有关，也就不得不提。总之，第一、残疾使这个人占尽便宜；...
010.根株纪.txt	85	可见“学术与政治之间”的奸雄，一旦混入学界，就好像美洲土狼（coyote）进入羊群，效果非凡之至。为什么徐复观可以又做坏事又不被恶名？除了他的狡狯外，他也会闪露一点真性情，不全是假，令人对他另眼相看，1986年3月28日《中央日报》载：39岁的工厂职工接瑞华，酒后观看电视连续剧，不知何故突然捣毁电视机，凌晨被家人发现上...
011.殷鉴纪.txt	11	在时过境迁以后多年，回想大家“在共同的工作里交友”，萧孟能确是真诚帮助他的出版家，因为以殷海光当时的处境，这样年复一年的支援，确属难能可贵。萧孟能虽然与我反目，但他做的好事，不应埋没。——李敖为人侠骨柔情、恩怨分明，也由此可见一斑吧？至于殷海光说的“仅靠言词不足以知人”，这倒真正有感我心。殷海光“为人应世笨拙不堪”，但...
011.殷鉴纪.txt	25	我是一个几乎没有所谓“社交”生活的人，与党政方面人士尤其少有个人的往来，所以我与曹慎之先生原不相识。民国五十一年，郑学稼先生和我因为一个同我们两人有投稿与书业往来的书店，在所谓文化论战后忽然对我们两人先后送红帽子，我们便先后对那书店及其作者提出诽谤案之诉讼，法院合并审理。这种官司在中国原很少见，所以开始之时旁听的人不少...
011.殷鉴纪.txt	33	在殷海光被迫离开台大之际，教育部去函台大，调虎离山，拟聘请殷为教育部教育研究委员会委员。殷海光很困惑，特来找我商量，他表示“不该不劳而获”，也“义不食周粟”。我说：“不错，一个人不该不劳而获。但按照《宪法》第15条，人民有生存权、工作权，你一定得在有生存机会、有工作机会的前提下，才能谈正常的不该不劳而获的道理与道德。如...
011.殷鉴纪.txt	39	1967年的春天，我在美而廉碰到殷海光，感到他的气色很差。本来对他的健康，我没有注意，因为这是殷太太的事。殷太太那么贤慧，照料殷海光的健康，当然不在话下。但这次见面，使我感到有点不对劲，我把陈平景找来，侧面问他，他说殷海光有胃病。我问医生怎么说？他说没找医生。我把他骂了一顿，我说有病怎么不找医生，他说殷海光不肯，殷太太...
011.殷鉴纪.txt	55	殷先生死后，当尽量避免伪自由主义者利用。故所谓治丧委员会之类，当一律避免。不能组织维护殷海光学术自由者（如毛子水），不配为治丧委员。
011.殷鉴纪.txt	85	二十年后，有一件妙事发生了。1989年8月24日下午，我家来了不速之客，来的是殷海光的太太夏君璐，是由陈宏正陪她来的。殷太太与我二十年不见，如今重晤，大家都很高兴。二十年前殷海光老师来过我家多次，可是殷太太并没来过；二十年来殷太太自美返台一次，这是第二次，是应自立报系举办所谓“纪念殷海光先生逝世二十周年学术研讨会”而来...
011.殷鉴纪.txt	87	殷海光生在1919年12月，死在1969年9月，活了不足五十岁就得胃癌而死，可谓不善养生。殷太太回忆：“1971年，9月里的有一天，我去看才出狱不久的雷震，他一见面就对我大声的说：‘殷太太，你看，殷海光爱生气，就被国民党气死了！’”“雷震的话，让我想起海光生前的‘骂’。他喜欢骂人，尤其常常骂蒋介石。他被‘迫’离开台大后...
012.东郭纪.txt	49	在营救柏杨的人中，除我以外，至今还有两个人，一直不被正人君子们所提起，那就是柏杨的第二任太太艾玫，和称柏杨做老师的屠申虹。在柏杨被捕时，艾玫只是在校的大学生，并在中国广播公司任职。柏杨被捕后的第二天（还没被起诉），柏杨的四十年老友、中国广播公司总经理、假基督徒黎世芬，就强迫艾玫辞职，很快的，艾玫发现黎世芬不是一个，而是...
012.东郭纪.txt	67	这一秘密文件中提到的柏杨“推翻了他曾参加东北共党间谍学校的供词”一事，是全案的一个关键。因为据柏杨的答辩书，提到该间谍学校叫“民主建设学院”，如果证明根本无此学校，则可推翻所有罪状。柏杨在自诬过程中，留下了这一个可以查证的活扣，以期翻案，这是他的聪明处。9月5日，艾玫特别找到我，这时我已经五个多月没有见到她了，不知她已...
013.彭尸纪.txt	5	在文星时，1964年，有一件重要事情发生，就是“彭案”。彭明敏给《文星》写稿后不久，就和谢聪敏、魏廷朝一起被捕了。被捕后，他在蒋介石手中，一如蒋介石西安事变时在张学良手中，本想“不立文字”就脱身的，但蒋介石远不如张学良宽大，硬要彭明敏写悔过书才放他。对彭明敏“宽大之处理”，本是国民党的底价，这在1965年1月7日《王世...
013.彭尸纪.txt	33	彭明敏偷渡以后，秘密转给我一封信，还附带瑞典美女的泳装相片。信里戏称，里头的美女是李敖在瑞典的读者。我被抓时，信与照片都被警总搜去。我还记得当时警总军法处军法官王云涛开调查庭时，当庭在卷宗中掏出美女相片，手一扬，对我笑道：“你们的美女已被我们没收了！”
013.彭尸纪.txt	49	所谓只有李登辉和李敖是彭明敏点名肯定的说法，我有证据。彭明敏出版《彭明敏看台湾》，不但偷偷删掉了李敖的名字，还删掉了他返台前一篇重要的提到李敖的文章——《中国时报》杨宪村专访：《回首前尘话蓬莱——与彭明敏在奥瑞冈的一场对话》，其中有耐人寻味的问答：
013.彭尸纪.txt	59	在美国搅“台湾政治”者（在美国或其他外国，怎能搅“台湾政治”，荒唐之至），煞有介事，其实都是拼命从事你所说的“意淫”而已（而且都是不能达到orgasms）。有的在美搅得声名狼藉，混不下去，便逃回台湾，自称“侨领”或“教授”（在台者不知所谓教授实是在美学界无人看得起的市立野鸡专科学校厮混误人子弟者），在台自立山头，自任“...
013.彭尸纪.txt	79	彭老师文中指出“危险而无理智的‘中国情结’”是错误的，这话反面解释，“安全而理智的‘台湾情结’”，自是可行的。不过，依我的先知水平，（别忘了我也是先知！）我始终看不出来一中一台有可行性，一中一台论者三十年来，从未提出任何论证（理智的论证）证明如何达成一中一台、如何抵抗大陆，让他们放开黑手，让台湾去一台。有起码常识的人都...
013.彭尸纪.txt	83	彭老师说“台湾当局数年来一些政策确在沿着我们曾经提倡的大方向进行着”，只是太慢。但是，纵太慢，也似有进境，可是，三十年后的三位先知本人呢？三十年来的进境又在哪里？难道进境只在“总统直选”一类么？易卜生（Ibsen）1882年写《人民公敌》（An Enemy of the People），写那当时饱受打击的先知，后来易卜...
014.寒武纪.txt	9	我认识李翰祥是在他来台湾成立国联影业公司以后，时间是1966年4月16日，是康白（何伟康）介绍的。一个月后（5月17日），他约我在他的明星讲习班上讲一次演，然后请我在他家晚饭。他说他看出来李敖是最厉害的东北人，并且像绍兴师爷。那时文星已近尾声。国民党封杀文星后，我陷入谋生的困境。当时谋生，光靠偷偷摸摸帮出版社和杂志社的...
014.寒武纪.txt	13	我与李翰祥来往最多是在1969年，我们经常一起吃饭、打牌（我打牌十打九赢，那时候也变成了我谋生收入的一部分）；那一年刘家昌自费拍《四男五女》，要找一位有汽车的大亨形式上来支持他，做制片人。可是找不到，1969年有私人汽车的人还很少。他看到我有汽车，就找我去冒充，我开出条件，他同意了，我就做了制片人（后来新闻局认为李敖介...
014.寒武纪.txt	31	李翰祥对国民党心怀不满则有之，但说他想怎么样、敢怎么样、能怎么样，却是冤枉他。李翰祥是中国影剧圈内的人，这些人的政治立场可足道的实在凤毛麟角。李翰祥来台湾之初，当选十大杰出青年，领奖时候，突然自动朗诵起“蒋院长的新诗”，这种动作，又怎么解释呢？不过，国民党疑神疑鬼引发出来。这件事后果倒非常严重，李翰祥因我被国民党诬陷，...
014.寒武纪.txt	45	近7点半到了新竹，吃了晚饭，买了二本杂志，四卷彩色照片、三块话梅（真亏买了）及一罐糖。胖把车子玻璃擦干净，换了布鞋，前后花了大约一个钟头，我们又南下了，一路上真舒服，也许这天是十五吧！月色好得没命，又有凉快的风吹着，并且没有人盯着我们，每次我都说：“有什么关系，他们要跟，就让他们跟吧！”这不是真心话，如果真有个车子跟着...
014.寒武纪.txt	51	在被软禁时代，我跟小蕾不但去了日月潭，还最后去了一次荣星花园。这个花园，后来与我还有一段故事。荣星花园的继承权，本落在辜家老六即辜伟甫手中，辜伟甫比他哥哥辜振甫、弟弟辜宽敏上路得多，他感于他汉奸爸爸辜显荣一生受益于乡梓，亟思有以回馈社会，以代父亲报德，故在所属事业中，力谋发展与公益有关部分。不幸时运不济，且以不善理财，...
014.寒武纪.txt	53	荣星花园盛时，是台北市最漂亮的一座花园，我和可爱的小情人小蕾徜徉于斯，对它一直有深情的怀念。也在那里认识了辜伟甫。没想到物非人非以后，我差点做了它百分之五的股东，经辜振甫力事抢救，方免李狼入室。我高兴我有那么大的威信去唱“空城计”，最后智胜了他。当然辜振甫心中绝不承认。他在信义社区自建大舞台，登台自演诸葛亮，他是当亮不...
015.三叠纪.txt	5	我被捕后，一直关在台北博爱路警备总部保安处的第五房，关了近一年。第五房不见天日，全靠每天二十四小时的灯光与通风维持。在这房中，我曾被疲劳审问和刑求。刑求中的一个重要关键是要我承认我是“台湾本部”五委员之一、是台独五巨头之一。事实上，我对这难题毫无所知，所以无从承认起。纠缠了十几天，我感到既然台独分子和官方情报咬定我是台...
015.三叠纪.txt	9	我这次坐牢，同案一共八人，八人中我只认识谢聪敏和魏廷朝，其他五位李政一、刘辰旦、吴忠信、郭荣文、詹重雄乃是在坐牢后认识的。他们牵扯到所谓台南美国新闻处、台北美国商业银行爆炸案，其实也是冤狱。判决书下来的时候，写得洋洋洒洒，有人名、有时间、有地点、有炸药、有细节，一切应有尽有，谁还会怀疑案子根本不是这五大元凶干的呢？可是...
015.三叠纪.txt	13	那么，台南美国新闻处、台北美国商业银行的爆炸案，又是谁干的呢？一个传说是：真正干它的人，是国民党自己。国民党为了报复美国当时对它的不友善，所以一方面炸弹开花，给老美好看；他方面一案两破，趁机清除反对分子，并把反对分子造成暴徒形象，给老美不再看好。我目前当然不能确知真相是不是这样，但我确知每有大案发生，下级人员为了希旨承...
015.三叠纪.txt	15	我的坐牢，罪状是台独，纯属冤狱。不过，台独分子诬攀我是他们同志，倒有一点可取——他们真识货！《水浒传》阮小五阮小七“手拍着脖项”说：“这腔热血只要卖与识货的！”上海流氓杜月笙说：“人家利用我，是看得起我。”这些话其实蛮有哲学味，虽然有点阿Q。承蒙台独分子抬爱，我也如阮小七所谓的“水里水里去，火里火里去”，最后“牢里牢里...
015.三叠纪.txt	75	十二年后，1983年6月9日，我花了十个小时，写了一篇《我最难忘的一个“匪谍”》，细述黄中国的哀史，作为国民党统治下千万血泪的一页。黄中国是中国农民，他在乱世里，莫名其妙的卷入政治漩涡，阴错阳差的客死异乡刑场。他无识无知，但其遇也哀，一如鲁迅笔下的阿Q。黄中国的悲剧是他纯属小人物，人微望轻，以致被当成“匪谍”给“缴”掉...
015.三叠纪.txt	79	黄中国做过外役，所谓外役，就是囚犯放出押房来替在押房中的囚犯服务。本来这种服务是该禁子牢头——班长做的，但班长除了手拿钥匙外，是不大做什么事的，所有的事都由外役做。外役是选择出来的囚犯，要刑期短的、无政治顾虑的。选好后，就叫他们送饭、送水、扫地、送物，并且替班长倒茶水、洗衣服。外役的一举一动，班长都要站在背后监视，偶尔...
015.三叠纪.txt	85	终于有一天，俞中兴和我有一次长谈的机会了。军监要粉饰走廊，要俞中兴做油漆匠，他做工时，要在一间间小房外面刷上一阵。当他刷到我的房外的时候，他站在梯子上，从小房的高窗向我说话，当然班长正好不在，所以我们就聊起来了。这次聊天，使我对他有了进一步的认识。俞中兴身体极好，长得人高马大，他念过大学，后来讨厌做书生，不念了，去混流...
015.三叠纪.txt	93	还有一种检举，是跟以上检举别异其趣的，以上检举是检举别人，这种检举却是检举自己，这就是所谓“匪谍自首”。“国特”们号召“匪谍自首”，信誓旦旦，保证自首以后既往不咎，有些人弄不清自己是不是“匪谍”，为了安全，先“自首”了，这下子麻烦大矣！因为你一“自首”，“国特”们就如获珍宝，以为你是共匪地下工作负责人，一切唯你是问。结...
015.三叠纪.txt	97	范子文以外，关在第四房的调查局副处长李世杰也是另一个假匪谍。他做副处长时，负责处理台湾“政治暗流”情报、研判“反党反政府分子”、“分歧分子”的政治主张动向等。“奉命”把高玉树等人当“敌人”看待，也“奉命”要视雷震、李敖等为“敌人”。自1951至1965年，李世杰先后获得陆海空军褒状、国民党中央党部奖状、数度年终考绩“特...
015.三叠纪.txt	103	在这种空间的感觉以外，还有时间的感觉：因为太久太久没有钟也没有表，甚至没有计时烛（a marked candle），没有滴漏（water clock/clepsydra），也没有沙漏（the hourglass），看时间的习惯已经退化。你无法准确的知道时间有多短或有多长，你开始没有一分钟、没有五分钟、十分钟……没有一小...
015.三叠纪.txt	105	我被“国民党总统”关入黑牢之时，年方35岁，所遭遇的不但有政治问题，也有性欲问题。前者解决，要靠“总统”；后者解决，要靠自己。牢里放封时有受难人问我这方面问题，我一本正经而言曰：“‘总统’日理万机，我日理一鸡——鸡巴的鸡。”闻者无不开怀而笑。其实，国家被他们搞坏，毛病就出在做总统的，不知为君之道，反倒专门管小事，察察为...
016.梦遗纪.txt	3	——梦遗处处，后遗无穷，云雨方罢，烟雨蒙蒙。
016.梦遗纪.txt	15	1980年，一件不幸的事发生了，就是文星老友萧孟能告我的所谓侵占背信案，这案子根本原因在萧孟能抛弃了发妻朱婉坚——跟他同甘共苦四十年的发妻朱婉坚，我仗义执言，因而触怒了萧孟能的姘头王剑芬、触怒了萧孟能。所谓侵占背信案上了公堂后，我发现我被告的罪状，是非常离奇的。萧孟能说他去南美前，授权我代他办事，我没给他办好，但是，授...
016.梦遗纪.txt	43	1980年2月8日，我和胡茵梦在财神大酒店顶楼晚餐，侍者通报说他们经理想过来谈谈，随即经理出现，不是别人，就是大名鼎鼎的杨维汉（白云）。白云当年是红遍全中国的大明星，红到全国照相馆橱窗多以陈列他的照片为招徕的程度、红到同时被二十八家报纸连载事迹的程度。如今垂垂老去，也过气了，意态颇为索寞。事后胡茵梦写了一篇《问白云》，...
016.梦遗纪.txt	47	可是出境的事还没完。延续到十年以后，大家还在扯。1990年11月10日，全美华人协会在波士顿举行每二年一次的全国代表大会，会中颁发杰出华人成就奖给李敖、田长霖（加州伯克利大学分校校长）、李天和（麻省理工学院教授）三人。我不能出席，只好以录音讲话，送到美国去播放。波士顿《舢舨》（Sampan Newspaper）的宋明怡...
016.梦遗纪.txt	63	这封信，可谓“曲中奏雅”的道出了我为什么不去美国，而所谓出境问题，自此也被我技术击倒，不成问题了。原因是，我在台湾，一开始是“大有为政府”不让我走；到头来“大无为的我”自己也不想走了。早在1982年3月16日，郑南榕就在《政治家》上发表《李敖，不要走！》最后一段说：
016.梦遗纪.txt	67	这个世代，有财的人想离开台湾，有才如李敖之流的人也想离开台湾，真是时代大悲剧。财、才不缺的李敖先生，应该挺身出来，以心作则，阻挡这种悲剧的潮流。李敖可以站起来，与赵耀东先生一起合唱《归来吧，台大人！》的高歌；也可以坐下来为我们写出第一流的自由民主政治的思想文章。
016.梦遗纪.txt	111	刘峰松的描写很有趣，最简单的结论是：为了正义，李敖是软硬都不吃的。难怪朱光军做梦也搞不清怎么会碰到这种囚犯！他送我出狱的时候，跟我拉手，双方都笑嘻嘻的呢，怎么李敖一回台北，就翻了脸了？夏光天后来告诉我，朱光军一喝了酒，就发酒疯吵着要找流氓教训李敖，我想他真被国民党伪法务部长李元簇骂惨了。我出狱当天，1982年2月10日...
016.梦遗纪.txt	119	我不写信的原因之一，也是因为照《羁押法》第38条“准用监狱行刑法”第62条规定，在押被告（含分监受刑人）通信对象以最近亲属及家属为限，所方发给我通信对象调查表，很宽大的告诉我所谓最近亲属及家属，如果我填上“未婚妻”就可以任我发信。我感到他们很会解释法律，中华民国大法官先生实在该向他们学习。
016.梦遗纪.txt	123	“不畏浮云遮望眼，自缘身在最高层。”这是王安石的自负，也是我的。我斗室独居，乏善可陈，无恶可作，只是努力看书而已。有时半夜醒来看书，夜已微凉，披上你我共有的那件褐色夹克，恍然如昨。这次“二进宫”，使我对人情冷暖有全新拷贝的了解，现在是“以牢为家”，将来真要“以家为牢”了！
016.梦遗纪.txt	131	如上所述，与胡茵梦扯在一起的后遗症很多，最后一个后遗症是我写作甚稀，原因是花了太多时间在女人身上。不过这次坐牢前后，我完成了《李敖全集》八册，也算是具体“成就”，事实上这全是叶圣康、林秉钦的功劳。《李敖全集》出版时，遭到官方的干扰，内情有趣，值得一述。原来国民党钳制言论自由有一特色，就是以武夫（尤其政战系统的武夫）审查...
016.梦遗纪.txt	135	我第二次政治犯出狱后，带头搞党外杂志，带领郑南榕、陈水扁等，风起云涌，跟国民党的武夫连续斗法十年之久，在斗法过程中，我甚至挖到并公布由警备总司令陈守山上将主持、由曹建中记录的《现阶段加强文化审检措施暨现存问题座谈会记录》，令他们大吃一惊，一起开会的出席人员，从国防部总政战部主任许历农上将，到国民党中央文工会主任宋楚瑜等...
017.猪猡纪.txt	13	“李敖的方法”是用第一流的历史家的训练，博览群书，比对史料，然后试图用猪脑的角度去剖析猪，以得出真相。为什么要这样怪招呢？因为国民党是浑东西，我们不可能按照正常情况来知人论事，它不是人脑的问题，而是猪脑的问题。因此，揭发黑暗国民党必须靠细腻的分析、准确的处理和深入猪脑的植入方式才行。像我颠覆国民党比雷震他们深入多了，我...
017.猪猡纪.txt	19	也许有人说，你编著了这么多批蒋的专集，难道还没批完吗？我的答复是：若是普通的坏人，这样左研究右拆穿一阵，按说就写光了，可是蒋介石坏事做得太多太多，所以怎么写也写不光。何况蒋介石纵然死了，他的余孽依然狐假虎威、奉其木主，我们当然要劈掉他的牌位，死而不已。《史记》记伍子胥“掘楚平王墓，出其尸，鞭之三百，然后已。”其实，伍子...
017.猪猡纪.txt	59	正因为真相不过如此，我对“‘搞民主’的中国知识分子”，无所谓失望、对党外人士无所谓失望，他们不懂“信义”不足怪，不懂许多应有的道德品质也不足怪，只要他们在大方向上不太迷失，就不必苛求。古话说“贤者识其大者，不贤者识其小者”，我今下一歪解，该说“不贤者识其大者”，唯有对不贤者能识其大、其他他们的小把戏，也就不足道了。
018.闹衙纪.txt	7	我生平著作上百册，可是国民党查禁了九十六册，查禁法令，种类滋彰，或根据《台湾省戒严期间新闻纸杂志图书管制办法》、或根据《出版法》、或根据《戒严法》、或根据《台湾地区戒严时期出版物管制办法》……不但弄得我们眼花缭乱，连他们自己也眼花缭乱，尤其在下级执行人员执行时，更是眼花缭乱。就在这种眼花缭乱中，在几乎李敖作品每出必禁的...
018.闹衙纪.txt	9	在台北市政府被我罚过一元后，高雄市政府又被我逮到，也罚它一元。全部经过，比罚台北市政府还精彩。1985年4月15日，我出版了《我给我画帽子》一书上市，高雄方面，由盐埕区大仁路141号孙慧珍代为销售。不料到了6月27日，有警员王聪琰者，跑来查扣，并出具编号第039334号“高雄市政府取缔违法出版品录影节目带三联单”一纸，...
018.闹衙纪.txt	11	在台北市政府、高雄市政府连番被我逮到，相继被一罚再罚后，我的生意愈发昌隆了，运气真好，台中市政府也被我逮到了，并且精彩胜过南北合呢！故事是这样的：1987年6月22日，我接到妈妈张桂贞台中一中同事张佩华的快信，告诉我有军警宪及情治人员一大批，趁妈妈在国外探亲之时，在头一天找锁匠开锁，进入她在台中一中的宿舍，搬走大量书籍...
018.闹衙纪.txt	19	案经张桂贞上诉后，最高法院法官刘焕宇、孙森焱、曾桂香、林奇福、罗一宇判决，断定三法官判决错误，“率以扣押程序无暇疵为论断，并据以裁判，尚难谓合。”因而发回台湾高等法院台中分院。1989年5月3日起，这一案子更审。审了一年三个月，台中市长张子源也下台了，法定代理人换成了新市长林柏榕；打太极拳的法官林松虎也换了，最后由黄奠...
018.闹衙纪.txt	25	案子又上诉到最高法院，法官杨秉钺、罗建群、萧亨国、苏茂秋、许朝雄做了守法的判决，又发回来了。由台中高分院法官楚汝聪、陈有全、施茂林审理，我仍代张桂贞出庭。看我讲得头头是道，并当庭作弄证人鞠金蕾（鞠金蕾这时已由军事检察官退下来做律师了，皮一脱下来，人也变成好人了，他事先特别拜托我的律师张仁宁向我致意，表示怕我云云），法官...
018.闹衙纪.txt	47	一中一别后，流水四十年。四十年来，老弟走国民党路线，炙手可热；小兄走做叛徒路线，手足冰冷，一路备受打压。光从著书百余册、却有九十六种被查禁一事上，即可见打压之烈的一斑。五年七个月前，再过半个月就解严了，军方犹恶性不改、临门一脚，踢到老弟李师母张桂贞家大门。贵府助纣为虐，致贻讼累。现经最高法院迟来正义，判决贵府赔钱，请即...
018.闹衙纪.txt	53	三、禁止贵府人员再胡说八道，以饬官箴（如2月24日《民众日报》登：“台中市府新闻室主任李铭秋昨天表示……二年前李敖方面曾有意和解，只要求市府象征性编一点预算赔偿了事，但军方为了‘面子’不愿低头，因而继续诉讼”云云，事实上，“李敖方面”从无“有意和解”之事，想系贵府找台阶下，故捏造事实。如今贵府惨败，犹由新闻室主任胡说八...
019.宣淫纪.txt	7	我曾有名言是：“少年人关心大小、青年人关心长短、中年人关心硬软。——从对鸡巴的关心角度，可以看出人生境界。”作为从少年、青年走过来的人，我——自然关心过大小长短的问题，大体说来，我的尺寸是“中上”。我看过许多外国小电影，看到主角中有的真的“阳道壮伟”，令人歆羡，当然那是精挑细选出来的。中国小说《水浒传》中王婆以“驴”为...
019.宣淫纪.txt	37	爱是云烟过。
019.宣淫纪.txt	51	我曾有名言说：“心带给人痛苦，屌带给人快乐。神父的错误在用心去快乐用屌去痛苦，所以只有和尚同情他。”我是深信屌的快乐的，并且深信这种快乐要伴同着“太虚幻境”式的想象空间，才屌德圆满。在想象空间中，有时候有一部分甚至是暴力的——假装暴力的。这是由于人类本来就有许多原始的、潜在的欲望与意愿，这些愿望往往是反文明的、反社会的...
019.宣淫纪.txt	65	这三章哲理之诗，理中抒情，言志不如抒情，情之所在，虽风流云散、虽人琴俱杳，但在一念之转的刹那，碧海青天，却也快然无失。好景也长，只看你如何看待它。智者达者从不伤逝，“逝者如斯，而未尝往也。”只要你不以亡而亡，一切若亡的，都凌虚而实在。所以，我虽然年华老去、物是人非，但欢乐往事，却恍然如昨。我跟胡茵梦离婚后不久，认识了一...
019.宣淫纪.txt	117	从此，“小叶”进入遥远，我留有几张用“拍立得”自拍的摸她大腿的照片，尘封过后重看，又是“若亡而实在”。中国古书说“所过者化，所存者神”，化石正是过者的实体，而她的小乳房和大腿正是存者的虚幻。我并不认为我跟“小叶”的关系那么短暂是遗憾的，因为短暂本是爱情的重要条件。三十年前偶然看了一场电影，却是一场难得的有爱情哲理的电影...
019.宣淫纪.txt	119	在我这种变动不居的爱情方式里，我珍惜每一次相遇，并观察她们的大同小异，而有以思维。1981年我跟李明谨烛光晚餐后同去紫藤庐，认识了邻桌的“静美”，一个又安静又美丽的小女生，她一声不响，跟我有几夜风流，做爱时候，在卧室，她裸露全身，任我看遍；但在浴室，她却永远不让我看她出浴，对这种小异，我至今引为雅趣。事实上，我一生女朋...
019.宣淫纪.txt	125	在《史记》里，有公然记录“大阴人”（大生殖器的家伙）的故事，而不加删改；在《战国策》里，有公然记录“以其髀加妾之身”（非全身压住的性交姿势）的故事，也不加删改……可见我们的老祖宗并没像我们今天这样假道学。今天，以前进号召的我们，实在该努力返璞归真、实在该冲决网罗，建立我们的新词汇！
