file	line	context
003.我要继续给人看看病.txt	431	又如他说：“你们的思想都逃不掉后设历史学Metahistory的追踪。”按今日有实证派痛骂形而上学，却跟着希尔柏特之后高谈“数而上学”，或缺尔契之后高谈“逻辑后学”。如是英国柏林偶用Metahistory（可译史而上学，或史而后学）一词，其实此词与“历史哲学”“形式的历史哲学”“历史学论”“历史逻辑”同义。如是偶尔有一二实证派受此暗示，想建设“历史后学”，却说不出所以然。可以说，至今为止，并无什么Metahistory；我并且相信，除了“实质的历史哲学”“形式的历史哲学”“史学方法论”外，永远不会有什么Metahistory。
003.我要继续给人看看病.txt	433	这是何等奇论！胡秋原又叫胡石明；胡石明又叫胡秋原（按胡先生字石明）。名字不同，所指（what is designated）一也！因此，如果我们承认有胡秋原，就得承认有胡石明。若一方面承认有胡石明，但同时却坚持说：“永远不会有什么胡秋原！”这是何等滑稽的事！这又是何等天方夜谭式的“逻辑”！然而，胡先生却天才的“创造”了这种“逻辑”：他一方面说“其实（metahistory）此词与‘历史哲学’……同义。”同时又说：“永远不会有什么Metahistory。”只有胡秋原的天才加上胡石明的自信，才会“超越前进”出这种千古奇谈！以他这个样子的逻辑程度，怎样能够摸得着“希尔伯特”和“缺尔契”的影子！怎样配教训青年人“思考逻辑”！
003.我要继续给人看看病.txt	437	⑧关于胡先生所谓的“历史教育问题”，他攻击我下面这段话：
003.我要继续给人看看病.txt	439	日本没有孔子，可是何碍于他们的维新？韩国很少国粹，可是何碍于他们的新政？我们当年的藩属都跑到我们前面去了。
003.我要继续给人看看病.txt	445	第一、我说“日本没有孔子”，这话我真不知道“错”在哪里？日本若有孔子，孔德成那笔开支颇可观的公费早就不要我们小百姓负担了！胡先生不正面考证“孔子乘桴浮海扶桑论”，却跟我扯起日本“能造航空母舰”，我实在看不出“能造航空母舰”的日本就能造个孔子出来。所以胡先生虽然说了九行半毫不相干的话，却丝毫不能证明日本有孔子。
003.我要继续给人看看病.txt	449	第三、胡先生问：“日本几时做过中国藩属的呢？”胡先生欲知答案，请想想自己教训别人的话：——“读书，读书，读书！”请读《汉书-地理志》《后汉书-东夷传》《论衡-增儒篇》《三国志-魏志》《梁书-东夷传》《晋书·武帝纪》……再想想“汉委奴国王”印是谁送的？“亲魏倭王”的拓本是怎么来的？胡先生既劝别人“不可不由教科书入门”，他自己为什么还在门外头？胡先生该打开“遵照教育部修正课程标准”，适合“高级中学学生用”，孙正容编的《高中新本国史》，把里头“日本实为汉代的藩属国”十个字默写十遍，免得被人骂“东洋史的知识，不比高中学生高明”！
003.我要继续给人看看病.txt	451	⑨胡先生真是他们黄陂土话中所谓的“缠经人”。他把他不知道的，“不管是否必要，是否用得上，意义如何”，全部“缠”在一起，当做攻击别人的武器，没头没脑的乱打一番。例如他自己用了“矮小化”，却攻击我用“矮化”（dwarf）。他的解释是：“‘矮化’，乃在美俄二大‘巨人’出现后，形容欧洲自嘲之词。”这就是“缠经”的一例！其实此字早在19世纪的穆勒（John Stuart Mill）就用过（见Utilitarianism，Liberty and Representative Government页170）。我借他指出“矮化”人民的意思来指传统派“矮化”思想，深觉此字能用具体的写法道出抽象的意义。而胡先生读书不细心，最后又留下笑柄。他说：“这位年青（轻！）人读书是专弄玄虚而不求实际。”现在我有书为证，并且也领教了胡先生大言欺人的掼帽子战法，到底谁在“专弄玄虚”、谁在“不求实际”、谁在“信口开河”，如果胡先生真有“学问的良心”，他的“良心”会给他满意的答复！
003.我要继续给人看看病.txt	459	我们细想“四角不掩”“的话，便可知道我们古代的哲人把地圆看作当然的事情了。因此地圆，所以天圆。若使地方，天便方了！这是这句话的解释。不然，我想古人绝不会用这样童稚的辩词来说明地的不方的。
003.我要继续给人看看病.txt	465	学问之事，如谓有病，只有一种，即“强不知以为知”。老子曰，“不知而知，病也；圣人不病，以其病病”是也。假使如此，假使我所指出的不误，李敖君的病可严重极了。
003.我要继续给人看看病.txt	467	胡先生写这段话，绝没想到假使不如此，假使他所指出的误了，该怎办？此段引用《老子》的话，胡先生若能在《道德经》中找出来，我请客。《老子》书中只有：
003.我要继续给人看看病.txt	471	此乃真正的“老子”！真正我们李家老子的原装货！绝不是胡先生家里的冒牌老子！胡先生这样代老子乱“曰”，我还能说什么吗？我只好套他的话而说：
003.我要继续给人看看病.txt	473	由此可见胡秋原之所谓老子，不是老子，只是他的幻想。这不是他的过错。这是我们国文教育的责任。
003.我要继续给人看看病.txt	475	胡先生在天马起飞前被老子绊了一跤，很难为情，只好再大言一番以为烟幕。他的大言是“抖搂哲学”：
003.我要继续给人看看病.txt	477	龚定盦也说过了：“九州生气恃风雷，万里齐喑究可哀。我劝天公重抖搂，不拘一格降人才！”但天公不会抖搂的，还是五万万人各自抖搂。超越前进之意，即是希望人人抖搂。
003.我要继续给人看看病.txt	479	“人人抖搂”关乎胡先生的根本思想（超越前进），所以不能轻轻放过。胡先生所引龚定盦的诗不知“在哪一本书上抄来的”？因为龚某人压根儿就没“抖搂”过！在《定盫文集》（涵芬楼影印同治刊本）的续集中，可以看到他的原句是“我劝天公重抖擞”（《已亥杂诗三百十五首》）。胡先生不知“搂”该是“擞”，也许把“擞”硬认成“搂”，且在文中连“搂”了四次，一方面可证其热情奔放，一方面可证手民无罪。所以，我只好把胡先生骂我的话替他重温一次：
003.我要继续给人看看病.txt	483	答案有两个，请胡先生自己去挑吧！他若不挑，我就要怀疑他是在哪个学校学“国文”的了！（至于他抄错《论语-泰伯篇》，引错《塑泥歌》，用错“宁馨儿”，歌颂“倭寇”……这些“泡沫问题”我一概懒得答他了，让他陶醉去吧！）
003.我要继续给人看看病.txt	489	〔说明〕这块空白，我请胡先生的读者去评分。评分的标准是胡先生所引用的梁启超的“规则”：
004.敬答吴心柳先生.txt	11	我非常赞同你指出的“成为把柄”的话。现在本是一个帽子乱飞的时代，一些30年代的文人们，天天想编织几顶大帽子朝人头上戴；不仅此也，他们甚至摘下他们过去的旧帽子朝人脑袋上丢。他们的惯技是抓你文章中的一个词儿，加上个字头或字尾（尤其是爱加ism），做成“把柄”。然后不谈你文章中的深意，就到处宣传起来：例如我文章中提到“梅毒”，他们就说我提倡“梅毒主义”；我提到“太保”，他们就说我是“文化太保”；我提到“周树人”，他们就说我“想当鲁迅二世”，这种无聊的行径，就正是你所说的“难堪的技术犯规”。
004.敬答吴心柳先生.txt	13	他们另一个法宝是抬出“这青年”“这孩子”来跟李敖连在一起。因为李敖是“青年”、是“孩子”，所以是“儿戏”是“童言”，并且“胜之不武”。虽然“胜之不武”，他们跟我斗起来却不遗余力：胡秋原的几淌长篇骂我；郑学稼一连骂我六个月，叶青发行的杂志连骂我十三期，其他还有“从良”后的内幕杂志、港台两地的有背景的刊物，以及可发表他们私人信件的晚报……总之，能使的法宝他们都使出来了。前些时候我看到叶青骂我的文字，说我李敖该“回到大学历史系去再读几年”，我看了真忍不住要笑。我心里想道：“我在历史系只念了四年，他们就吃不消了，就要这样围攻我了。我若‘再读几年’，他们更要焦头烂额了！”
004.敬答吴心柳先生.txt	31	他们有的骂我的“令尊堂”；有的造谣说我写文章是“有传授的”，并且跟我有“深厚的世交关系”的胡适之“鼓励”我“骂人”；有的预言“打手”李敖将“首先滚入粪坑之内”；有的说有人“抹干”我的“眼泪”，给我“糖果”；有的说我“恶毒已极，下流之至”；有的说我跟陈序经“穿着一条裤子”；有的说我是“拿人家的苍蝇当螃蟹吃的叫化子”、是“小丑”、是“奴下奴”；有人说我得到“一个教育机关、一个学术机关”和“一个后勤机关”“不断集会”的支持；最后，有的漂亮的太太亲自出马，骂了我一顿，并且声言要打我的耳光。
004.敬答吴心柳先生.txt	37	至于谈得细一点，首先就涉及到西化的起脚点的问题，在这一问题上，我觉得我们该从基本观念上一古脑儿丢掉任何农业社会的ideology。此“障”能除，其他一切不难。因为在实际上，我们国家已朝西化路上走——虽然走得太慢。试看看高等学术机构：大学中六个学院，理、工、农、医早已没“东方”的影子（园艺系的一点东方庭园的图案与中医学院等等都不足道）！法学院中除了一点政治思想史、一点法制史、一点等因奉此的应用文外，再也找不到“国粹”或“国渣”的影儿！文学院算是“东方文化”的逋逃薮，外文与考古系是西化了的，中文、历史、哲学三系则纯是乌烟瘴气，看不到几分新思潮。除了极少数有新头脑的教授外，其他教授只能说是“陈货出清”式的大甩卖！
004.敬答吴心柳先生.txt	75	当然，“立界”绝非易事，事实上，今天的东方不管你反对与否，也正在不停的“西化”之中。在台湾，没有人再以为啤酒、香烟、电影、西装，为西方“文明”了；但在日本，连歌剧、基督教（所谓“小群”的）、原子炉、军刀机都以为是他们自己的了。我们局外人就是想知道在史学家心目中，中国人应该如何丢掉那块“沿袭之饼”（The Cake of Custom），而借模拟、消化，去创造一个新的文化个体而已。
005.“文化太保”谈梅毒.txt	11	大约在白里欧写这本文献前四百年，欧洲大陆上有了梅毒。梅毒从哪儿来的已不可详考，但是哥伦布航海前，在欧洲文献中找不到有关梅毒的纪录。所以合理的证据是：梅毒是从哥伦布的水手身上传回去的，最早是从古巴—海地传到西班牙。由美洲传到欧洲，再由欧洲传到亚洲，正好逆着麦哲伦的航线绕过来，这也可算是新大陆的居民对船坚炮利的文明的一种回敬，正所谓civilization is syphilization（文明即梅毒）。
005.“文化太保”谈梅毒.txt	15	在1505年以前，中国书籍中，没有关于梅毒的记载，有人以为司马相如传中的“消渴”③、李白诗中的“花柳”④、孙思邈医书中的“恶疮”⑤，都是古代有梅毒的明证。其实这些都是穿凿附会，梅毒根本是舶来品，是道道地地的洋鬼货。
005.“文化太保”谈梅毒.txt	27	〔明孝宗〕弘治末年，民间患恶疮，自广东人始。吴人不识，呼为广疮。又以其形似，谓之杨梅疮。若病人血虚者，服轻粉重剂，致生结毒，鼻烂足穿，遂成痼疾，终身不愈云。
005.“文化太保”谈梅毒.txt	35	杨梅疮，古方不载，亦无病者。近时起于岭表，传及四方。盖岭表风土卑炎，岚瘴薰蒸，饮啖辛热，男女淫猥，湿热之邪，积蓄既深，发为毒疮，遂致互传染。自南而北，遂及海宇云。
005.“文化太保”谈梅毒.txt	97	这个高调儿非常动听，它符合中国人的中庸气质，也接近中国人的大团圆思想，这个高调就是文化的选择论。
005.“文化太保”谈梅毒.txt	103	但在事实上能行得通吗？事实的发展能照我们的文化导演们来指挥吗？事实上如果行得通，我想我们前一辈的文化导演们，绝不会把“梅毒”选进来！由此可见，“取长舍短”的好梦也只是好梦而已，曲终梦回之日，却是梅毒满身之时，“择善而从”云云，岂不是空话吗？
005.“文化太保”谈梅毒.txt	109	听到他们这样骂我，我笑了。我笑就拿“文化太保”四个字来说，这就是一个被“西化”了的专有名词：“文化”二字在中国古书里，本是相对于“武功”的一种狭义解释⑧；而“太保”两字，本来是一种官名或师巫⑨。换句话说，这两个词汇在现代化的潮流里，已完全失掉它们的原始意义，“文化”已变成拉丁文cultus、德文kultur、英法文culture的意译；“太保”已变成德国纳粹Gestapo（盖世太保）的音转。可见在不知不觉间，在西方文化的冲击下，小小的一两个词汇都要受到洗礼，我不信还有什么高调，能挡得住那江河浩荡的西潮！
005.“文化太保”谈梅毒.txt	125	③见《汉书·司马相如传》，其实消渴乃今日的糖尿病。参看《医胜》引王世懋《二酉委谭》。
005.“文化太保”谈梅毒.txt	127	④李白《流夜郎赠辛判官诗）：“昔在长安醉花柳，五侯七贵同杯酒。”此诗中“花柳”乃指花街柳巷。“花柳”当病名来用始自日本人。
005.“文化太保”谈梅毒.txt	135	⑧《说苑·指武》：“凡武之兴，为不服也；文化不改，然后加诛。”王融《三月三日曲水诗序》：“设神理以景俗；敷文化以柔远。”束皙《补亡诗》：“文化内辑，武功外悠。”
005.“文化太保”谈梅毒.txt	137	⑨《书经·周官》：“立太师、太傅、太保，兹唯三公。”《汉书·百官公卿表》：“太师、太傅、太保，是为三公。”又《姚氏纪事编》：“康熙二十五年（1686）三月上谕：‘严禁五圣庙，革除太保。’”
005.“文化太保”谈梅毒.txt	157	至于西化可否选择问题，自是见仁见智，一时似乎难获结论，但正如先生所指出我们老祖宗善于内法外儒、夜行采纳之类，现在我们的“老前辈”本领也不小：当此国破家亡的时候，他们可以选择人家殖民地住下，享受人家的法律保护、人权保障、言论自由；然后，拿美援、办书院、接受殖民地大学的荣誉博士学位，一面放言高论传统道说国史之重要，慨叹于人心之不古，“中华民族花果飘零”，一面可以纳女学生做姨太太，还可以用美援送她去美国留学，这种选择，真深得中体西用之妙呢，你能说他们不是圣之时者么？西化应全盘，还是选择，真是难说，先生以为如何？
006.论“处女膜整形”.txt	3	打开报纸，常常可以看到两种奇妙的广告：一种是“警告逃妻”；一种就是“处女膜整形”。所谓“处女膜整形”，只是这一类广告的通称。它的表达法有多种，比如：
006.论“处女膜整形”.txt	31	所谓“处女膜主义”，用抽象的字眼，就是“处女主义”。“处女”，照传统说法，它的定义该是指没跟男人性交过的女人。这个定义，除了对耶稣的妈妈不适用外，按说是“放之四海而皆准”的。真正的麻烦出在对“处女”的鉴定上面，传统的鉴定办法很简单：只是看处女膜破不破、出血不出血，不破身不出血的，就被看做非处女。反之，就是“守礼谨严之处子也”！
006.论“处女膜整形”.txt	35	直隶永平府某县，其地闺范极严。凡女子初嫁，母家必使侦探。成婚之次日，夫家鼓乐喧阗，贺客杂沓，则大喜；若是日阗然，则女家为之丧气，女之留否，唯夫家为政，不敢与争矣！积习相传如此，虽其意固善，然亦敝俗也。有王姓，嫁女于李氏。却扇之夕，李以新妇貌陋嫌之。次日托言非处子，不举乐，仍呼媒妁送归母家。女幼失母，随其嫂以居，嫂知小姑无他，乃问昨夜洞房事，则固未合欢也。嫂曰：“然则安知其不贞欤？”力言于翁，使翁讼于官。官命验之，果守礼谨严之处子也！乃判李姓仍以鼓乐迎归①。
006.论“处女膜整形”.txt	41	由此可见，“处女”与“非处女”之分，端在一“膜”耳！一“膜”之存否，端在“落红”“流丹”耳！这种看法本是毫无生理常识的皮“膜”之见，因为用处女膜来做贞节的证明（anevidence of virginity），是大有问题的。处女膜的存在或不存在、大小与厚薄，根本是因人而异的。跌跤、碰伤、意外、手淫等等缘故，就可以使某些女人的处女膜破裂；在另一方面，生理上的因人而异，甚至在妓女身上还有处女膜！（见英国Havelock Ellis“Psychology of Sex”中The Nature of the Sexual Impulse一节。中国医典上所谓的“五不女”——螺、纹、鼓、角、脉，其中就包括了“石女”或“实女”，当然属于处女膜的变异。）
006.论“处女膜整形”.txt	45	一、某家女，偶与邻少聚语，族伯遇之。数日后过伯家，伯忆前事，训以男女有别，应自避嫌。女闻而默然。次日，偕伯母晨妆对镜，故插酒疵令（处女膜）破，滴血水中，凝如珠，佯诧曰：“血入水不散，何也？”伯母曰：“汝（处）女身，应如是。”女颔之。盖以释前疑耳。——亦智矣哉！（卷一）
006.论“处女膜整形”.txt	65	“泛处女主义”，是我造的一专有名词，顺便造个英文字，那该是pan－virgin－hood。“泛处女主义”可说是“处女膜主义”的抽象扩大与建构化。换句话说，它是由“处女膜主义”繁衍出来的一套新的意识形态。它的类型可归纳为五种：
006.论“处女膜整形”.txt	93	还有一种有意不死的，最好的例子是唐朝的歌姬关盼盼。盼盼是张建封的姨太太，建封死后，她在燕子楼中独居守志，凡十余年。莫名其妙的白居易讽刺她“一朝身去不相随”，不肯殉情。她解释道：“妾非不能死，恐千载之下，以我公重色，有从死之妾，是玷我公清范也！”既然白乐天先生说了风凉话，那就死好了！于是她绝食十天，死翘翘了！
006.论“处女膜整形”.txt	101	阿毛，你怎么这样的糊涂？我自从得了吴家那孩子的死信，就拿定主意叫你殉节。又叫你娘苦口劝你走这条路，成就你一生名节，做个百世流芳的贞烈女子。又帮你打算叫你绝粒。我为什么这样办呢？因为上吊服毒跳井那些办法，都非自己动手不可，你是个十四岁的孩子，如何能够办到的？我因为这件事情，很费了踌躇，后来还是你大舅来，才替我想出这个法子，叫你坐在屋里从从容容的绝粒而死。这样殉节，要算天底下第一种有体面的事，祖宗的面子都添许多的光彩，你老子娘沾你的光，更不用说了。你要明白，这样的做法，不是逼迫你，实在是成全你。你不懂得我成全你的意思，反要怨我，真真是不懂事极了！
006.论“处女膜整形”.txt	113	……氏年十六，夫年十九，尚未行合卺之礼，不幸夫殇，氏悲伤数日，痛不欲生……然以双亲在堂，不敢过哀。人咸称其孝。氏母念其青年，值归宁时，欲再卜于飞。氏闻之，大恸，不辞而归。咸丰十一年戴逆之乱，盗贼蜂起，闯入氏家，有轻薄者挑以戏语，氏峻容拒之。贼中有知其贞节者，喝之退。后轻薄者旋与人交战，甫开阵，即为铳中毙（俗谓之中头门铳），人咸谓侮贞妇所致。自是群贼相戒，不敢入其门，一家免受骚扰。天之相贞妇也，不亦厚哉！光绪二十年，沙连绅士陈上治、陈次仁等保举请奖，蒙准入彰化节孝祠。其后云林县谢寿泉亦表其闾。
006.论“处女膜整形”.txt	119	贡氏某处人，嫁郡诸生某，某某地中名士。贡助之方成学，顾婴疾且死，执贡手曰：“吾不能偕子以室矣！欲待子以穴，得乎？”贡泣曰：“幸而更举案以从，妾之愿也，即不讳，妾有把巾握帚，为君除棺中埃耳！不待我以穴，将何为？”某遂瞑。贡则抚其所遗孤女以居，未几，女亦死。母怜之，则来相觇慰曰：“一婴鬟不能有，而欲孑以终身，可乎？”贡则复泣曰：“良人谷而不后，天也；若守节则人耳！”乃剪发以誓。母数迎之，偶为一归……阅四十乃死，盖年六十矣③！
006.论“处女膜整形”.txt	129	年十四适同郡环生，生故疾病，成礼十六日而卒，夫人虽幼，居丧事舅姑孝谨如成人。已而其舅又卒，为之斩衰、蔬食、诵佛经，无复更嫁意。于是其母与诸昆弟率亲族数十人即环馆，夺之，曰：“若十四而适人，十六日而夫死，为夫之丧三年，舅之丧又三年，若为人妇，亦至矣！又不欲更嫁，无迺过乎？且环父子俱止嗣，若虽欲守志，将谁与居？”夫人悲哀，迫不得已，遂去环氏。一年而归徐君……俄而〔徐〕君病且殆，夫人曰：“身践二庭，女子之辱也！矧又如此．生复何聊？吾其决矣！”因不食，潜使一媪市砒霜……徐君没二日，而夫人亦卒矣……年三十九。
006.论“处女膜整形”.txt	135	例如十个月前，招商局海张轮失事，三副殉职了，他的太太却服毒自杀。报上立刻冒出了旧道德的词汇，说是“痛夫遇难，贞妇殉节”，接着就来了读者投书，1962年11月8日的台北《征信新闻》上，居然发布了这样的“读者之声”：
006.论“处女膜整形”.txt	139	顷读16日贵报惊悉沉没海张轮三副祁英遗嫡祁陈云利女士因痛念亡夫，竟放弃三十余万恤金不领，自杀殉夫，遗书三封充满着爱亡夫、爱国家、爱社会孤儿的情意，表现了崇高的伦理道德，为妇女留下不朽典范，本人与祁君夫妇并无一面之识，但对祁陈云利此种烈女节妇伟大的表现，致无上的敬佩，当此人心不古世风日下，政府表扬好人好事不遗余力，为转移社会风气发扬固有伦理道德计，谨请贵报转请社会人士及中华民俗改进会，洽请招商局将祁妇应领三十万恤金，在高雄基隆两港口公园内建一烈女节妇纪念碑，表扬祁妇忠贞亮节永垂不朽。
006.论“处女膜整形”.txt	141	这就是我所谓的“精神国粹”的“间歇性发作”。因为祁太太的自杀，是基于她的感情和信念，她为这种感情和信念轻生，不管有无必要，对她个人总归还是一种解脱方式。但是这时候出来几个腐儒，认为“贞烈足式”“不朽典范”“忠贞亮节”，而要“建碑以宏社教”“发扬固有伦理道德”、表扬“烈女节妇”，这就是胡闹了！因为现代化“伦理道德”“好人好事”的典范，已不是“自杀殉夫”时代的标准了，一个不肯“自杀殉夫”的女人，既不碍其“伦理道德”，也不伤其“好人好事”，换句话说，“伦理道德”与“好人好事”并不以“自杀殉夫”为要件，而一个现代化政府，正应当“转移社会风气”，要使它“人心不古”。“人心不古”才能“世风日‘上’”，才能没有无谓的愚忠愚孝愚贞愚节，才能走向理智的爱国主义、合理的男女平权思想，以及人道而不野蛮的性观念。只有那样，我们的五千年礼义之邦才不会再有“桀犬吠尧”的现象、不会再有讨姨太太的现象、不会再有新时代的“阿毛”和新时代的“王三姑娘”！
006.论“处女膜整形”.txt	147	按照中外的传统，一个女人不论未婚已婚，如果不幸被人强奸，她最该走的一条路，就是所谓“羞忿自杀”。
006.论“处女膜整形”.txt	149	在第二卷第三期（五十九号）《文星》里，有十三幅“路克丽斯之被辱”（The Rape of Lucrece）的画页，介绍莎士比亚那首一千八百五十五行的叙事诗，讲到路克丽斯被强奸后，她在丈夫面前用刀自杀：
006.论“处女膜整形”.txt	155	“左手的缪思”余光中先生的传神译诗是：
006.论“处女膜整形”.txt	195	这种可叹的条例，在中国历史里，只不过是沧海一粟、大千一尘而已。它的流风余韵，直到民国初年还未停止。民国初年有所谓“褒扬条例”，规定妇女“强暴不从致死或羞忿自尽”者，其子孙亲族邻里均可具请地方行政官报请上级长官转报内务部转报内务总长转报国务总理转报大总统，再由大总统亲自题字匾额之上，并颁金银褒章。只是建坊立碑等事，因为民国“进步”了，所以只好由家族自行料理。这种“进步”，也许正是促成“世风日下”、“女教式微”的主要原因吧？
006.论“处女膜整形”.txt	205	三、民国二十六年，日本鬼子侵入南京，由军阀谷寿夫率领的第六师团，演出了“南京大屠杀案”。据外侨所组织的国际委员会的统计，光在二十六年12月16、17两天，中国妇女被日本兵强奸、轮奸的，就已超过一千人以上。在这我们永不该忘记的民族血仇中，曾有不少中国妇女因之自杀。（如《南京大屠杀案主犯谷寿夫判词全文》中，就有“在中华门外土城头，有少女三人，因遭日军强奸，羞愤投江自尽”的纪录。这种血债，竟被我们这“宽宏大量”的民族“健忘”了！）
006.论“处女膜整形”.txt	211	上面随手举出的例子，都是所谓“羞忿自尽”的遗风。尤其最后一个例子，在李幼冬自杀后，我正在大学里读书，一连好几天睡不好，我深深觉得：传统的观念真是害死人！这完完全全是被观念害死的！在她死后，我遍读报纸杂志中的评论文字，竟找不到一篇观念清楚的文字来大声疾呼：李幼冬丝毫没有自杀的必要！大家都相信那件暴行可以使她“蒙受不洁”，使她“清白被污”，使她值得“羞”、值得“无颜见人”。传统观念如此，无怪乎李幼冬也要“以手遮脸或是低头疾走”了，最后只好“以一死来剖白她的清白与无邪”了！
006.论“处女膜整形”.txt	247	可是后来听说陈素卿在死前有过性关系，于是傅斯年又大呼上当了！再也不提“葬陈女士于山水清幽之所、尘嚣不染之间”了！其实，依我李大炮看来，傅大炮们大可不必如此，他们做对了，并未上当。因为陈素卿的“感人之深”，绝不以是否“处女”为要件。一个人能为情死，不管有无必要，就“伟大”言之，已经够了。换句话说：“处女”而死，固然“殉赤子之灵心”，但“非处女”而死，又何尝不是“殉赤子之灵心”？并且大人者不失其赤子之心，可能还“犹若有胜焉”呢！傅大炮们之所以一念不开，大呼上当，毛病出在他们的知识只知其一不知其二——他们只知道歌颂情死，却不知道情死之伟大与否根本与处女与否是两码事。结果他们自找烦恼——被“处女膜”绊了一跤！由此可见，他们当时的为德不卒，实在和中国传统中泛滥的处女癖有密切关系。
006.论“处女膜整形”.txt	251	〔明宣宗〕宣德中，曹文忠公鼐，以岁贡授学正，改泰和典史。因捕盗，获一女于驿亭。甚美。意欲就公。公奋然曰：“处子可犯乎！”取片纸，书“曹鼐不可”四字焚之。天明，召其母家领回。后大廷对策，忽飘一纸堕几前，有“曹鼐不可”四字，于是文思沛然，以状元及第。
006.论“处女膜整形”.txt	257	一、胡天游《女李三传》中记李三替父亲报仇，使仇人死在监狱里。可是仇人家里恨她，造她谣言，说她曾被人强奸。有一个公子，知道这是谣言，想娶她，她不肯。最后以“名为人垢”，乃自己把自己绞死了——这是“泛处女主义”的中毒。
006.论“处女膜整形”.txt	267	六、袁孟纯《书袁芝瑛事》（重庆《国民公报》国民文苑第四〇二期）记袁芝瑛“年二十有几，丧母，犹未嫁也。父娶后母，年少于芝瑛，芝瑛事之失礼。一日，后母言其不贞，芝瑛面赪，口呐呐不能自辩。退而告其祖母曰：‘儿无复以面目见人矣！’其夕遂自尽死。乌虖，芝瑛可谓知耻矣……一言之辱，以死白其志……芝瑛固知节之重于身也！乌虖烈矣！”——这更是大中特中了“泛处女主义”的流毒了！
006.论“处女膜整形”.txt	331	①参看陶宗仪《辍耕录》卷二十八《如梦令》：“一人娶妻无元，袁可潜赠之《如梦令》云：‘今夜盛排筵宴，准拟寻芳一遍。春去已多时，问甚红深红浅？不见不见，还你一方白绢。’”白绢就是用来沾“元红”的，没有“元红”，就要被词客嘲笑。
006.论“处女膜整形”.txt	333	②参看《金史》卷八十二《萧仲恭传》。萧仲恭的儿子萧珙，是礼部侍郎，一女孩子名耶律弥勒，是萧珙的小姨子，金朝的海陵帝要把她纳为妃，“使珙自汴取之，还过燕，是时仲恭为燕京留守，见弥勒身形不类处子，窃忧之曰：‘上多猜疑，珙其祸及矣！’”弥勒入宫，海陵帝一试，果然大发雷霆，半夜三更就把萧珙找来，大骂一顿，并且立刻撤职，最后还是把他杀了。
006.论“处女膜整形”.txt	353	万吨级轮船“海张”号在澎海失事，船与人全无踪影，是近年来最意外的大海难事件。而其尾声的摇曳亦极尽哀伤：那是该轮三副祁英之妻陈云利于招商局发放抚恤金之日，本月15日早晨服安眠药自尽殉夫。曾有遗书述其志节。
006.论“处女膜整形”.txt	359	我们当然不赞同“自杀”作为解脱人生愁苦的手段，亦无意鼓励妇人殉节，更非有憾于夫死而不守志者，但却深深认为像祁夫人的这种志行，应足千秋，诚宜共致褒颂，断不可以“愚”视之。应知：古今中外多少仁人志士，其取义成仁，皆发端于这一“愚”字。此所谓“愚”，实便是“至情至性”。至于自以为聪明之辈，节与品、守与为，固都不萦于怀；生死义利的关头，更难期其无违于道了。此亦所以人人都知道“人生自古谁无死”，却自古便有“艰难唯一死”之叹了！
007.中国思想趋向的一个答案.txt	23	几年来，我以一个关心中国思想趋势的人的身份，很想给这个新的答案求得解答。在白天、在深夜，在活着的中国人的嘴上、在死去的中国人的书里，我练习呼吸中国人所呼吸的空气——一种令人窒息的空气。呼吸的结果，我发现这种空气里的“二氧化碳”，已经超出了百分之四的比例。换句话说，空气中所以有这么多的害人的“二氧化碳”，因为它们不是新鲜的，是被两千五百年来的人呼了又吸、吸了又呼过的。于是，我才恍然大悟——两千五百年后的中国人，呼吸着两千五百年前“孔子时代的空气”，这怎么能够生活？怎么能够不糟糕？
007.中国思想趋向的一个答案.txt	25	我这里写“孔子时代的空气”，我的心情是不痛快的。因为在我看来，中国的文献典籍，不要说有二十五万三千种，就便是有五十万六千种，它的主流，也不过是以孔子的呼吸为呼吸的。如果一定要分出些大同小异，我认为有三个系统足可以囊括了：
007.中国思想趋向的一个答案.txt	29	“泛孔系统”是中国思想的“正宗”，它的特点当然是“子曰”“诗云”“圣人言”的逻辑。在这个系统里面，一个人，不论说话、放屁、写文章，都要先顶上孔子的帽子才开始。因为只有这样，才能如方东树所说的，“得圣人之真”。于是，你戴着孔子制帽厂的帽子骂我，我也戴着孔子制帽厂的帽子骂你，闹做一团，大家都咬定自己说的才是真正的“圣人之真”。
007.中国思想趋向的一个答案.txt	31	事实上，孟子口里的“性”，并不是孔子口里的“性”；程颢口里的“仁”，也不是孔子口里的“仁”；康长素（有为）口里的“素王”，更不该属于孔子的——孔子生前死后都整天吃荤，哪里还是什么“素王”？康长素自己“长素”，才真正是“素王”。
007.中国思想趋向的一个答案.txt	33	所以，“圣人之真”云云，早就在中国人的脑袋里打了转，大家都分别来了一番加工或改造，故同一个孔子，刘邦可以利用，董仲舒也可以利用，其他的人自然也可以利用。
007.中国思想趋向的一个答案.txt	35	所以，真正的“圣人之真”，甚至可能不是一万一千七百零五个字的《论语》，当然更可能不是《中庸》《大学》了。可是谁能想到，光在《大学》中的一个抽象名词——“格物”，就聚讼纷纷，有七十多种说法。请看“圣人之真”，“真”在哪儿？
