file	line	text
009.高华德·国民党·海盗.txt	147	民国八年（1919）4月22日，上海总商会致函上海商务印书馆，全文说：
009.高华德·国民党·海盗.txt	157	复查前清宣统三年二月，美国经恩公司在上海会审公廨控告敝馆翻印该公司书籍，经上海书业商会呈请外务部、学部、农工商部，并奉农工商部批示：“据呈称商务印书馆翻印美国经恩公司出版之《欧洲通史》，美总领事误认版权，函请江海关道禁勿再售，恳本部设法维持等语。查此案关系国际版权，既经呈明外务部、学部，仰即静候办理可也。同时复由上海道照录是年七月十七日外务部函开：本月初六日美卫署使到署面称：上海商务印书馆将美国人所著之书，翻印一百余部，在中国售卖，著作人暨原印各书局，不能分利，颇觉吃亏，似应设法保全权利。当经答以按照条约，凡为中国特著之书，方能禁止翻印，其非为中国特著者，约章并无禁止翻印之条，该馆所翻印之书，是否特为中国著作？伊云：各书虽非为中国著作，然均系中国可用之书，如任听华商翻印，致伤作者权利，未免稍欠公允，可否请贵部饬令沪道，转饬该书馆与原印各书局，订一妥善办法，俾彼此可得翻印之益？答以此系商业，本部碍难电饬沪道设法办理。贵国著书人等，若自以为理直，尽可赴公堂诉讼。伊云：前因《史记》一书，曾与该书馆涉讼，未能得直，最好由贵部转饬沪道，饬令印书馆斟酌一公允办法。答以贵大臣既谆谆来说，可令本部丞参作一私函，将贵大臣之意，告知沪道，唯不能作为公事，各等语。查此案本部于本年三月间，接准英使来照，称驻沪美领不以会审公堂所判断为然，已将案详情驻京美使核办等因，当经本部驳复在案。兹美署使面请各节，本部亦已据约辩驳：唯该使既以彼此妥订办法为言，应由导处转嘱原告及原印各书局，并商务印书馆自行妥商，以期和平了结。相应抄录英使往返照会，函请查照办理。”
009.高华德·国民党·海盗.txt	159	并附抄外务部是年五月二十一日复英国驻京公使照会，内开：“宣统三年五月十二日，接准照称近有英商伊文思书馆赴会审衙门，控告上海商务印书馆窃印美国之有名史书一册，与原版丝毫不爽，售价较原书之半。会审委员竟谓并非光绪二十九年美国商约第十一款所载，专备中国人民所用之书籍，不肯判断。该书馆不但窃印美国书籍，至将英国书籍一律窃印，减价售卖，请转饬沪道详查，出示禁止等因。查光绪二十九年中美商约第十一款载：凡专备中国人民所用之书籍地图印件镌件者，或译成华文书籍，系经美国人所著或为美国之物业者，由中国政府极力保护，俾在中国境内印售，此种书籍之专刊，除以上所指各书籍，不准翻印外，其余均不得享此版权之利益云云。上海商务印书馆所印之美国史书，并各种教科书，其原书本非专备中国人民之用，即不在条约不准翻印之列。该馆此举，确为普及教育起见，诚如来照所谓善举者，意非专在攘利。且中国未入版权同盟，商家翻印书籍，既非有违条约，自属无凭禁止，相因照复贵大臣查照等因。”
009.高华德·国民党·海盗.txt	169	商务印书馆这件呈文送上以后，5月15日，教育部批说：“呈悉，已据情转咨外交部核查办理。此批。”5月24日，农商部第646号批说：“呈悉，业经本部据情咨行内务部、外交部核办，合行批示遵照，此批。”6月9日，农商部第705号批说：“前据呈称洋商朦请版权，恳转咨据约驳拒一案，当经本部据情咨请外交部核办，并批示在案。兹准复称：此事现尚未准美使来部提及，除俟美使提议再行核办外，请查照等因。合行批示遵照，此批。”
009.高华德·国民党·海盗.txt	177	敝会复查前清宣统三年二月美国经恩公司在上海会审公廨控告商务印书馆翻印该公司书籍，经敝会呈请外务部、学部、农工商部据约保护，并奉农工商部批示：据呈称商务印书馆翻印美国经恩公司出版之《欧洲通史》，美总领事误认版权，函请江海关道禁勿再售，吁恳本部设法维持等语。查此案关系国际版权，既经呈明外务、学部，仰即静候办理可也。
009.高华德·国民党·海盗.txt	181	又查民国二年6月，因美国驻京公使要求我国加入万国版权同盟，经敝会以阻碍教育及工商事业，恳请驳拒，具呈大部暨农商、外交部。是年7月2日，奉大部批：据呈已悉，查中美续订商约第十一款曾允许美国人享有版权，此在前清订约轻于允许，业已无可更改；至美国要求吾国加入版权同盟一节，如果实有其事，诚如来呈所云：吾国现今教育及工商事业大有影响，仰候函询外交部查核可也。同月3日，又奉大部、工商部批：据呈美国要求加入版权同盟，请咨移驳拒等情，已抄录原呈函请外交部查核办理矣，等因。
009.高华德·国民党·海盗.txt	185	上海书业商会这件呈文送上以后，5月15日，教育部批说：“呈悉，已据情转咨外交部核办矣，此批。”6月24日，农商部第647号批说：“呈悉，业经本部据情咨行内务部、外交部核办，合行批示遵照，此批。”6月6日，农商部第706号批说：“前据呈称洋商朦请版权，恳转咨据约驳拒一案，当经本部据情咨请外交部核办，并批示在案；兹准复称：此事现尚未准美使来部提及，除俟美使提议再行核办外，请查照等因。合行批示遵照，此批。”
009.高华德·国民党·海盗.txt	203	1960年，美国的国会议员，忘了他们有过盗印《大英百科全书》的老祖宗，而居然施展压力，以政治方法，干涉起中国人盗印《大英百科全书》的时候，国民党的大官人，居然也“俯允所请”，大加查扣——非法的查扣，闹得天翻地覆。事情过后，大官人为了保护老美，居然同意了把《大英百科全书》予以注册，变成了今天“政院通知主管机关从严处理”的张本，和他们可以公然登报警告的根源。这真太可悲了！
009.高华德·国民党·海盗.txt	205	但是，反看清朝政府呢，他们却坚持拒绝做出同意注册的决定！1903年（光绪二十九年）的《中美续议通商行船条约》第十一款，明说只“允许凡专备为中国人民所用之书籍地图印件镌件者，或译成华文之书籍，系经美国人民所著作，或为美国人民之物业者，由中国政府援照所允保护商标之办法及章程，极力保护十年，以注册之日为始。……其余均不得享此版权之利益”。《大英百科全书》的编印，显然不是“专备为中国人民所用”的，自然不能予以注册，这不是太明白太明白的爱国常识吗？
009.高华德·国民党·海盗.txt	207	谁想得到：在国民党准许《大英百科全书》登记后，又接二连三的为洋大人大开方便之门，并且变本加厉，干涉、查抄之不足，还一再关起人、判起罪来。这不但可悲，并且是一种穷途末路、倒行逆施的可悲；不但可悲，并且可耻，好笑了！
009.高华德·国民党·海盗.txt	211	①1981年4月30日《联合报》有这样的新闻：
009.高华德·国民党·海盗.txt	217	这位货币经济学芝加哥学派的领导者，去年与其夫人罗丝合著一本《选择的自由》，不仅得到当时总统候选人里根的极力称赞，且列名全美非小说类畅销书，前后将近一年。这本书，在美国售价将近十美元。近半年来，在我国不仅陆续有三种中译本出现，连英文盗印本都有，而且英文盗印本才卖新台币一百五十元，折合约四美元。
009.高华德·国民党·海盗.txt	219	昨天中午，高希均教授在太平洋国际商业联谊社一项演讲会中，就以开玩笑的口吻说，弗里德曼如果知道他的《选择的自由》有三种版本，一向主张政府在经济活动中尊重市场机能的弗里德曼，也一定要改变主意，在这件事赞成政府管制。
009.高华德·国民党·海盗.txt	221	果然，昨天下午在中华经济研究院蒋硕杰院长的欢迎酒会中，弗里德曼教授不仅知道《选择的自由》有三种中译本，也明白有售价四美元的英文盗印本。在致谢词时，弗里德曼教授谈到这件事，虽然对于这本书在台湾受到欢迎表示欣慰，他也指出：“即令在自由市场，版权也应受到尊重。”不过，他随即幽默地说：“幸亏贵国没有把这本书列入出口项目。”
010.中常委走私套汇.txt	3	《自由中国》杂志社的仅存的理想主义者、仅存的战士胡虚一先生，在《辛亥》杂志第一卷第三、四期上，写了一篇谈辨别是非的文字，其中有一节“大风波中的小插曲”，里头说：
010.中常委走私套汇.txt	5	就在《自由中国》杂志遭遇文字风波之年的元月里，尚是总统府国策顾问的雷震先生和洪兰友先生，同奉总统之命，前往香港，代表政府救助逃港的反共忠贞难胞。他们两人曾留香港工作约三个月。当他们去港时，在台的熟人好友，以彼等系去代表政府救助港九反共难胞，遂托其带点少许外币金钱，趁他们救助港九反共难胞时，顺便代赠调景岭的某些难民同乡和亲友。也有托他们顺便买点衣料等物品，返台时带回来。这些趁雷洪赴港公干之机会，顺便托他们带少许钱去接济逃到港九的亲友，或托他们在港买点东西，顺便带回来的人，之所以如此，无非是想节省点汇寄赠款的麻烦手续，和图个迅速方便。这本是人情之常，雷洪也不能拒绝。所以雷去港时，连当时总统府副局长曹圣芬先生，也托他带了封信和美金九十元，到香港后，送到曹的一位友人处，再由那友人转交给逃到香港的曹的胞弟。又像当时的司法院长王宠惠先生，私下也托雷带美金两百元，去接济其在港的儿子王大闳君。此外唐纵先生，还把在港九工作同志的费用美金五百元，也托雷带去，而省邮汇的手续。雷对这些朋友公私托带美金去港之事，自然都得答应照办。因为《自由中国》销行港九南洋地区的订户读者款项，都存在香港一家银行里，故雷便将朋友托他带去香港的美金，都留作《自由中国》的经费，他到香港后，再到《自由中国》存款的那家香港银行，提款出来，分送到托他带款的朋友的亲友处去。总算尽到“受人之托，忠人之事”了。雷洪在港工作三个多月，于4月初由港公毕返台，向介公总统和王世杰秘书长复命。两个月后，雷的《自由中国》杂志，即因一篇《政府不可诱民入罪》的社论文字，遭遇到首次大风波如上节所述。就在雷震收到国民党改造会之纪委会指责他“不该发表胡适私信有损我国在国际信誉”，并限他提出答辩之代电的同时，他又接到台湾省保安司令部的传票一张，指他被人牵连在一件“违反国家总动员法”的“涉嫌走私套汇”的案件内。但经查讯结果，全属子虚乌有之事。而如此的做法，只不过是于雷正受其杂志文字风波困扰之时，对其精神上，多增一点难堪之苦恼而已。故这只能算是当时的文字大风波中的一个小插曲，而且只是一件不值识者一笑的小闹剧而已。这个大风波中的小插曲、小闹剧，只有更加说明知识分子讲道理和争是非的不幸和辛酸！
010.中常委走私套汇.txt	7	这段内幕引起我很大的兴趣。在《自由中国》为自由、为民主、为现代化，向国民党做殊死战的时候，国民党官方主持打击《自由中国》作业的大将，岂不正正就是曹圣芬么？看了胡虚一先生公布的这段内幕，比照起曹圣芬对雷震的前恭后倨，党棍的人情冷暖，岂不活活呈现在我们眼前么？
010.中常委走私套汇.txt	13	在今天台湾资金外流的调查里，先查查国民党中常委的非法行为，岂不更是教我们大开眼界的事？而这种非法行为的先驱人物，不是别人，竟是今天的国民党《中央日报》董事长，想来多好笑啊！
011.教国民党怎样收干儿子.txt	3	11月10日的国民党《中央日报》上，登出这样的消息：
011.教国民党怎样收干儿子.txt	9	在参谋总长郝柏村、总政战部主任王昇的撮合下，吴荣根今天在王昇家中，首次与蒋仲苓夫妇会面，并拜他们为义父母，他受到的馈赠有西装一套、项链一条，《曾文正公全集》及《四书》各一本。
011.教国民党怎样收干儿子.txt	19	在中文中，“干儿子”的“干”字，本来就有不是真的意思，所以干洗不是真洗、干冰不是真冰、干笑不是真笑、干愁不是真愁、干儿子不是真儿子。干儿子是俗话，它的正式一点名称，是“义儿”或“义子”。
011.教国民党怎样收干儿子.txt	27	在“无后为大”的恐惧下，中国人收“义儿”、“义子”，是一门大学问。在经典上，中国人允许过继“族人之子”、“同宗之子”；但在事实上，却大谬不然。宋朝陈淳《立异姓论》说：
011.教国民党怎样收干儿子.txt	29	神不歆非类，民不祀非族。古人继嗣，大宗无子，则以族人之子续之，取其气脉相为感通，可以嗣续无间，此亦至正大公之举，而圣人所不讳也。后世理义不明，人家以无嗣为讳，不肯显立同宗之子，多是潜养异姓之儿，阳若有继，而阴已绝矣！盖自春秋鄫子取莒公子为后，故圣人书曰：“莒人灭鄫。”非莒人灭之也，以异姓主祭祀，灭亡之道也。
011.教国民党怎样收干儿子.txt	33	唐朝杜佑《通典》上说：
011.教国民党怎样收干儿子.txt	35	范甯与谢安书曰：“称无子而养人子者，自谓同族之亲，岂施于异姓？今世行之甚众，是谓逆人伦昭穆之序，违经典绍继之义也。”
011.教国民党怎样收干儿子.txt	39	收养“异姓之子”，不但违背圣人之言，违反经典规定，并且生出许多问题②。但是，中国人不论贫富③，照样这样阳奉阴违。这一例子，说明了所谓圣人之言、所谓经典规定，只要事实上行不通，是可以被架空的。中国人可以在双轨的对立中，仍旧安之若素，这种虚伪与圆通，真是千古一绝了！
011.教国民党怎样收干儿子.txt	45	也许国民党说：你深究这个问题干吗？你难道不知道这是政治性的作用吗？我的答复是：我当然知道，但是国民党为什么不想想，这种坏传统是怎么来的？国民党可曾知道：收养异姓为子的风气，起于哪一小撮人吗？我可以告诉你们，是起于唐朝的宦官④。宦官大规模立下坏榜样，奸雄们就跟着学开了。学到了五代时候，用干儿子来打天下、来巩固政权，已经司空见惯。宋朝欧阳修写《新五代史》，甚至写《义儿传》专传来记录这些干儿子。欧阳修说：
011.教国民党怎样收干儿子.txt	53	国民党《中央日报》说：“在台举目无亲的吴荣根义士，今天依循中国古代跪拜礼，拜陆军总司令蒋仲苓上将夫妇为义父母”，认为这就是“依循古礼”了，这也未免太侮辱古礼了。前面说过，收干儿子，根本就是违背经典的事，所谓“依循古礼”，又何从说起呢？
011.教国民党怎样收干儿子.txt	55	正因为没有收干儿子的古礼可以依循，所以，这些地下古礼，也就各变各的花样。以唐明皇、杨贵妃收安禄山做干儿子为例，司马光《资治通鉴》记载说：
011.教国民党怎样收干儿子.txt	65	①宋朝洪迈《容斋随笔》说：“自外人而非正者曰义，义父、义儿、义兄、义弟、义服之类是也。”（“人物以义为名”）清朝翟灝《通俗篇》引唐朝谢肇淛《文海披沙》总结说义是“以外置而合宜者，故今人谓假父曰义父，假子曰义子、义女。”但据《元典章-刑部》“奸义女已成”一目，有“将妻前夫出室女罗季一娘奸讫一次”的话，则义女的解释，在元朝法律上特指妻前夫的女儿，这可算是一个有歧义的词儿。
011.教国民党怎样收干儿子.txt	67	②宋朝袁采《袁氏世范》说：
011.教国民党怎样收干儿子.txt	69	养异姓之子，非唯祖先神灵不歆其祀，数世之后，必与同姓通婚姻者，律禁甚严，人多冒之，至启争讼。（《睦亲》篇）
011.教国民党怎样收干儿子.txt	71	明朝徐三重《家则》有“收养异姓戒”，更有“切勿轻纳异姓，更恐将来改移，反成怨衅”的警告。
011.教国民党怎样收干儿子.txt	73	③《袁氏世范》曾为贫富两类家庭分别提出劝告：
011.教国民党怎样收干儿子.txt	75	贫者养他人之子，当于幼时。盖贫者无田宅可养，暮年唯望其子反哺，不可不自其幼时衣食抚养以结其心；富者养他人之子，当于既长之时。今世之富人养他人之子，多以为讳，故欲及其无知之时抚养，或养所出至微之人，长而不肖，恐其破家，方议逐去，致有争讼。若取于既长之时，其贤否可以粗见，苟能温淳守己，必能事所养如所生，且不致破家，亦不致兴讼也。（《睦亲》篇）
011.教国民党怎样收干儿子.txt	77	④清朝赵翼《廿二史札记》说：
011.教国民党怎样收干儿子.txt	79	养异姓为子，始于唐之宦官。其后朱全忠、李克用、李茂贞、王建等，亦用以创国。盖群雄角立时，部下多易于去就，唯抚之为家人父子，则有名分以相维、恩谊以相浃，久之亦遂成骨肉之亲。以之守边御敌，较诸将帅，尤可信也。明祖初起，以匹夫举事，除一侄（朱文正）、一甥（李文忠）外，更无期功强近之亲，故亦多养异姓子，幼而抚之，长即命偕诸将分守，往往得其力。何文辉传云：周舍守镇江、道舍守宁国、马儿守婺州、柴舍真童守处州、金刚奴守衢州，皆义子也。案周舍即沐英，少孤，从母避兵，母又死。太祖与高后怜之，抚为子，军中亦呼“沐舍”。后以功复姓；道舍即何文辉，太祖初下滁州得之。年十四，抚为子；马儿即徐司马，扬州人。年九岁，无所依，太祖养为子。后立功，亦复姓；柴舍即朱文刚，与耿再成同守处州。苗帅之乱，文刚欲聚兵杀贼，不及而死；金刚奴无考。又有朱文逊，史不传其小字，亦以养子死太平之难。又平安传：安亦太祖养子。少骁勇，力举数百斤。沐英传又言：太祖养子，凡二十余人，今皆无考。（“明祖多养异姓为子”）
011.教国民党怎样收干儿子.txt	81	⑤清朝王鸣盛《十七史商榷》论欧阳修立《义儿传》的事，说：
011.教国民党怎样收干儿子.txt	85	欧阳修在《义儿传》的内容选择上，容有可义，但他的立传重点，在突出“世道衰，人伦坏，而亲疏之理反其常”的警告，他的“标异”，真意在此。
012.你儿戏，我也儿戏.txt	3	——对所谓“开除党籍”的一个观察
012.你儿戏，我也儿戏.txt	7	一、在字源方面，“党”字在中国历史久远，《书经》里早就有“无偏无党”的话，《论语》里也有“君子不党”“群而不党”的说词。孔夫子强调“君子矜而不争、群而不党”，意思是有党就有争执和偏执，有党是不太好的。从孔夫子对它不大喜欢以后，再加上汉、唐、宋、明的“党”祸以后，中国人对这个字，已经不大敢领教。所以，甲午战争打败，先知者康有为组织“强学会”，明明是开组党的先河，却不愿用“党”字；同一时代的革命者们，他们组织兴中会、华兴会、光复会、同盟会等，也不愿用“党”字；辛亥革命前清朝政府宣布预备立宪，公开出现的宪友会、帝国宪政实进会等，也不愿用“党”字，这样避讳，直到1912年8月25日，宋教仁在孙文主持下举行国民党成立大会，才算明显的打破。所以，国民党敢“党”字当头的作风，是其来有自的，我们不可不注意。
012.你儿戏，我也儿戏.txt	21	正因为国民党的结构不是民主国家的“党”的结构，所以，它在党员的出入奖惩方面，有严格的纪律，以大家所熟知的“开除党籍”为例。1912年《国民党规约》明定：
012.你儿戏，我也儿戏.txt	27	1919年《中国国民党规约》明定：
012.你儿戏，我也儿戏.txt	37	1920年《中国国民党规约修正案》里，明定如下：
012.你儿戏，我也儿戏.txt	43	在上面的改动里，国民党显然不给党员自行脱党的自由了。到了1923年 《中国国民党总章》里，又明定如下：
012.你儿戏，我也儿戏.txt	59	到了第二年，1924年，国民党第一次全国代表大会以后，新的《中国国民党章程》，又有了这样改动的明文：
012.你儿戏，我也儿戏.txt	73	在1924年的改动里，最可注意的是明定出一种怪规定，就是所谓“暂时或永久开除党籍”。严格的说，这种规定是很不通的⑨，因为国民党吸收党员标榜以道义相期、以发誓自矢，这样程序下来的同志，一旦给开除了，试问又有什么暂时或永远之别呢？对视誓言如儿戏的，再给予恢复的可能，这不也就视党纪如儿戏了吗？
012.你儿戏，我也儿戏.txt	113	关于陈公博部分，值得特别来一次大特写，根据《中国国民党年鉴》（民国十八年），内容如下：
012.你儿戏，我也儿戏.txt	119	当民国十一年，本党总理蒙难于广州鹅潭的时候，共产党曾与陈逆炯明一度勾结，由陈炯明月助五百元给陈公博在广州办《群报》（其时陈公博为中国共产党四大要人之一，民国十年7月共产党在上海开代表大会时，陈公博曾为广东共产党之代表），当时陈公博在《群报》上所编的《讨孙记》《荡寇志》等文，真是连篇累牍，卖尽气力，极尽诋毁总理谩骂本党的能事。于此可见陈公博自始何曾有过革命的思想？则其后来加入本党之动机，以至终于背叛本党之事实，早在彼未加入本党以前判定了。
012.你儿戏，我也儿戏.txt	165	①《国父年谱》民元前九年三十八岁条下。又美洲金山大埠致公总堂“洪门筹饷缘起”中有“今承孙大哥指示”的话，邹鲁《中国国民党史稿》有“总理入洪门组织受职洪棍（即司法长）”的话。
012.你儿戏，我也儿戏.txt	167	②《国父年谱》民元前七年四十岁条下。
012.你儿戏，我也儿戏.txt	171	④《中华革命党宣言》是1914年9月1日发布的，其实早在6月15日，孙文《致陈新政暨南洋同志论组织中华革命党之意义书》里，就有“本党系秘密结社，非政党性质”、“乃秘密结党”等话。
012.你儿戏，我也儿戏.txt	173	⑤邹鲁《中国国民党史稿》：
012.你儿戏，我也儿戏.txt	189	⑨现在的《中国国民党总章》上，已经把这种不通，改为一、“警告”，二、“停止党权”与三、“开除党籍”了。但在1950年11月13日中央改造委员会第四十七次会议通过的“党员违反党纪处分规程”里，却分得更好笑：一、“警告”，二、“严重警告”，三、“停止党权”，四、“定期开除党籍”，五、“无定期开除党籍”，六、“永远开除党籍”。
012.你儿戏，我也儿戏.txt	195	(11)这次第二次永远开除的罪状，就是《汪兆铭（精卫）开除党籍决议文》，全文是：
013.谁炸了《中央日报》？.txt	1	谁炸了《中央日报》？
013.谁炸了《中央日报》？.txt	3	国民党第一党报《中央日报》，在前天（26日）上午，被神秘炸弹给炸了，虽没炸得血肉横飞，但却炸得天花全破、玻璃全碎。在破碎之中，只看到“创刊五十五周年全国第一大报”的霓虹灯管，在一片阴暗中，摇摇欲坠。
013.谁炸了《中央日报》？.txt	5	事件发生后，《中央日报》昨天登出新闻，谎报“四位同仁及过路行人受轻伤”。事实上有人伤得颇重，《中央日报》的广告科长就遭到严重灼伤炸伤，急救缝了五十五针。同时《中央日报》以社论《严正谴责无耻的暴力活动》为题，愤怒的说：
013.谁炸了《中央日报》？.txt	9	又说：
013.谁炸了《中央日报》？.txt	15	这两段话，首先就把放神秘炸弹的“祸首”给定了性——“除了共匪或台独之外”，《中央日报》“实在想不出还有什么人作出这等违法乱纪、破坏治安的狐鼠之行！”同时《中央日报》还点出这种行为的特色，是“以新闻文化机构为对象”的，这当然就尤其可恶了，炸弹竟炸到我们《中央日报》头上，这还得了吗？
013.谁炸了《中央日报》？.txt	17	《中央日报》气喘咻咻
013.谁炸了《中央日报》？.txt	19	《中央日报》在气喘咻咻之余，上气不接下气的说：
013.谁炸了《中央日报》？.txt	23	这段话，就更令人深味了。原来《中央日报》在给“祸首”定性之后，竟认为“祸首”所以用炸弹炸这些“报国的书生”，乃是“道理讲输了而竟出之以暴力恐怖”的结果，这种理论，就不得不引起我们追踪的兴趣了。因为国民党自己的习性，不幸正是如此！国民党在“道理讲输了”就要“出之以暴力恐怖”，并把这种恐怖“以新闻机构为对象”，前科真是太多了。远的不必说，以大陆丢掉前最精彩的一次为例，在李宗仁与孙科竞选副总统的时候，为了龚大炮（龚德柏）支持李宗仁、攻击孙科，国民党竟派出上将级的人物，开出专车，浩浩荡荡，带队将龚德柏的《救国日报》公然捣毁！国民党可以这样“出之以暴力恐怖”，它不怕“国法严禁，天理不容”，这种作风，证明了“除了共匪或台独之外”，原来还有国民党老哥自己！这种前科，国民党今天好像全忘了？
013.谁炸了《中央日报》？.txt	25	写到这里，也许国民党会说：你李敖老是翻我们旧账干什么？不错，我们干过那些事，可是那是大陆丢掉前的我们了！大陆丢掉后，我们国民党已经痛改前非了，我们国民党到台湾后，已经不来那一套了，已经不再暴力对付报社了！
013.谁炸了《中央日报》？.txt	31	答案是：《中央日报》的负责人，原来就是暴力分子，想不到吧？
013.谁炸了《中央日报》？.txt	37	《中央日报》的负责人（现任负责人），是董事长曹圣芬。曹圣芬在1937年毕业于国民党中央政治学校大学部新闻系，任中央通讯社记者、编辑。1939年至1945年，任军事委员会委员长侍从室速记、秘书。军委会撤销，任国民政府秘书，行宪后，又任总统府秘书。1949年，任国民党总裁办公室秘书组副组长，一直担任文告整理及新闻发布工作。1950年，任“总统府”第一局副局长。1951年，任《中央日报》副社长兼总编辑。1953年，赴美国密苏里新闻学院研究。1955年，任《中华日报》社长。1959年，任国民党中央第四组主任。1961年，任《中央日报》社长。1972年起，任《中央日报》董事长，兼国立政治大学新闻研究所教授，并当了国民党中央常务委员，直到现在。
013.谁炸了《中央日报》？.txt	41	例如他写《怀恩感旧录》自序，就捏造清朝顾贞观的词，把“十年来”写成“念平生”；他写《师门立雪记》，就把马星野在《国闻周报》的同位文章，改名不同位的《蒋委员长晋见记》；他写《红纸廊回忆录》序，就把大苏苏东坡，弄成了老苏苏老泉。……
013.谁炸了《中央日报》？.txt	45	曹圣芬在1953年到美国密苏里新闻学院研究，天知道他研究了什么，因为他一回来，就显示了他不但中国书念得不行，外国书也念得差劲，这在“《中华日报》鼓吹暴动事件”上，便显露无遗了。
013.谁炸了《中央日报》？.txt	47	“《中华日报》鼓吹暴动事件”
013.谁炸了《中央日报》？.txt	49	“《中华日报》鼓吹暴动事件”肇因在1956年《自由中国》杂志的《祝寿专号》。先是这一年10月18日，《自由中国》社接到台湾省新闻处转知“蒋总统婉辞祝寿和征询国是意见”的通知，提示当前国是问题六点，“切望全国报章杂志，征请海内外同胞，率直抒陈所见，俾政府洞察舆情，集纳众议，虚心研讨，分别缓急，采择实施，借以对总统华诞，作更有意义的纪念，并表示爱戴国家元首的衷诚。”《自由中国》杂志信以为真，就真的“率直抒陈所见”起来了，其中刘博昆写的《清议与干戈》一文，尤其为国民党所不谅，据雷震《创刊〈自由中国〉的意旨》（《自由中国》第十六卷第六期）中回忆：
013.谁炸了《中央日报》？.txt	53	他们加给我们的罪名，举其荦荦大者：有的说我们是“为匪张目”，有的说我们是“共匪思想走私”，说我们“分化国人团结”，说我们“为共匪统战工作铺路”，说我们是“蛇口里的玫瑰”，说我们是“对国家敲诈投机”，说我们对军队国家化的主张，是“企图打击国军士气，破坏国军团结”，说我们促请政府提高军公教人员待遇和改善军公教人员生活的意见，是“挑拨离间军公教人员对政府的感情，企图使军公教人员对政府发生不满与怨愤”，说我们宣传自由和民主的文章，是“共匪进行思想战的手法，把共产主义掩蔽起来，而以伪装民主自由的面貌出现”，甚至说胡适之先生请总统“努力做一个无智而能‘御众智’，无能无为而能‘乘众势’的元首”的献议，是“企图削减领袖对于反共抗俄的领导力量”，说他们（胡、唐）“造出所谓‘三无’（胡适之先生意见）与‘三不’（唐筠卿先生意见）的谬论，即是‘不反共、不革命、不负责；无领袖、无国家、无政府’”等等。总而言之，他们说祝寿专号的意见，“里面包含了共匪最大的阴谋”，乃是“共匪假借民主自由的美名，在反共抗俄的基地来散播这些思想，企图制造颠覆政府的条件，摧毁反共抗俄的根基”，用以帮助共匪来瓦解台湾。一言以蔽之，他们说我们是共匪同路人，是共匪的间谍。好像这样就可以“杀无赦”的样子，最少可以像《中华日报》社社长曹圣芬的文章所主张，人民可采直接行动来捣毁我们。
013.谁炸了《中央日报》？.txt	57	这些还只是用文字来加以诬陷而已，而曹圣芬先生所主持之《中华日报》（国民党党报），则别开生面，竟鼓吹采用暴力，煽动老百姓用直接行动来殴打我们，说这样可收“制衡之效”。而另一党报《政论周刊》第一〇五期特予以转载，并大加赞扬。
013.谁炸了《中央日报》？.txt	63	曹圣芬在1956年12月24日的《中华日报》上，以《蛇口里的玫瑰》为题，说：
013.谁炸了《中央日报》？.txt	65	伊索寓言里有一段故事：宙斯神结婚时，所有的动物都送了礼：有一条毒蛇用它的口含着一朵玫瑰，也爬进了礼堂，宙斯神说：“所有的礼物我都收下了，但从你的口里，我不敢收任何东西。”
013.谁炸了《中央日报》？.txt	67	这一次，总统希望国人用意见来庆祝他的诞辰，一般报纸杂志发表了许多意见，成熟与否是另一问题，但都是善意的。唯有一个刊物——《自由中国》，发表了 一篇极端无礼——而且无理——的文字，以慈禧太后来影射我们总统，以满清即将亡国的政权来影射我们自由中国政府，从诅咒总统到诅咒到我们的国家，这真是毒蛇口里流出来的东西，无比的腥臭，无比的恶毒！
013.谁炸了《中央日报》？.txt	71	在华盛顿总统退休的那天，费城晨报写了一篇文章说：“这位万恶之源的独夫，今天退而与平民并处了；他再不能凭借权力，为非作歹了。我们应该把今天定为美国的国庆。”这篇恶意文章发表的当天，费城群众砸了晨报馆，把主笔巴哈结结实实地揍了一顿。
013.谁炸了《中央日报》？.txt	73	富兰克林后来论到这件事说：“在言论自由的国家，要政府来取缔恶毒的谩骂和不负责任的言论，总是缓不济急的。倒是群众激于义愤，直截了当，给这些文氓一点教训，反能收制衡之效。”
013.谁炸了《中央日报》？.txt	77	这篇文章一出来，《自由中国》便有了反应，1957年1月16日，范度才以《〈中华日报〉鼓吹暴动！》（《自由中国》第十六卷第二期）为题，提出了有力的反驳。范度才说：
013.谁炸了《中央日报》？.txt	79	依据这篇杀气腾腾、满纸血腥的官报短评看来，毫无疑问，《中华日报》是在鼓励台湾群众，去照费城群众的办法，将《自由中国》社砸成粉碎，将《自由中国》的主笔结结实实揍一顿。《中华日报》更特别提出一位与华盛顿几乎齐名同为美国开国元勋的富兰克林先生的话，给采取非法暴动的人们保镖，说什么这类行动在言论自由国家，“直截了当，反能收制衡之效”。最初我总善意而天真地期望，写这篇短评，或许是提笔之前，多喝了几杯老酒，以致头昏脑晕，语无伦次；但直到现在，不特没在该报发现更正，反而继续登载所谓“响应”的文字（本年1月9日），同时在党（国民党）办的另一刊物《政论周刊》（第一〇五期）上并予转载而加以赞扬。因此，我也就没有法子不得不承认这篇短评，纵不代表整个官方（党方），至少总代表了整个官报——《中华日报》。
